,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2022-08-07,Sat,Matchweek 3,Home,L 1–2,Leicester City,Southampton,Y*,CB,90,86,99,86.9,1889,775,20,22,90.9,54,61,88.5,12,15,80.0,0,0.0,0.0,0,7,0,0,12,/en/matches/02efd4d1/Leicester-City-Southampton-August-20-2022-Premier-League
1,2022-08-07,Sat,Matchweek 4,Away,L 1–2,Leicester City,Chelsea,Y*,CB,90,66,71,93.0,1264,427,20,23,87.0,39,40,97.5,7,8,87.5,0,0.0,0.0,0,3,0,0,3,/en/matches/b737a3a7/Chelsea-Leicester-City-August-27-2022-Premier-League
2,2022-08-07,Thu,Matchweek 5,Home,L 0–1,Leicester City,Manchester Utd,Y*,CB,90,80,93,86.0,1740,680,21,23,91.3,49,53,92.5,9,14,64.3,0,0.0,0.0,0,4,0,0,2,/en/matches/c1f25d02/Leicester-City-Manchester-United-September-1-2022-Premier-League
3,2022-08-07,Sun,Matchweek 6,Away,L 2–5,Leicester City,Brighton,Y*,CB,90,57,65,87.7,1209,465,9,10,90.0,42,44,95.5,6,11,54.5,0,0.0,0.0,0,3,0,0,2,/en/matches/42d5b3b1/Brighton-and-Hove-Albion-Leicester-City-September-4-2022-Premier-League
4,2022-08-07,Sat,Matchweek 8,Away,L 2–6,Leicester City,Tottenham,Y*,CB,90,79,85,92.9,1638,548,14,15,93.3,53,55,96.4,10,13,76.9,0,0.0,0.0,0,8,0,0,4,/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League
5,2022-08-07,Mon,Matchweek 9,Home,W 4–0,Leicester City,Nott'ham Forest,Y*,CB,90,45,57,78.9,954,471,17,20,85.0,23,25,92.0,5,9,55.6,0,0.0,0.0,1,8,1,0,5,/en/matches/a7976021/Leicester-City-Nottingham-Forest-October-3-2022-Premier-League
6,2022-08-07,Sat,Matchweek 10,Away,L 1–2,Leicester City,Bournemouth,Y*,CB,90,70,77,90.9,1303,527,24,25,96.0,35,36,97.2,8,10,80.0,0,0.0,0.0,0,4,0,0,3,/en/matches/7db2a40a/Bournemouth-Leicester-City-October-8-2022-Premier-League
7,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2022-08-07,Sat,Matchweek 16,Away,W 2–0,Leicester City,West Ham,N,"On matchday squad, but did not play",/en/matches/6e89557a/West-Ham-United-Leicester-City-November-12-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
9,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2022-08-07,Sat,Matchweek 27,Home,L 1–3,Leicester City,Chelsea,N,LW,1,3,3,100.0,51,22,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,/en/matches/bd5571a1/Leicester-City-Chelsea-March-11-2023-Premier-League
11,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2022-08-07,Sat,Matchweek 30,Home,L 0–1,Leicester City,Bournemouth,N,"On matchday squad, but did not play",/en/matches/72ca7930/Leicester-City-Bournemouth-April-8-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
13,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2022-08-07,Mon,Matchweek 35,Away,L 3–5,Leicester City,Fulham,N,"On matchday squad, but did not play",/en/matches/9a5efecc/Fulham-Leicester-City-May-8-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
15,2022-08-07,Mon,Matchweek 36,Home,L 0–3,Leicester City,Liverpool,Y*,CB,88,27,40,67.5,601,250,7,8,87.5,15,21,71.4,5,11,45.5,0,0.0,0.0,0,1,0,0,1,/en/matches/7dd0fbd7/Leicester-City-Liverpool-May-15-2023-Premier-League
16,2022-08-07,Mon,Matchweek 37,Away,D 0–0,Leicester City,Newcastle Utd,Y*,CB,62,4,8,50.0,45,19,3,3,100.0,1,2,50.0,0,3,0.0,0,0.0,0.0,0,0,0,0,0,/en/matches/807863d8/Newcastle-United-Leicester-City-May-22-2023-Premier-League
17,2022-08-07,Sun,Matchweek 38,Home,W 2–1,Leicester City,West Ham,Y*,CB,90,56,66,84.8,950,340,29,30,96.7,23,26,88.5,4,9,44.4,0,0.0,0.1,0,2,1,0,3,/en/matches/a96c9915/Leicester-City-West-Ham-United-May-28-2023-Premier-League
