,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2020-09-12,Mon,Matchweek 3,Home,L 0–3,Fulham,Aston Villa,Y*,CM,90,0,0,0,0,1,0,1,0,100,1,0,1,0.0,0.0,0.1,4,0,81,92,88.0,17,61,5,3,3,/en/matches/6b258be0/Fulham-Aston-Villa-September-28-2020-Premier-League
1,2020-09-12,Sun,Matchweek 4,Away,L 0–1,Fulham,Wolves,Y*,DM,90,0,0,0,0,0,0,0,0,93,0,0,1,0.0,0.0,0.0,3,0,82,89,92.1,6,50,0,1,1,/en/matches/8f989671/Wolverhampton-Wanderers-Fulham-October-4-2020-Premier-League
2,2020-09-12,Sun,Matchweek 5,Away,D 1–1,Fulham,Sheffield Utd,Y*,CM,90,0,0,0,0,1,1,0,0,98,1,0,0,0.0,0.0,0.2,8,1,81,92,88.0,8,80,3,2,2,/en/matches/5529e7a0/Sheffield-United-Fulham-October-18-2020-Premier-League
3,2020-09-12,Sat,Matchweek 6,Home,L 1–2,Fulham,Crystal Palace,Y*,"LM,DM",90,1,0,0,0,3,2,0,0,101,3,0,2,0.1,0.1,0.2,7,0,82,91,90.1,16,72,2,3,2,/en/matches/8d896969/Fulham-Crystal-Palace-October-24-2020-Premier-League
4,2020-09-12,Mon,Matchweek 7,Home,W 2–0,Fulham,West Brom,Y*,AM,90,0,0,0,0,2,0,0,0,51,1,0,1,0.1,0.1,0.0,6,0,35,41,85.4,4,45,5,6,6,/en/matches/f2b91282/Fulham-West-Bromwich-Albion-November-2-2020-Premier-League
5,2020-09-12,Sat,Matchweek 8,Away,L 0–1,Fulham,West Ham,Y*,AM,90,0,0,0,0,1,0,0,0,70,1,0,0,0.0,0.0,0.1,6,0,54,67,80.6,9,43,1,2,2,/en/matches/f075fddc/West-Ham-United-Fulham-November-7-2020-Premier-League
6,2020-09-12,Sun,Matchweek 9,Home,L 2–3,Fulham,Everton,Y*,AM,57,0,1,0,0,1,0,0,0,44,1,0,0,0.0,0.0,0.3,1,1,36,40,90.0,6,32,4,0,0,/en/matches/13524225/Fulham-Everton-November-22-2020-Premier-League
7,2020-09-12,Mon,Matchweek 10,Away,W 2–1,Fulham,Leicester City,N,"On matchday squad, but did not play",/en/matches/ae493b10/Leicester-City-Fulham-November-30-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2020-09-12,Sat,Matchweek 11,Away,L 0–2,Fulham,Manchester City,N,AM,8,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,9,12,75.0,0,11,0,0,0,/en/matches/887dfef6/Manchester-City-Fulham-December-5-2020-Premier-League
9,2020-09-12,Sun,Matchweek 12,Home,D 1–1,Fulham,Liverpool,N,"On matchday squad, but did not play",/en/matches/5abb0bd1/Fulham-Liverpool-December-13-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2020-09-12,Wed,Matchweek 13,Home,D 0–0,Fulham,Brighton,N,"On matchday squad, but did not play",/en/matches/eb73d532/Fulham-Brighton-and-Hove-Albion-December-16-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2020-09-12,Sat,Matchweek 14,Away,D 1–1,Fulham,Newcastle Utd,Y*,AM,64,0,0,0,0,3,1,0,0,39,0,0,1,0.2,0.2,0.1,3,0,25,30,83.3,2,20,1,0,0,/en/matches/3ae84056/Newcastle-United-Fulham-December-19-2020-Premier-League
12,2020-09-12,Sat,Matchweek 15,Home,D 0–0,Fulham,Southampton,N,"On matchday squad, but did not play",/en/matches/cf86c208/Fulham-Southampton-December-26-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
