,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,2020-02-01,Sat,Premier League,Matchweek 25,Away,L 1–2,Aston Villa,Bournemouth,N,FW,33,0,0,0,0,3.0,1.0,0,0,14.0,0.0,0.0,1.0,0.2,0.2,0.0,1.0,1.0,7.0,9.0,77.8,2.0,11.0,1.0,4.0,3.0,/en/matches/db21a88a/Bournemouth-Aston-Villa-February-1-2020-Premier-League,0.0,0.6666666666666666,0.5
11,11,11,11,11,11,11,11,11,11,11,11,2020-02-03,Mon,PL2 — Div. 2,Matchweek 16,Home,L 0–1,Aston Villa,West Brom,Y,FW,26,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/6ff048cd/Aston-Villa-U23-West-Bromwich-Albion-U23-February-3-2020-Premier-League-2----Division-2,0.0,0.6666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,12,2020-03-01,Sun,EFL Cup,Final,Neutral,L 1–2,Aston Villa,Manchester City,N,,11,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/ec384b38/Aston-Villa-Manchester-City-March-1-2020-EFL-Cup,0.0,0.3333333333333333,0.5
13,13,13,13,13,13,13,13,13,13,13,13,2020-03-09,Mon,Premier League,Matchweek 29,Away,L 0–4,Aston Villa,Leicester City,N,FW,24,0,0,0,0,0.0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,3.0,5.0,60.0,1.0,6.0,2.0,2.0,0.0,/en/matches/76f492dc/Leicester-City-Aston-Villa-March-9-2020-Premier-League,0.0,0.0,0.5
14,14,14,14,14,14,14,14,14,14,14,14,2020-06-17,Wed,Premier League,Matchweek 28,Home,D 0–0,Aston Villa,Sheffield Utd,Y,FW,68,0,0,0,0,5.0,2.0,0,0,15.0,0.0,0.0,1.0,0.8,0.8,0.0,2.0,0.0,5.0,7.0,71.4,1.0,11.0,1.0,1.0,1.0,/en/matches/18961bf7/Aston-Villa-Sheffield-United-June-17-2020-Premier-League,0.5,0.0,0.5
15,15,15,15,15,15,15,15,15,15,15,15,2020-06-21,Sun,Premier League,Matchweek 30,Home,L 1–2,Aston Villa,Chelsea,Y,FW,56,0,0,0,0,0.0,0.0,0,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,9.0,66.7,0.0,8.0,0.0,2.0,2.0,/en/matches/827d4651/Aston-Villa-Chelsea-June-21-2020-Premier-League,0.0,0.1666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,16,16,2020-06-24,Wed,Premier League,Matchweek 31,Away,D 1–1,Aston Villa,Newcastle Utd,N,FW,21,0,0,0,0,1.0,0.0,0,0,13.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,8.0,9.0,88.9,0.0,13.0,1.0,1.0,1.0,/en/matches/66027e20/Newcastle-United-Aston-Villa-June-24-2020-Premier-League,0.5,0.1666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,2020-06-27,Sat,Premier League,Matchweek 32,Home,L 0–1,Aston Villa,Wolves,Y,FW,81,0,0,0,0,2.0,0.0,0,0,30.0,0.0,0.0,1.0,0.2,0.2,0.0,2.0,0.0,13.0,20.0,65.0,0.0,20.0,2.0,1.0,1.0,/en/matches/b4483d72/Aston-Villa-Wolverhampton-Wanderers-June-27-2020-Premier-League,0.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,18,18,2020-07-05,Sun,Premier League,Matchweek 33,Away,L 0–2,Aston Villa,Liverpool,Y,FW,73,0,0,0,0,0.0,0.0,0,0,25.0,0.0,0.0,1.0,0.0,0.0,0.1,2.0,0.0,12.0,16.0,75.0,0.0,15.0,2.0,2.0,2.0,/en/matches/c2481cad/Liverpool-Aston-Villa-July-5-2020-Premier-League,0.0,0.1666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,2020-07-09,Thu,Premier League,Matchweek 34,Home,L 0–3,Aston Villa,Manchester Utd,N,FW,32,0,0,0,0,0.0,0.0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,9.0,88.9,1.0,9.0,2.0,0.0,0.0,/en/matches/61422f26/Aston-Villa-Manchester-United-July-9-2020-Premier-League,0.0,0.1666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,2020-07-12,Sun,Premier League,Matchweek 35,Home,W 2–0,Aston Villa,Crystal Palace,N,FW,11,0,0,0,0,0.0,0.0,0,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,55.6,0.0,9.0,0.0,2.0,1.0,/en/matches/b30bf2e8/Aston-Villa-Crystal-Palace-July-12-2020-Premier-League,1.0,0.0,0.5
21,21,21,21,21,21,21,21,21,21,21,21,2020-07-16,Thu,Premier League,Matchweek 36,Away,D 1–1,Aston Villa,Everton,N,FW,27,0,0,0,0,0.0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,9.0,77.8,1.0,9.0,2.0,0.0,0.0,/en/matches/f855bc55/Everton-Aston-Villa-July-16-2020-Premier-League,0.5,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,22,22,22,2020-07-21,Tue,Premier League,Matchweek 37,Home,W 1–0,Aston Villa,Arsenal,N,FW,19,0,0,0,0,1.0,0.0,0,0,12.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,6.0,9.0,66.7,1.0,10.0,2.0,0.0,0.0,/en/matches/ca0b21bc/Aston-Villa-Arsenal-July-21-2020-Premier-League,1.0,0.5,0.5
23,23,23,23,23,23,23,23,23,23,23,23,2020-07-26,Sun,Premier League,Matchweek 38,Away,D 1–1,Aston Villa,West Ham,N,FW,23,0,0,0,0,1.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,50.0,0.0,5.0,0.0,1.0,0.0,/en/matches/a3f59c8e/West-Ham-United-Aston-Villa-July-26-2020-Premier-League,0.5,0.8333333333333334,0.5
