,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-09-12,Mon,Matchweek 3,Away,L 1–3,Arsenal,Liverpool,N,"On matchday squad, but did not play",/en/matches/ebe4e309/Liverpool-Arsenal-September-28-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
1,2020-09-12,Sun,Matchweek 4,Home,W 2–1,Arsenal,Sheffield Utd,Y,LM,86,29,35,82.9,402,78,18,21,85.7,7,8,87.5,2,4,50.0,0,0.0,0.0,0,2,0,0,3,/en/matches/09725cb3/Arsenal-Sheffield-United-October-4-2020-Premier-League
2,2020-09-12,Sat,Matchweek 5,Away,L 0–1,Arsenal,Manchester City,Y,LM,90,32,41,78.0,400,91,24,26,92.3,6,11,54.5,1,2,50.0,0,0.0,0.0,1,1,1,1,2,/en/matches/e95b8546/Manchester-City-Arsenal-October-17-2020-Premier-League
3,2020-09-12,Sun,Matchweek 6,Home,L 0–1,Arsenal,Leicester City,Y,LW,64,20,31,64.5,244,43,12,15,80.0,5,9,55.6,1,2,50.0,0,0.1,0.0,1,0,1,0,1,/en/matches/bcd3a9b4/Arsenal-Leicester-City-October-25-2020-Premier-League
4,2020-09-12,Sun,Matchweek 7,Away,W 1–0,Arsenal,Manchester Utd,Y,LM,90,30,41,73.2,367,89,22,24,91.7,3,5,60.0,3,7,42.9,0,0.0,0.0,0,4,0,0,4,/en/matches/75dd1359/Manchester-United-Arsenal-November-1-2020-Premier-League
5,2020-09-12,Sun,Matchweek 8,Home,L 0–3,Arsenal,Aston Villa,Y,LM,90,26,36,72.2,324,64,20,22,90.9,5,12,41.7,0,1,0.0,0,0.0,0.0,0,5,0,0,6,/en/matches/90fd3597/Arsenal-Aston-Villa-November-8-2020-Premier-League
6,2020-09-12,Sun,Matchweek 9,Away,D 0–0,Arsenal,Leeds United,N,LW,33,8,12,66.7,134,57,4,5,80.0,3,5,60.0,1,1,100.0,0,0.1,0.1,2,2,0,0,3,/en/matches/0dd6b39b/Leeds-United-Arsenal-November-22-2020-Premier-League
7,2020-09-12,Sun,Matchweek 10,Home,L 1–2,Arsenal,Wolves,Y,"LW,LM",90,29,45,64.4,416,79,17,23,73.9,11,14,78.6,1,5,20.0,0,0.3,0.6,3,4,1,0,6,/en/matches/fa17687c/Arsenal-Wolverhampton-Wanderers-November-29-2020-Premier-League
8,2020-09-12,Sun,Matchweek 11,Away,L 0–2,Arsenal,Tottenham,Y,"LW,RB",90,32,45,71.1,453,93,14,16,87.5,16,20,80.0,1,2,50.0,0,0.1,0.3,1,1,1,0,4,/en/matches/35abfa2f/North-London-Derby-Tottenham-Hotspur-Arsenal-December-6-2020-Premier-League
9,2020-09-12,Sun,Matchweek 12,Home,L 0–1,Arsenal,Burnley,Y,"LW,LM,RM",90,25,38,65.8,390,107,13,16,81.3,11,14,78.6,1,5,20.0,0,0.1,0.1,1,2,2,0,7,/en/matches/e4dc55d0/Arsenal-Burnley-December-13-2020-Premier-League
10,2020-09-12,Wed,Matchweek 13,Home,D 1–1,Arsenal,Southampton,Y,LM,90,20,32,62.5,346,160,11,14,78.6,7,11,63.6,2,5,40.0,0,0.0,0.1,1,2,0,0,2,/en/matches/0ceceee4/Arsenal-Southampton-December-16-2020-Premier-League
11,2020-09-12,Sat,Matchweek 14,Away,L 1–2,Arsenal,Everton,Y,LM,90,30,36,83.3,430,115,20,23,87.0,7,9,77.8,2,2,100.0,0,0.0,0.0,1,2,0,0,3,/en/matches/72fa1993/Everton-Arsenal-December-19-2020-Premier-League
12,2020-09-12,Sat,Matchweek 15,Home,W 3–1,Arsenal,Chelsea,Y,"RW,RM",90,21,32,65.6,368,105,9,12,75.0,11,13,84.6,1,5,20.0,0,0.0,0.1,0,2,1,1,4,/en/matches/c5de8a0c/North-West-London-Derby-Arsenal-Chelsea-December-26-2020-Premier-League
13,2020-09-12,Tue,Matchweek 16,Away,W 1–0,Arsenal,Brighton,Y,RW,80,25,36,69.4,367,97,18,20,90.0,5,6,83.3,1,6,16.7,1,0.6,0.4,3,1,2,1,3,/en/matches/fdca0bef/Brighton-and-Hove-Albion-Arsenal-December-29-2020-Premier-League
14,2020-09-12,Sat,Matchweek 17,Away,W 4–0,Arsenal,West Brom,Y,RW,70,21,34,61.8,259,74,14,15,93.3,4,10,40.0,1,5,20.0,0,0.1,0.1,1,1,0,0,3,/en/matches/a56531b0/West-Bromwich-Albion-Arsenal-January-2-2021-Premier-League
15,2020-09-12,Thu,Matchweek 18,Home,D 0–0,Arsenal,Crystal Palace,Y,"RW,LB",90,36,48,75.0,493,158,20,21,95.2,9,12,75.0,3,9,33.3,0,0.1,0.2,2,1,1,1,1,/en/matches/0476b43a/Arsenal-Crystal-Palace-January-14-2021-Premier-League
16,2020-09-12,Mon,Matchweek 19,Home,W 3–0,Arsenal,Newcastle Utd,Y,RW,90,36,43,83.7,575,171,19,21,90.5,13,14,92.9,3,6,50.0,0,0.4,0.3,3,3,1,0,5,/en/matches/620df215/Arsenal-Newcastle-United-January-18-2021-Premier-League
17,2020-09-12,Tue,Matchweek 20,Away,W 3–1,Arsenal,Southampton,Y,RW,90,16,26,61.5,291,60,10,13,76.9,3,7,42.9,3,6,50.0,1,0.9,0.6,2,0,0,0,2,/en/matches/ac54f8a6/Southampton-Arsenal-January-26-2021-Premier-League
18,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2020-09-12,Tue,Matchweek 22,Away,L 1–2,Arsenal,Wolves,Y,RW,90,21,31,67.7,192,30,12,14,85.7,4,8,50.0,0,3,0.0,0,0.0,0.0,0,2,0,0,1,/en/matches/558fa672/Wolverhampton-Wanderers-Arsenal-February-2-2021-Premier-League
20,2020-09-12,Sat,Matchweek 23,Away,L 0–1,Arsenal,Aston Villa,Y,"RW,LB",90,56,72,77.8,765,224,38,44,86.4,10,13,76.9,4,8,50.0,0,0.2,0.3,3,3,6,3,5,/en/matches/224bcfc4/Aston-Villa-Arsenal-February-6-2021-Premier-League
21,2020-09-12,Sun,Matchweek 24,Home,W 4–2,Arsenal,Leeds United,Y,RW,90,24,31,77.4,286,63,18,22,81.8,3,4,75.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,/en/matches/85624e5e/Arsenal-Leeds-United-February-14-2021-Premier-League
22,2020-09-12,Sun,Matchweek 25,Home,L 0–1,Arsenal,Manchester City,Y,"LW,RW",90,29,36,80.6,472,117,14,17,82.4,14,15,93.3,1,3,33.3,0,0.0,0.0,0,3,2,0,6,/en/matches/2dedf408/Arsenal-Manchester-City-February-21-2021-Premier-League
23,2020-09-12,Sun,Matchweek 26,Away,W 3–1,Arsenal,Leicester City,N,"On matchday squad, but did not play",/en/matches/88b309f1/Leicester-City-Arsenal-February-28-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
24,2020-09-12,Sat,Matchweek 27,Away,D 1–1,Arsenal,Burnley,Y,"RW,LW",90,31,36,86.1,392,97,21,23,91.3,9,10,90.0,0,0,,0,0.3,0.2,1,1,2,0,5,/en/matches/db9a5ac8/Burnley-Arsenal-March-6-2021-Premier-League
25,2020-09-12,Sun,Matchweek 28,Home,W 2–1,Arsenal,Tottenham,Y,RW,45,13,17,76.5,117,13,7,9,77.8,2,2,100.0,0,1,0.0,0,0.2,0.3,1,0,0,0,0,/en/matches/127b8258/North-London-Derby-Arsenal-Tottenham-Hotspur-March-14-2021-Premier-League
