,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2022-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2022-08-13,Wed,Matchweek 5,Home,D 0–0,Bournemouth,Wolves,N,"On matchday squad, but did not play",/en/matches/91b239d8/Bournemouth-Wolverhampton-Wanderers-August-31-2022-Premier-League,,,,,,,,,,,,,,,,,
2,2022-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2022-08-13,Sat,Matchweek 8,Away,D 1–1,Bournemouth,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/177da679/Newcastle-United-Bournemouth-September-17-2022-Premier-League,,,,,,,,,,,,,,,,,
4,2022-08-13,Sat,Matchweek 9,Home,D 0–0,Bournemouth,Brentford,N,"On matchday squad, but did not play",/en/matches/f2e86b27/Bournemouth-Brentford-October-1-2022-Premier-League,,,,,,,,,,,,,,,,,
5,2022-08-13,Sat,Matchweek 10,Home,W 2–1,Bournemouth,Leicester City,N,"On matchday squad, but did not play",/en/matches/7db2a40a/Bournemouth-Leicester-City-October-8-2022-Premier-League,,,,,,,,,,,,,,,,,
6,2022-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2022-08-13,Sat,Matchweek 14,Home,L 2–3,Bournemouth,Tottenham,N,"On matchday squad, but did not play",/en/matches/dcb3b971/Bournemouth-Tottenham-Hotspur-October-29-2022-Premier-League,,,,,,,,,,,,,,,,,
8,2022-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2022-08-13,Tue,Matchweek 17,Away,L 0–2,Bournemouth,Chelsea,N,"On matchday squad, but did not play",/en/matches/d55b9033/Chelsea-Bournemouth-December-27-2022-Premier-League,,,,,,,,,,,,,,,,,
10,2022-08-13,Sat,Matchweek 18,Home,L 0–2,Bournemouth,Crystal Palace,N,DM,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/en/matches/dab2ed3a/Bournemouth-Crystal-Palace-December-31-2022-Premier-League
11,2022-08-13,Tue,Matchweek 19,Away,L 0–3,Bournemouth,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/63fc7f12/Manchester-United-Bournemouth-January-3-2023-Premier-League,,,,,,,,,,,,,,,,,
