,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2020-09-21,Sat,Matchweek 4,Away,D 1–1,Manchester City,Leeds United,N,"On matchday squad, but did not play",/en/matches/5ce15b58/Leeds-United-Manchester-City-October-3-2020-Premier-League,,,,,,,,,,,,,,,
1,2020-09-21,Sat,Matchweek 5,Home,W 1–0,Manchester City,Arsenal,N,"On matchday squad, but did not play",/en/matches/e95b8546/Manchester-City-Arsenal-October-17-2020-Premier-League,,,,,,,,,,,,,,,
2,2020-09-21,,,,,,,,,,,,,,,,,,,,,,,,
3,2020-09-21,Sun,Matchweek 17,Away,W 3–1,Manchester City,Chelsea,N,"On matchday squad, but did not play",/en/matches/85507602/Chelsea-Manchester-City-January-3-2021-Premier-League,,,,,,,,,,,,,,,
4,2020-09-21,,,,,,,,,,,,,,,,,,,,,,,,
5,2020-09-21,Sun,Matchweek 19,Home,W 4–0,Manchester City,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/15d2f67c/Manchester-City-Crystal-Palace-January-17-2021-Premier-League,,,,,,,,,,,,,,,
