,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2022-08-07,Sun,Matchweek 3,Home,L 0–2,West Ham,Brighton,Y,CB,90,69,68,1,1,0,2,0,0,0,0,0,0,57,0,1,/en/matches/aa2a3517/West-Ham-United-Brighton-and-Hove-Albion-August-21-2022-Premier-League
1,2022-08-07,Sun,Matchweek 4,Away,W 1–0,West Ham,Aston Villa,Y,CB,90,46,43,3,2,0,1,0,1,0,0,0,0,39,0,0,/en/matches/659b9113/Aston-Villa-West-Ham-United-August-28-2022-Premier-League
2,2022-08-07,Wed,Matchweek 5,Home,D 1–1,West Ham,Tottenham,Y,CB,90,30,28,1,0,0,1,0,0,0,0,0,0,26,1,0,/en/matches/9f221621/West-Ham-United-Tottenham-Hotspur-August-31-2022-Premier-League
3,2022-08-07,Sat,Matchweek 6,Away,L 1–2,West Ham,Chelsea,Y,CB,90,37,35,2,2,0,1,0,0,0,0,0,0,30,0,0,/en/matches/d7642197/Chelsea-West-Ham-United-September-3-2022-Premier-League
4,2022-08-07,Sun,Matchweek 8,Away,L 0–1,West Ham,Everton,Y,CB,90,35,33,2,0,0,0,0,1,0,0,0,0,30,0,0,/en/matches/96e9dc0f/Everton-West-Ham-United-September-18-2022-Premier-League
5,2022-08-07,Sat,Matchweek 9,Home,W 2–0,West Ham,Wolves,Y,CB,90,31,28,3,1,0,1,0,0,0,0,0,0,27,0,0,/en/matches/89ff6cd8/West-Ham-United-Wolverhampton-Wanderers-October-1-2022-Premier-League
6,2022-08-07,Sun,Matchweek 10,Home,W 3–1,West Ham,Fulham,Y,CB,90,48,47,1,0,0,0,0,0,0,0,0,0,41,0,0,/en/matches/42e38f9d/West-Ham-United-Fulham-October-9-2022-Premier-League
7,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,,
8,2022-08-07,Wed,Matchweek 12,Away,L 0–1,West Ham,Liverpool,Y,CB,90,47,47,0,0,0,0,0,0,0,0,0,0,43,0,0,/en/matches/dba5c5ec/Liverpool-West-Ham-United-October-19-2022-Premier-League
9,2022-08-07,Mon,Matchweek 13,Home,W 2–0,West Ham,Bournemouth,Y,CB,90,66,66,0,0,0,1,0,0,0,0,0,0,59,0,0,/en/matches/e9d1a18b/West-Ham-United-Bournemouth-October-24-2022-Premier-League
10,2022-08-07,Sun,Matchweek 14,Away,L 0–1,West Ham,Manchester Utd,Y,CB,90,46,42,4,0,0,2,0,0,0,0,0,0,43,0,0,/en/matches/cd0f59f6/Manchester-United-West-Ham-United-October-30-2022-Premier-League
11,2022-08-07,Sun,Matchweek 15,Home,L 1–2,West Ham,Crystal Palace,Y,CB,90,55,55,0,0,0,0,0,0,0,0,0,0,51,0,0,/en/matches/2586fb04/West-Ham-United-Crystal-Palace-November-6-2022-Premier-League
12,2022-08-07,Sat,Matchweek 16,Home,L 0–2,West Ham,Leicester City,Y,CB,14,7,7,0,0,0,1,0,0,0,0,0,0,4,0,0,/en/matches/6e89557a/West-Ham-United-Leicester-City-November-12-2022-Premier-League
13,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,,
14,2022-08-07,Sat,Matchweek 20,Away,L 0–1,West Ham,Wolves,N,"On matchday squad, but did not play",/en/matches/20fbd1a1/Wolverhampton-Wanderers-West-Ham-United-January-14-2023-Premier-League,,,,,,,,,,,,,,,,
15,2022-08-07,Sat,Matchweek 21,Home,W 2–0,West Ham,Everton,Y,CB,90,34,33,1,1,0,0,0,0,0,0,0,0,27,0,0,/en/matches/db9cdba8/West-Ham-United-Everton-January-21-2023-Premier-League
16,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,,
17,2022-08-07,Sat,Matchweek 26,Away,L 0–4,West Ham,Brighton,N,CB,22,17,17,0,0,0,0,0,0,0,0,0,0,17,0,0,/en/matches/bee059c4/Brighton-and-Hove-Albion-West-Ham-United-March-4-2023-Premier-League
