,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2023-02-11,Sat,Premier League,Matchweek 23,Home,W 4–1,Leicester City,Tottenham,Y,DM,90,0,0,0,0,0,0,1,0,65.0,3.0,2,2.0,0.0,0.0,0.3,5.0,1.0,43.0,55.0,78.2,6.0,47.0,1.0,0.0,0.0,/en/matches/390c7b85/Leicester-City-Tottenham-Hotspur-February-11-2023-Premier-League,1.0,0.8333333333333334,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2023-02-19,Sun,Premier League,Matchweek 24,Away,L 0–3,Leicester City,Manchester Utd,Y,DM,58,0,0,0,0,1,0,0,0,43.0,3.0,2,2.0,0.1,0.1,0.0,0.0,0.0,28.0,34.0,82.4,0.0,23.0,0.0,0.0,0.0,/en/matches/d6e88163/Manchester-United-Leicester-City-February-19-2023-Premier-League,0.0,1.0,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2023-02-25,Sat,Premier League,Matchweek 25,Home,L 0–1,Leicester City,Arsenal,Y,"LM,CM,AM",90,0,0,0,0,1,0,0,0,40.0,4.0,0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,30.0,53.3,4.0,23.0,6.0,3.0,3.0,/en/matches/145cc0a5/Leicester-City-Arsenal-February-25-2023-Premier-League,0.0,0.6666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2023-02-28,Tue,FA Cup,Fifth round proper,Home,L 1–2,Leicester City,Blackburn,Y,CM,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/dd63163a/Leicester-City-Blackburn-Rovers-February-28-2023-FA-Cup,0.0,0.3333333333333333,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2023-03-04,Sat,Premier League,Matchweek 26,Away,L 0–1,Leicester City,Southampton,Y,DM,90,0,0,0,0,0,0,0,0,66.0,1.0,1,4.0,0.0,0.0,0.0,1.0,0.0,39.0,55.0,70.9,7.0,45.0,1.0,2.0,1.0,/en/matches/4d14422c/Southampton-Leicester-City-March-4-2023-Premier-League,0.0,0.0,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2023-03-11,Sat,Premier League,Matchweek 27,Home,L 1–3,Leicester City,Chelsea,Y,CM,90,0,0,0,0,4,2,0,0,60.0,2.0,2,0.0,0.4,0.4,0.0,5.0,0.0,38.0,46.0,82.6,2.0,48.0,3.0,7.0,5.0,/en/matches/bd5571a1/Leicester-City-Chelsea-March-11-2023-Premier-League,0.0,0.0,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2023-03-18,Sat,Premier League,Matchweek 28,Away,D 1–1,Leicester City,Brentford,Y,DM,90,0,0,0,0,2,0,0,0,59.0,2.0,3,3.0,0.1,0.1,0.1,4.0,1.0,30.0,41.0,73.2,9.0,37.0,0.0,4.0,2.0,/en/matches/7647948e/Brentford-Leicester-City-March-18-2023-Premier-League,0.5,0.0,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2023-04-01,Sat,Premier League,Matchweek 29,Away,L 1–2,Leicester City,Crystal Palace,Y,DM,90,0,0,0,0,0,0,1,0,55.0,3.0,0,6.0,0.0,0.0,0.1,1.0,0.0,23.0,33.0,69.7,1.0,29.0,2.0,3.0,1.0,/en/matches/ee1878a0/Crystal-Palace-Leicester-City-April-1-2023-Premier-League,0.0,0.1666666666666666,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2023-04-04,Tue,Premier League,Matchweek 7,Home,L 1–2,Leicester City,Aston Villa,Y,LM,69,0,0,0,0,0,0,2,1,31.0,4.0,1,3.0,0.0,0.0,0.0,1.0,0.0,18.0,21.0,85.7,3.0,21.0,1.0,0.0,0.0,/en/matches/f213214b/Leicester-City-Aston-Villa-April-4-2023-Premier-League,0.0,0.1666666666666666,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2023-04-15,Sat,Premier League,Matchweek 31,Away,L 1–3,Leicester City,Manchester City,Y,AM,61,0,0,0,0,0,0,0,0,31.0,1.0,0,1.0,0.0,0.0,0.2,2.0,0.0,20.0,25.0,80.0,3.0,23.0,1.0,3.0,3.0,/en/matches/ce8df388/Manchester-City-Leicester-City-April-15-2023-Premier-League,0.0,0.1666666666666666,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2023-04-22,Sat,Premier League,Matchweek 32,Home,W 2–1,Leicester City,Wolves,N,FW,45,0,0,0,0,2,0,0,0,29.0,1.0,1,1.0,0.2,0.2,0.1,2.0,0.0,13.0,17.0,76.5,2.0,17.0,3.0,2.0,2.0,/en/matches/b87e66b4/Leicester-City-Wolverhampton-Wanderers-April-22-2023-Premier-League,1.0,0.0,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2023-05-08,Mon,Premier League,Matchweek 35,Away,L 3–5,Leicester City,Fulham,N,DM,15,0,0,0,0,0,0,0,0,15.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,91.7,4.0,10.0,0.0,2.0,2.0,/en/matches/9a5efecc/Fulham-Leicester-City-May-8-2023-Premier-League,0.0,0.3333333333333333,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2023-05-28,Sun,Premier League,Matchweek 38,Home,W 2–1,Leicester City,West Ham,Y,DM,70,0,0,0,0,1,0,0,0,51.0,2.0,1,0.0,0.1,0.1,0.1,6.0,0.0,34.0,40.0,85.0,3.0,38.0,4.0,5.0,1.0,/en/matches/a96c9915/Leicester-City-West-Ham-United-May-28-2023-Premier-League,1.0,0.3333333333333333,0.5
