,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,2020-12-29,Tue,Premier League,Matchweek 16,Home,W 1–0,Burnley,Sheffield Utd,N,RM,82,0,0,0,0,0.0,0.0,0,0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,23.0,56.5,2.0,12.0,0.0,3.0,0.0,/en/matches/b33de500/Burnley-Sheffield-United-December-29-2020-Premier-League,1.0,0.5,0.1428571428571427
11,11,11,11,11,11,11,11,11,11,11,11,2021-01-09,Sat,FA Cup,Third round proper,Home,D 1 (4)–1 (3),Burnley,MK Dons,N,,49,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/a729f1f5/Burnley-Milton-Keynes-Dons-January-9-2021-FA-Cup,0.5,0.6666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,12,2021-01-18,Mon,PL2 — Div. 2,Matchweek 14,Home,D 0–0,Burnley,Wolves,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/1e98663d/Burnley-U23-Wolverhampton-Wanderers-U23-January-18-2021-Premier-League-2----Division-2,0.5,0.5,0.5
13,13,13,13,13,13,13,13,13,13,13,13,2021-01-24,Sun,FA Cup,Fourth round proper,Away,W 3–0,Burnley,Fulham,N,,5,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/05c9adfe/Fulham-Burnley-January-24-2021-FA-Cup,1.0,0.6666666666666666,0.5
14,14,14,14,14,14,14,14,14,14,14,14,2021-02-03,Wed,Premier League,Matchweek 22,Home,L 0–2,Burnley,Manchester City,N,CM,10,0,0,0,0,0.0,0.0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,/en/matches/a05d7ae7/Burnley-Manchester-City-February-3-2021-Premier-League,0.0,0.6666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,15,15,2021-02-09,Tue,FA Cup,Fifth round proper,Home,L 0–2,Burnley,Bournemouth,Y,CM,64,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/608db666/Burnley-Bournemouth-February-9-2021-FA-Cup,0.0,0.5,0.5
16,16,16,16,16,16,16,16,16,16,16,16,2021-02-22,Mon,PL2 — Div. 2,Matchweek 19,Home,W 3–2,Burnley,Middlesbrough,Y,CM,63,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/fb5822a0/Burnley-U23-Middlesbrough-U23-February-22-2021-Premier-League-2----Division-2,1.0,0.3333333333333333,0.5
17,17,17,17,17,17,17,17,17,17,17,17,2021-03-01,Mon,PL2 — Div. 2,Matchweek 20,Home,W 3–1,Burnley,West Brom,Y,CM,66,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c90f9e31/Burnley-U23-West-Bromwich-Albion-U23-March-1-2021-Premier-League-2----Division-2,1.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,18,18,2021-03-08,Mon,PL2 — Div. 2,Matchweek 7,Away,L 1–2,Burnley,West Brom,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/67fdd942/West-Bromwich-Albion-U23-Burnley-U23-March-8-2021-Premier-League-2----Division-2,0.0,0.6666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,2021-04-12,Mon,PL2 — Div. 2,Matchweek 23,Home,D 2–2,Burnley,Norwich City,Y,CM,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/302b0c5e/Burnley-U23-Norwich-City-U23-April-12-2021-Premier-League-2----Division-2,0.5,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,2021-05-03,Mon,PL2 — Div. 2,Matchweek 26,Away,L 2–5,Burnley,Leeds United,Y,CM,90,0,2,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/d6b21d80/Leeds-United-U23-Burnley-U23-May-3-2021-Premier-League-2----Division-2,0.0,0.5,0.5
