,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-08,Mon,Ligue 2,Matchweek 2,Away,L 0–1,Metz,Caen,Y,DM,90,0,0,0,0,1.0,1.0,0,0,69.0,3.0,2.0,1.0,0.1,0.1,0.1,4.0,0.0,44.0,55.0,80.0,7.0,44.0,1.0,2.0,1.0,/en/matches/a0ce0ef8/Caen-Metz-August-8-2022-Ligue-2,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-08-13,Sat,Ligue 2,Matchweek 3,Home,W 2–0,Metz,Valenciennes,Y,DM,90,0,0,0,0,2.0,0.0,0,0,48.0,2.0,1.0,2.0,0.1,0.1,0.0,1.0,0.0,36.0,40.0,90.0,4.0,33.0,0.0,1.0,1.0,/en/matches/18bcffa4/Metz-Valenciennes-August-13-2022-Ligue-2,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2022-08-20,Sat,Ligue 2,Matchweek 4,Away,D 3–3,Metz,Stade Laval,Y,DM,90,0,0,0,0,1.0,0.0,0,0,36.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,18.0,22.0,81.8,5.0,18.0,0.0,2.0,1.0,/en/matches/07bcf456/Stade-Laval-Metz-August-20-2022-Ligue-2,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2022-09-17,Sat,Premier League,Matchweek 8,Home,L 0–3,Wolves,Manchester City,N,CM,21,0,0,0,0,0.0,0.0,0,0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,1.0,5.0,0.0,0.0,0.0,/en/matches/96b5cc15/Wolverhampton-Wanderers-Manchester-City-September-17-2022-Premier-League,0.0,0.5,0.8854166666666669
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2022-10-01,Sat,Premier League,Matchweek 9,Away,L 0–2,Wolves,West Ham,N,WB,18,0,0,0,0,0.0,0.0,0,0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,14.0,92.9,1.0,10.0,1.0,0.0,0.0,/en/matches/89ff6cd8/West-Ham-United-Wolverhampton-Wanderers-October-1-2022-Premier-League,0.0,0.5,0.4285714285714285
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2022-10-15,Sat,Premier League,Matchweek 11,Home,W 1–0,Wolves,Nott'ham Forest,N,"DM,CM",9,0,0,0,0,0.0,0.0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,/en/matches/c9f8e7e9/Wolverhampton-Wanderers-Nottingham-Forest-October-15-2022-Premier-League,1.0,0.1666666666666666,0.2222222222222221
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2022-10-18,Tue,Premier League,Matchweek 12,Away,L 1–2,Wolves,Crystal Palace,Y,DM,57,0,0,0,0,0.0,0.0,1,0,22.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,62.5,0.0,7.0,0.0,2.0,0.0,/en/matches/60705c6d/Crystal-Palace-Wolverhampton-Wanderers-October-18-2022-Premier-League,0.0,0.3333333333333333,0.5238095238095238
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2022-10-23,Sun,Premier League,Matchweek 13,Home,L 0–4,Wolves,Leicester City,N,DM,10,0,0,0,0,0.0,0.0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,0.0,6.0,0.0,0.0,0.0,/en/matches/8774e664/Wolverhampton-Wanderers-Leicester-City-October-23-2022-Premier-League,0.0,0.3333333333333333,0.5104166666666667
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2022-10-29,Sat,Premier League,Matchweek 14,Away,D 1–1,Wolves,Brentford,Y,DM,90,0,0,0,0,2.0,0.0,0,0,42.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,23.0,33.0,69.7,1.0,19.0,2.0,1.0,0.0,/en/matches/41e403d3/Brentford-Wolverhampton-Wanderers-October-29-2022-Premier-League,0.5,0.3333333333333333,0.4791666666666667
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2022-11-05,Sat,Premier League,Matchweek 15,Home,L 2–3,Wolves,Brighton,Y,RM,89,0,1,0,0,0.0,0.0,0,0,21.0,2.0,2.0,1.0,0.0,0.0,0.2,2.0,2.0,13.0,15.0,86.7,3.0,9.0,0.0,2.0,1.0,/en/matches/982d16a2/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-November-5-2022-Premier-League,0.0,0.1666666666666666,0.3999999999999999
