,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-06,Fri,UEFA Euro Qualifying,Group stage,Away,W 4–0,hr Croatia,sk Slovakia,Y,CB,90,1,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/96705c3b/Slovakia-Croatia-September-6-2019-UEFA-Euro-Qualifying,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-09-09,Mon,UEFA Euro Qualifying,Group stage,Away,D 1–1,hr Croatia,az Azerbaijan,Y,CB,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/242e22a7/Azerbaijan-Croatia-September-9-2019-UEFA-Euro-Qualifying,0.5,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2019-09-25,Wed,EFL Cup,Third round,Away,W 2–0,Liverpool,MK Dons,Y,CB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/9ed57dde/Milton-Keynes-Dons-Liverpool-September-25-2019-EFL-Cup,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-10-05,Sat,Premier League,Matchweek 8,Home,W 2–1,Liverpool,Leicester City,Y,CB,90,0,0,0,0,1,0,0,0,59.0,2.0,3,0.0,0.1,0.1,0.0,1.0,0.0,38.0,43.0,88.4,0.0,33.0,0.0,0.0,0.0,/en/matches/aaed1c4e/Liverpool-Leicester-City-October-5-2019-Premier-League,1.0,0.8333333333333334,0.8333333333333333
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2019-10-10,Thu,UEFA Euro Qualifying,Group stage,Home,W 3–0,hr Croatia,hu Hungary,Y,CB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/7372630e/Croatia-Hungary-October-10-2019-UEFA-Euro-Qualifying,1.0,0.8333333333333334,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2019-10-13,Sun,UEFA Euro Qualifying,Group stage,Away,D 1–1,hr Croatia,wls Wales,Y,CB,90,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,/en/matches/5b1cc7d5/Wales-Croatia-October-13-2019-UEFA-Euro-Qualifying,0.5,1.0,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2019-10-23,Wed,Champions Lg,Group stage,Away,W 4–1,eng Liverpool,be Genk,Y,CB,90,0,0,0,0,1,0,0,0,94.0,1.0,2,0.0,0.0,0.0,0.3,1.0,0.0,81.0,88.0,92.0,4.0,75.0,2.0,0.0,0.0,/en/matches/aab4f0b8/Genk-Liverpool-October-23-2019-Champions-League,1.0,0.8333333333333334,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2019-10-27,Sun,Premier League,Matchweek 10,Home,W 2–1,Liverpool,Tottenham,Y,CB,90,0,0,0,0,1,1,1,0,113.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,84.0,102.0,82.4,10.0,73.0,3.0,0.0,0.0,/en/matches/16f28685/Liverpool-Tottenham-Hotspur-October-27-2019-Premier-League,1.0,0.8333333333333334,0.5833333333333333
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2019-11-02,Sat,Premier League,Matchweek 11,Away,W 2–1,Liverpool,Aston Villa,Y,CB,90,0,0,0,0,1,0,0,0,83.0,1.0,0,0.0,0.1,0.1,0.0,1.0,0.0,65.0,77.0,84.4,7.0,46.0,1.0,0.0,0.0,/en/matches/2206646c/Aston-Villa-Liverpool-November-2-2019-Premier-League,1.0,0.8333333333333334,0.6785714285714286
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2019-11-10,Sun,Premier League,Matchweek 12,Home,W 3–1,Liverpool,Manchester City,Y,CB,90,0,0,0,0,1,0,0,0,61.0,1.0,1,2.0,0.1,0.1,0.0,0.0,0.0,35.0,47.0,74.5,0.0,34.0,0.0,1.0,1.0,/en/matches/47880eb7/Liverpool-Manchester-City-November-10-2019-Premier-League,1.0,1.0,0.8611111111111112
