,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
0,2022-07-30,Sat,Community Shield,FA Community Shield,Neutral,L 1–3,Manchester City,Liverpool,Y,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,https://fbref.com/en/matches/341bf7a1/Liverpool-Manchester-City-July-30-2022-FA-Community-Shield,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
1,2022-08-07,Sun,Premier League,Matchweek 1,Away,W 2–0,Manchester City,West Ham,Y,GK,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,39,43,90.7,0,26,0,0,https://fbref.com/en/matches/ece62baf/West-Ham-United-Manchester-City-August-7-2022-Premier-League,873,567,0.0,0,0,0,0,36,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,34,0,,0,,0,0,0,28,0,0,0,0,0,0,2,1,100.0
2,2022-08-13,Sat,Premier League,Matchweek 2,Home,W 4–0,Manchester City,Bournemouth,Y,GK,90,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,15,16,93.8,0,11,0,0,https://fbref.com/en/matches/311d705c/Manchester-City-Bournemouth-August-13-2022-Premier-League,311,213,0.0,0,0,0,0,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,9,0,,0,,0,0,0,8,0,0,0,0,0,0,1,0,
3,2022-08-21,Sun,Premier League,Matchweek 3,Away,D 3–3,Manchester City,Newcastle Utd,Y,GK,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,34,39,87.2,0,28,0,0,https://fbref.com/en/matches/b513d9fe/Newcastle-United-Manchester-City-August-21-2022-Premier-League,884,647,0.0,0,0,0,0,34,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,39,0,,0,,0,0,0,24,0,0,0,0,0,0,0,1,100.0
4,2022-08-27,Sat,Premier League,Matchweek 4,Home,W 4–2,Manchester City,Crystal Palace,Y,GK,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,24,24,100.0,0,15,0,0,https://fbref.com/en/matches/3b9bbac7/Manchester-City-Crystal-Palace-August-27-2022-Premier-League,582,381,0.0,0,0,0,0,20,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,20,0,,0,,0,0,0,13,0,0,0,0,0,0,3,0,
5,2022-08-31,Wed,Premier League,Matchweek 5,Home,W 6–0,Manchester City,Nott'ham Forest,Y,GK,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,1,0,31,35,88.6,0,24,0,0,https://fbref.com/en/matches/9760b466/Manchester-City-Nottingham-Forest-August-31-2022-Premier-League,768,469,0.0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,20,0,,0,,0,0,0,24,0,0,0,0,0,0,3,0,
6,2022-09-03,Sat,Premier League,Matchweek 6,Away,D 1–1,Manchester City,Aston Villa,Y,GK,90,0,0,0,0,0,0,0,0,35,1,0,0,0.0,0.0,0.0,0,0,30,34,88.2,0,19,0,0,https://fbref.com/en/matches/3091f0b8/Aston-Villa-Manchester-City-September-3-2022-Premier-League,741,507,0.0,0,0,0,0,28,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100.0,0,0,1,0,0,23,0,,0,,0,0,0,26,0,0,0,0,0,0,0,0,
7,2022-09-06,Tue,Champions Lg,Group stage,Away,W 4–0,eng Manchester City,es Sevilla,Y,GK,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,24,27,88.9,0,16,0,0,https://fbref.com/en/matches/85506897/Sevilla-Manchester-City-September-6-2022-Champions-League,595,391,0.0,0,0,0,0,21,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,20,0,,0,,0,0,0,18,0,0,0,0,0,0,1,0,
8,2022-09-14,Wed,Champions Lg,Group stage,Home,W 2–1,eng Manchester City,de Dortmund,Y,GK,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,25,29,86.2,0,17,0,0,https://fbref.com/en/matches/f8469961/Manchester-City-Dortmund-September-14-2022-Champions-League,546,357,0.0,0,0,0,0,21,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,21,0,,0,,0,0,0,17,0,0,0,0,0,0,1,0,
9,2022-09-17,Sat,Premier League,Matchweek 8,Away,W 3–0,Manchester City,Wolves,Y,GK,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,30,32,93.8,0,23,0,0,https://fbref.com/en/matches/96b5cc15/Wolverhampton-Wanderers-Manchester-City-September-17-2022-Premier-League,659,384,0.0,0,0,0,0,25,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,27,0,,0,,0,0,0,22,0,0,0,0,0,0,0,1,100.0
