,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2021-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2021-08-22,Sun,Matchweek 12,Home,W 2–1,Tottenham,Leeds United,N,WB,12,10,0,1,7,2,0,10,0,0,,0,,4,28,7,0,0,0,0,0,3,2,/en/matches/a74a684e/Tottenham-Hotspur-Leeds-United-November-21-2021-Premier-League
2,2021-08-22,Thu,Matchweek 14,Home,W 2–0,Tottenham,Brentford,N,"On matchday squad, but did not play",/en/matches/a80b3790/Tottenham-Hotspur-Brentford-December-2-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
3,2021-08-22,Sun,Matchweek 15,Home,W 3–0,Tottenham,Norwich City,N,WB,69,35,2,7,10,19,2,35,4,1,25.0,3,75.0,21,197,112,3,0,1,1,1,22,4,/en/matches/78e62deb/Tottenham-Hotspur-Norwich-City-December-5-2021-Premier-League
4,2021-08-22,Sun,Matchweek 18,Home,D 2–2,Tottenham,Liverpool,Y,LB,85,56,2,21,16,19,2,56,3,1,33.3,2,66.7,22,122,32,2,0,1,4,5,25,2,/en/matches/4ac8dee4/Tottenham-Hotspur-Liverpool-December-19-2021-Premier-League
5,2021-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2021-08-22,Wed,Matchweek 17,Away,W 3–2,Tottenham,Leicester City,N,"On matchday squad, but did not play",/en/matches/77d28549/Leicester-City-Tottenham-Hotspur-January-19-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
7,2021-08-22,Sun,Matchweek 23,Away,L 0–2,Tottenham,Chelsea,Y,LM,55,18,3,10,4,4,1,18,1,0,0.0,1,100.0,8,46,20,1,0,1,1,2,8,2,/en/matches/29e164e3/Chelsea-Tottenham-Hotspur-January-23-2022-Premier-League
8,2021-08-22,Wed,Matchweek 24,Home,L 2–3,Tottenham,Southampton,N,"On matchday squad, but did not play",/en/matches/0613df22/Tottenham-Hotspur-Southampton-February-9-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
9,2021-08-22,Sun,Matchweek 25,Home,L 0–2,Tottenham,Wolves,Y,WB,27,14,0,2,8,4,0,14,1,1,100.0,0,0.0,9,41,24,0,0,0,0,0,9,1,/en/matches/fe93b491/Tottenham-Hotspur-Wolverhampton-Wanderers-February-13-2022-Premier-League
10,2021-08-22,Sat,Matchweek 26,Away,W 3–2,Tottenham,Manchester City,Y,WB,89,34,5,17,12,5,1,34,2,0,0.0,2,100.0,16,96,62,0,0,0,5,0,21,3,/en/matches/cd797899/Manchester-City-Tottenham-Hotspur-February-19-2022-Premier-League
11,2021-08-22,Wed,Matchweek 13,Away,L 0–1,Tottenham,Burnley,Y,WB,78,57,2,8,18,31,3,57,1,1,100.0,0,0.0,38,182,91,4,1,1,3,1,38,10,/en/matches/f8d646cb/Burnley-Tottenham-Hotspur-February-23-2022-Premier-League
12,2021-08-22,Sat,Matchweek 27,Away,W 4–0,Tottenham,Leeds United,Y,WB,77,26,1,11,4,11,2,26,1,0,0.0,1,100.0,18,85,51,2,0,1,1,0,19,6,/en/matches/05d37de9/Leeds-United-Tottenham-Hotspur-February-26-2022-Premier-League
13,2021-08-22,Mon,Matchweek 28,Home,W 5–0,Tottenham,Everton,Y,WB,45,31,1,10,11,10,1,31,3,1,33.3,2,66.7,17,64,32,0,0,0,3,0,21,5,/en/matches/6e11eac6/Tottenham-Hotspur-Everton-March-7-2022-Premier-League
14,2021-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2021-08-22,Sat,Matchweek 32,Away,W 4–0,Tottenham,Aston Villa,N,"On matchday squad, but did not play",/en/matches/811d471f/Aston-Villa-Tottenham-Hotspur-April-9-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
16,2021-08-22,Sat,Matchweek 33,Home,L 0–1,Tottenham,Brighton,N,"On matchday squad, but did not play",/en/matches/0b266073/Tottenham-Hotspur-Brighton-and-Hove-Albion-April-16-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
