,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-14,Sat,Premier League,Matchweek 1,Away,W 2–1,Brighton,Burnley,Y,"CB,RB",90,0,0,0,0,0,0,0,0,91.0,3.0,1,1.0,0.0,0.0,0.0,2.0,1.0,59.0,82.0,72.0,8.0,46.0,1.0,1.0,0.0,/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-21,Sat,Premier League,Matchweek 2,Home,W 2–0,Brighton,Watford,Y,"RB,CB",90,0,0,0,0,0,0,1,0,118.0,4.0,1,2.0,0.0,0.0,0.0,1.0,1.0,105.0,113.0,92.9,13.0,71.0,1.0,1.0,1.0,/en/matches/072af2f8/Brighton-and-Hove-Albion-Watford-August-21-2021-Premier-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-28,Sat,Premier League,Matchweek 3,Home,L 0–2,Brighton,Everton,Y,"RB,CB",90,0,0,0,0,0,0,0,0,104.0,4.0,2,3.0,0.0,0.0,0.0,2.0,0.0,81.0,92.0,88.0,12.0,61.0,3.0,1.0,1.0,/en/matches/ec8b667a/Brighton-and-Hove-Albion-Everton-August-28-2021-Premier-League,0.0,0.5,0.6666666666666666
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-11,Sat,Premier League,Matchweek 4,Away,W 1–0,Brighton,Brentford,Y,CB,36,0,0,0,0,0,0,0,0,23.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,85.0,2.0,14.0,0.0,1.0,1.0,/en/matches/19a03697/Brentford-Brighton-and-Hove-Albion-September-11-2021-Premier-League,1.0,0.6666666666666666,0.6666666666666666
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-10-27,Wed,EFL Cup,Fourth round,Away,D 2 (2)–2 (4),Brighton,Leicester City,Y,CB,62,1,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/f11900cf/Leicester-City-Brighton-and-Hove-Albion-October-27-2021-EFL-Cup,0.5,0.6666666666666666,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-11-06,Sat,Premier League,Matchweek 11,Home,D 1–1,Brighton,Newcastle Utd,N,CB,16,0,0,0,0,0,0,0,0,21.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,95.2,4.0,12.0,0.0,0.0,0.0,/en/matches/10d11999/Brighton-and-Hove-Albion-Newcastle-United-November-6-2021-Premier-League,0.5,0.5,0.1923076923076922
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-11-20,Sat,Premier League,Matchweek 12,Away,L 0–2,Brighton,Aston Villa,Y,CB,90,0,0,0,0,1,0,1,0,122.0,3.0,0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,109.0,80.7,14.0,52.0,4.0,3.0,3.0,/en/matches/88f081ac/Aston-Villa-Brighton-and-Hove-Albion-November-20-2021-Premier-League,0.0,0.6666666666666666,0.1666666666666666
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-11-27,Sat,Premier League,Matchweek 13,Home,D 0–0,Brighton,Leeds United,Y,CB,90,0,0,0,0,0,0,0,0,73.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,50.0,68.0,73.5,10.0,50.0,5.0,3.0,2.0,/en/matches/5d651cd7/Brighton-and-Hove-Albion-Leeds-United-November-27-2021-Premier-League,0.5,0.3333333333333333,0.5357142857142857
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-12-01,Wed,Premier League,Matchweek 14,Away,D 1–1,Brighton,West Ham,Y,CB,35,0,0,0,0,0,0,0,0,33.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,83.9,1.0,26.0,1.0,0.0,0.0,/en/matches/2049300f/West-Ham-United-Brighton-and-Hove-Albion-December-1-2021-Premier-League,0.5,0.3333333333333333,0.3717948717948718
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-12-26,Sun,Premier League,Matchweek 19,Home,W 2–0,Brighton,Brentford,Y,CB,90,0,0,0,0,0,0,1,0,56.0,0.0,1,4.0,0.0,0.0,0.0,1.0,0.0,37.0,46.0,80.4,3.0,22.0,1.0,0.0,0.0,/en/matches/1f64133b/Brighton-and-Hove-Albion-Brentford-December-26-2021-Premier-League,1.0,0.3333333333333333,0.4523809523809524
