,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-12,Sat,Championship,Matchweek 1,Away,W 1–0,Norwich City,Huddersfield,Y,CB,90,0,0,0,0,1.0,0.0,0,0,61.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,54.0,79.6,9.0,35.0,3.0,0.0,0.0,/en/matches/67f845ae/Huddersfield-Town-Norwich-City-September-12-2020-Championship,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-19,Sat,Championship,Matchweek 2,Home,D 2–2,Norwich City,Preston,Y,CB,90,0,0,0,0,1.0,0.0,0,0,58.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,33.0,41.0,80.5,6.0,24.0,0.0,2.0,1.0,/en/matches/57b45aaa/Norwich-City-Preston-North-End-September-19-2020-Championship,0.5,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-27,Sun,Championship,Matchweek 3,Away,L 0–1,Norwich City,Bournemouth,Y,CB,90,0,0,0,0,0.0,0.0,0,0,81.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,64.0,73.0,87.7,7.0,41.0,0.0,1.0,0.0,/en/matches/28c4d56a/Bournemouth-Norwich-City-September-27-2020-Championship,0.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-10-17,Sat,Premier League,Matchweek 5,Home,D 2–2,Everton,Liverpool,N,RB,60,0,0,0,0,0.0,0.0,0,0,28.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,13.0,18.0,72.2,0.0,10.0,2.0,2.0,2.0,/en/matches/6da04e2d/Merseyside-Derby-Everton-Liverpool-October-17-2020-Premier-League,0.5,0.5,0.5952380952380952
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-25,Sun,Premier League,Matchweek 6,Away,L 0–2,Everton,Southampton,Y,RB,90,0,0,0,0,0.0,0.0,0,0,58.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,48.0,81.3,2.0,36.0,3.0,1.0,1.0,/en/matches/6439c025/Southampton-Everton-October-25-2020-Premier-League,0.0,0.3333333333333333,0.7179487179487178
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-11-22,Sun,Premier League,Matchweek 9,Away,W 3–2,Everton,Fulham,Y,CB,90,0,0,0,0,0.0,0.0,0,0,57.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,46.0,76.1,0.0,36.0,0.0,0.0,0.0,/en/matches/13524225/Fulham-Everton-November-22-2020-Premier-League,1.0,0.1666666666666666,0.4047619047619047
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-11-28,Sat,Premier League,Matchweek 10,Home,L 0–1,Everton,Leeds United,Y,CB,90,0,0,0,0,0.0,0.0,0,0,49.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,31.0,80.6,1.0,19.0,2.0,0.0,0.0,/en/matches/3eeb39c5/Everton-Leeds-United-November-28-2020-Premier-League,0.0,0.5,0.3571428571428571
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-12-05,Sat,Premier League,Matchweek 11,Away,D 1–1,Everton,Burnley,Y,"LB,CB",90,0,0,0,0,0.0,0.0,0,0,73.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0,58.0,84.5,3.0,43.0,2.0,0.0,0.0,/en/matches/399c7e1c/Burnley-Everton-December-5-2020-Premier-League,0.5,0.3333333333333333,0.4999999999999999
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-12-12,Sat,Premier League,Matchweek 12,Home,W 1–0,Everton,Chelsea,Y,"LB,CB",90,0,0,0,0,0.0,0.0,0,0,46.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,22.0,33.0,66.7,1.0,14.0,1.0,0.0,0.0,/en/matches/4847e3c3/Everton-Chelsea-December-12-2020-Premier-League,1.0,0.5,0.8076923076923077
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-12-16,Wed,Premier League,Matchweek 13,Away,W 2–0,Everton,Leicester City,Y,LB,90,0,0,0,0,0.0,0.0,1,0,50.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,40.0,77.5,3.0,18.0,1.0,0.0,0.0,/en/matches/b30c816c/Leicester-City-Everton-December-16-2020-Premier-League,1.0,0.5,0.7948717948717949
