,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-28,Sat,Premier League,Matchweek 3,Away,D 1–1,Brentford,Aston Villa,N,CM,2,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/a08ef96c/Aston-Villa-Brentford-August-28-2021-Premier-League,0.5,0.5,0.5238095238095238
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-09-11,Sat,Premier League,Matchweek 4,Home,L 0–1,Brentford,Brighton,Y,CM,74,0,0,0,0,1,0,0,0,28.0,0.0,0,2.0,0.0,0.0,0.0,1.0,0.0,17.0,22.0,77.3,3.0,17.0,1.0,1.0,1.0,/en/matches/19a03697/Brentford-Brighton-and-Hove-Albion-September-11-2021-Premier-League,0.0,0.5,0.630952380952381
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-09-18,Sat,Premier League,Matchweek 5,Away,W 2–0,Brentford,Wolves,Y,CM,63,0,0,0,0,0,0,2,1,22.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,83.3,2.0,14.0,3.0,1.0,1.0,/en/matches/fd1d60f4/Wolverhampton-Wanderers-Brentford-September-18-2021-Premier-League,1.0,0.5,0.630952380952381
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-25,Sat,Premier League,Matchweek 6,Home,D 3–3,Brentford,Liverpool,N,CM,23,0,0,0,0,0,0,0,0,16.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,11.0,90.9,0.0,8.0,0.0,0.0,0.0,/en/matches/87140543/Brentford-Liverpool-September-25-2021-Premier-League,0.5,0.5,0.9722222222222222
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-10-03,Sun,Premier League,Matchweek 7,Away,W 2–1,Brentford,West Ham,Y,CM,28,0,0,0,0,2,0,0,0,14.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,10.0,60.0,1.0,8.0,0.0,1.0,0.0,/en/matches/f1eead63/West-Ham-United-Brentford-October-3-2021-Premier-League,1.0,0.5,0.7424242424242423
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-11-20,Sat,Premier League,Matchweek 12,Away,D 3–3,Brentford,Newcastle Utd,N,CM,2,0,0,0,0,0,0,0,0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/adbf56bc/Newcastle-United-Brentford-November-20-2021-Premier-League,0.5,0.8333333333333334,0.3076923076923077
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-11-28,Sun,Premier League,Matchweek 13,Home,W 1–0,Brentford,Everton,N,CM,21,0,0,0,0,0,0,0,0,9.0,0.0,1,0.0,0.0,0.0,0.1,2.0,0.0,6.0,7.0,85.7,0.0,3.0,0.0,2.0,2.0,/en/matches/286c4c1c/Brentford-Everton-November-28-2021-Premier-League,1.0,0.6666666666666666,0.2916666666666666
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-12-02,Thu,Premier League,Matchweek 14,Away,L 0–2,Brentford,Tottenham,N,CM,35,0,0,0,0,0,0,0,0,18.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,93.8,2.0,14.0,0.0,0.0,0.0,/en/matches/a80b3790/Tottenham-Hotspur-Brentford-December-2-2021-Premier-League,0.0,0.8333333333333334,0.6071428571428571
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-12-05,Sun,Premier League,Matchweek 15,Away,D 2–2,Brentford,Leeds United,Y,CM,68,1,0,0,0,1,1,0,0,28.0,1.0,1,1.0,0.1,0.1,0.0,1.0,1.0,14.0,18.0,77.8,2.0,15.0,2.0,1.0,0.0,/en/matches/175160b7/Leeds-United-Brentford-December-5-2021-Premier-League,0.5,0.5,0.4404761904761905
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-12-10,Fri,Premier League,Matchweek 16,Home,W 2–1,Brentford,Watford,Y,CM,90,0,0,0,0,1,1,0,0,29.0,0.0,0,0.0,0.1,0.1,0.0,2.0,0.0,21.0,24.0,87.5,8.0,23.0,1.0,2.0,1.0,/en/matches/49a36a4e/Brentford-Watford-December-10-2021-Premier-League,1.0,0.5,0.0476190476190476
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-12-22,Wed,EFL Cup,Quarter-finals,Home,L 0–2,Brentford,Chelsea,Y,CM,73,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/195bfa06/Brentford-Chelsea-December-22-2021-EFL-Cup,0.0,0.5,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-12-26,Sun,Premier League,Matchweek 19,Away,L 0–2,Brentford,Brighton,Y,CM,90,0,0,0,0,4,2,0,0,47.0,0.0,1,3.0,0.3,0.3,0.0,3.0,0.0,29.0,33.0,87.9,2.0,32.0,2.0,6.0,5.0,/en/matches/1f64133b/Brighton-and-Hove-Albion-Brentford-December-26-2021-Premier-League,0.0,0.5,0.3928571428571428
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-12-29,Wed,Premier League,Matchweek 20,Home,L 0–1,Brentford,Manchester City,Y,CM,90,0,0,0,0,2,0,0,0,14.0,3.0,1,0.0,0.0,0.0,0.1,2.0,0.0,7.0,7.0,100.0,1.0,8.0,0.0,0.0,0.0,/en/matches/1a0df937/Brentford-Manchester-City-December-29-2021-Premier-League,0.0,0.3333333333333333,0.9393939393939394
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2022-01-02,Sun,Premier League,Matchweek 21,Home,W 2–1,Brentford,Aston Villa,N,CM,30,0,0,0,0,0,0,0,0,9.0,0.0,0,0.0,0.0,0.0,0.1,1.0,0.0,6.0,7.0,85.7,2.0,4.0,1.0,1.0,1.0,/en/matches/dfaa1817/Brentford-Aston-Villa-January-2-2022-Premier-League,1.0,0.0,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2022-01-08,Sat,FA Cup,Third round proper,Away,W 4–1,Brentford,Port Vale,N,,20,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/266a7ddd/Port-Vale-Brentford-January-8-2022-FA-Cup,1.0,0.3333333333333333,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2022-01-11,Tue,Premier League,Matchweek 18,Away,L 1–4,Brentford,Southampton,Y,CM,55,0,0,0,0,0,0,0,0,26.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,13.0,18.0,72.2,2.0,17.0,1.0,2.0,1.0,/en/matches/0859817d/Southampton-Brentford-January-11-2022-Premier-League,0.0,0.6666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2022-01-16,Sun,Premier League,Matchweek 22,Away,L 0–3,Brentford,Liverpool,Y,CM,67,0,0,0,0,0,0,0,0,22.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,50.0,1.0,8.0,0.0,3.0,2.0,/en/matches/c8c457d6/Liverpool-Brentford-January-16-2022-Premier-League,0.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2022-01-19,Wed,Premier League,Matchweek 17,Home,L 1–3,Brentford,Manchester Utd,N,CM,27,0,0,0,0,0,0,0,0,30.0,1.0,0,0.0,0.0,0.0,0.1,2.0,0.0,24.0,26.0,92.3,4.0,19.0,0.0,1.0,1.0,/en/matches/f7c0bd68/Brentford-Manchester-United-January-19-2022-Premier-League,0.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2022-01-22,Sat,Premier League,Matchweek 23,Home,L 1–2,Brentford,Wolves,N,CM,52,0,0,0,0,0,0,0,0,31.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,81.0,2.0,20.0,1.0,0.0,0.0,/en/matches/9f91ec9b/Brentford-Wolverhampton-Wanderers-January-22-2022-Premier-League,0.0,0.0,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2022-02-05,Sat,FA Cup,Fourth round proper,Away,L 1–4,Brentford,Everton,N,,29,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/311b1a4c/Everton-Brentford-February-5-2022-FA-Cup,0.0,0.0,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2022-02-12,Sat,Premier League,Matchweek 25,Home,D 0–0,Brentford,Crystal Palace,N,FW,5,0,0,0,0,0,0,0,0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,/en/matches/427597d4/Brentford-Crystal-Palace-February-12-2022-Premier-League,0.5,0.0,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2022-02-19,Sat,Premier League,Matchweek 26,Away,L 1–2,Brentford,Arsenal,N,CM,23,0,0,0,0,0,0,0,0,15.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,11.0,13.0,84.6,2.0,10.0,0.0,1.0,1.0,/en/matches/401c8cc8/Arsenal-Brentford-February-19-2022-Premier-League,0.0,0.1666666666666666,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2022-03-20,Sun,Premier League,Matchweek 30,Away,L 1–2,Brentford,Leicester City,N,CM,35,0,0,0,0,1,0,0,0,23.0,0.0,0,2.0,0.2,0.2,0.1,3.0,0.0,15.0,16.0,93.8,1.0,14.0,2.0,6.0,3.0,/en/matches/c8c7dd9b/Leicester-City-Brentford-March-20-2022-Premier-League,0.0,0.1666666666666666,0.5
