,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2023-08-13,Sun,Premier League,Matchweek 1,Away,D 1–1,Liverpool,Chelsea,Y,RB,90,0,0,0,0,0,0,1,0,57,2,0,0,0.0,0.0,0.0,1,0,26,47,55.3,4,21,0,1,0,/en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League
1,2023-08-19,Sat,Premier League,Matchweek 2,Home,W 3–1,Liverpool,Bournemouth,Y,RB,74,0,0,0,0,3,2,0,0,79,1,1,1,0.1,0.1,0.1,7,1,53,70,75.7,6,34,6,4,3,/en/matches/80bebdbb/Liverpool-Bournemouth-August-19-2023-Premier-League
2,2023-08-27,Sun,Premier League,Matchweek 3,Away,W 2–1,Liverpool,Newcastle Utd,Y,RB,90,0,0,0,0,0,0,1,0,59,2,0,1,0.0,0.0,0.1,3,1,35,50,70.0,3,20,3,2,2,/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League
3,2023-09-03,Sun,Premier League,Matchweek 4,Home,W 3–0,Liverpool,Aston Villa,Y*,RB,70,0,1,0,0,2,0,0,0,91,0,2,0,0.1,0.1,0.6,7,1,75,86,87.2,4,60,4,1,0,/en/matches/bdbc722e/Liverpool-Aston-Villa-September-3-2023-Premier-League
4,2023-09-30,Sat,Premier League,Matchweek 7,Away,L 1–2,Liverpool,Tottenham,N,WB,17,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,1,0,3,6,50.0,0,3,0,2,0,/en/matches/ec4145b4/Tottenham-Hotspur-Liverpool-September-30-2023-Premier-League
5,2023-10-05,Thu,Europa Lg,Group stage,Home,W 2–0,eng Liverpool,be Union SG,Y*,RB,62,0,1,0,0,2,1,0,0,87,3,2,0,0.0,0.0,0.0,4,1,66,78,84.6,13,52,3,1,1,/en/matches/bcfbaac5/Liverpool-Union-SG-October-5-2023-Europa-League
6,2023-10-08,Sun,Premier League,Matchweek 8,Away,D 2–2,Liverpool,Brighton,Y,RB,79,0,0,0,0,0,0,0,0,71,3,1,0,0.0,0.0,0.0,2,0,56,66,84.8,4,39,2,0,0,/en/matches/3b1ec657/Brighton-and-Hove-Albion-Liverpool-October-8-2023-Premier-League
7,2023-10-13,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,eng England,au Australia,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b1fbabe1/England-Australia-October-13-2023-Friendlies-M
8,2023-10-21,Sat,Premier League,Matchweek 9,Home,W 2–0,Liverpool,Everton,Y,RB,90,0,0,0,0,4,0,0,0,118,1,1,0,0.2,0.2,0.0,4,0,80,107,74.8,8,57,2,3,2,/en/matches/e747ddb3/Merseyside-Derby-Liverpool-Everton-October-21-2023-Premier-League
9,2023-10-26,Thu,Europa Lg,Group stage,Home,W 5–1,eng Liverpool,fr Toulouse,Y*,RB,65,0,1,0,0,1,0,0,0,75,0,1,2,0.0,0.0,0.0,3,1,58,69,84.1,3,59,1,3,2,/en/matches/85a8a3a3/Liverpool-Toulouse-October-26-2023-Europa-League
10,2023-10-29,Sun,Premier League,Matchweek 10,Home,W 3–0,Liverpool,Nott'ham Forest,Y,RB,88,0,0,0,0,3,0,1,0,93,2,1,0,0.1,0.1,0.1,2,0,72,84,85.7,8,34,2,2,1,/en/matches/79bf0c7f/Liverpool-Nottingham-Forest-October-29-2023-Premier-League
11,2023-11-01,Wed,EFL Cup,Fourth round,Away,W 2–1,Liverpool,Bournemouth,N,,30,0,1,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/fcc1e67b/Bournemouth-Liverpool-November-1-2023-EFL-Cup
12,2023-11-05,Sun,Premier League,Matchweek 11,Away,D 1–1,Liverpool,Luton Town,Y,RB,90,0,0,0,0,2,0,0,0,114,0,2,1,0.0,0.0,0.8,9,0,80,103,77.7,14,70,1,2,0,/en/matches/a62b97ba/Luton-Town-Liverpool-November-5-2023-Premier-League
13,2023-11-09,Thu,Europa Lg,Group stage,Away,L 2–3,eng Liverpool,fr Toulouse,N,RB,45,0,0,0,0,1,0,0,0,59,2,2,0,0.0,0.0,0.2,6,0,43,53,81.1,9,42,2,2,1,/en/matches/e4192b01/Toulouse-Liverpool-November-9-2023-Europa-League
14,2023-11-12,Sun,Premier League,Matchweek 12,Home,W 3–0,Liverpool,Brentford,Y,RB,89,0,0,0,0,0,0,0,0,83,0,1,1,0.0,0.0,0.5,5,1,55,74,74.3,10,44,2,1,1,/en/matches/996ee990/Liverpool-Brentford-November-12-2023-Premier-League
