,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2023-01-22,Wed,Matchweek 8,Away,D 2–2,Leeds United,Manchester Utd,N,FW,28,16,2,4,7,5,2,16,5,2,40.0,3,60.0,6,33,11,1,0,0,0,2,8,1,/en/matches/80532a54/Manchester-United-Leeds-United-February-8-2023-Premier-League
1,2023-01-22,Sun,Matchweek 23,Home,L 0–2,Leeds United,Manchester Utd,N,FW,33,12,0,0,6,6,1,12,3,1,33.3,2,66.7,9,60,23,1,1,0,1,2,10,4,/en/matches/3386146f/Leeds-United-Manchester-United-February-12-2023-Premier-League
2,2023-01-22,Sat,Matchweek 24,Away,L 0–1,Leeds United,Everton,N,AM,13,5,0,1,1,3,0,5,2,1,50.0,0,0.0,3,17,10,0,0,0,0,0,3,0,/en/matches/d5f67d2e/Everton-Leeds-United-February-18-2023-Premier-League
3,2023-01-22,Sat,Matchweek 25,Home,W 1–0,Leeds United,Southampton,N,"AM,FW",16,17,0,0,7,10,3,17,4,1,25.0,2,50.0,12,55,30,2,0,2,0,3,14,3,/en/matches/9edb32a3/Leeds-United-Southampton-February-25-2023-Premier-League
4,2023-01-22,Sat,Matchweek 26,Away,L 0–1,Leeds United,Chelsea,Y,FW,67,28,1,5,11,12,4,28,3,1,33.3,2,66.7,16,93,27,1,0,0,6,3,19,2,/en/matches/59f9a78f/Chelsea-Leeds-United-March-4-2023-Premier-League
5,2023-01-22,Sat,Matchweek 27,Home,D 2–2,Leeds United,Brighton,N,AM,7,6,1,1,2,3,0,6,0,0,,0,,2,11,0,0,0,0,1,1,3,2,/en/matches/3f653d6f/Leeds-United-Brighton-and-Hove-Albion-March-11-2023-Premier-League
6,2023-01-22,Sat,Matchweek 28,Away,W 4–2,Leeds United,Wolves,N,"On matchday squad, but did not play",/en/matches/3cb714a4/Wolverhampton-Wanderers-Leeds-United-March-18-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
7,2023-01-22,Sat,Matchweek 29,Away,L 1–4,Leeds United,Arsenal,N,LW,17,8,0,1,5,3,0,8,5,2,40.0,2,40.0,5,37,19,0,0,0,0,0,4,0,/en/matches/2e4383ca/Arsenal-Leeds-United-April-1-2023-Premier-League
8,2023-01-22,Tue,Matchweek 7,Home,W 2–1,Leeds United,Nott'ham Forest,N,"On matchday squad, but did not play",/en/matches/1251d1c0/Leeds-United-Nottingham-Forest-April-4-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
9,2023-01-22,Sun,Matchweek 30,Home,L 1–5,Leeds United,Crystal Palace,N,FW,12,7,0,1,0,6,4,7,2,0,0.0,2,100.0,4,14,0,0,0,1,2,0,3,1,/en/matches/a1c39217/Leeds-United-Crystal-Palace-April-9-2023-Premier-League
10,2023-01-22,Mon,Matchweek 31,Home,L 1–6,Leeds United,Liverpool,N,FW,25,6,0,0,3,3,1,6,0,0,,0,,5,13,3,0,0,0,2,0,5,1,/en/matches/fd3d05f5/Leeds-United-Liverpool-April-17-2023-Premier-League
11,2023-01-22,Sat,Matchweek 32,Away,L 1–2,Leeds United,Fulham,N,"On matchday squad, but did not play",/en/matches/f2d8700d/Fulham-Leeds-United-April-22-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
12,2023-01-22,Tue,Matchweek 33,Home,D 1–1,Leeds United,Leicester City,N,"On matchday squad, but did not play",/en/matches/56c70cf7/Leeds-United-Leicester-City-April-25-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
13,2023-01-22,Sun,Matchweek 34,Away,L 1–4,Leeds United,Bournemouth,N,"On matchday squad, but did not play",/en/matches/0b0733ce/Bournemouth-Leeds-United-April-30-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
14,2023-01-22,Sat,Matchweek 35,Away,L 1–2,Leeds United,Manchester City,N,"On matchday squad, but did not play",/en/matches/7ee695ea/Manchester-City-Leeds-United-May-6-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
15,2023-01-22,Sat,Matchweek 36,Home,D 2–2,Leeds United,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/d63581e0/Leeds-United-Newcastle-United-May-13-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
16,2023-01-22,Sun,Matchweek 37,Away,L 1–3,Leeds United,West Ham,N,"On matchday squad, but did not play",/en/matches/0359c7d5/West-Ham-United-Leeds-United-May-21-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
17,2023-01-22,Sun,Matchweek 38,Home,L 1–4,Leeds United,Tottenham,N,AM,31,15,0,0,5,10,5,15,1,1,100.0,0,0.0,9,15,2,0,0,0,1,2,11,7,/en/matches/c9c73ddd/Leeds-United-Tottenham-Hotspur-May-28-2023-Premier-League
