,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2022-07-31,Sun,DFB-Pokal,Round of 64,Away,W 2–0,Hoffenheim,Rödinghausen,N,,57,0,1,0,0,6,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/62d6c74f/Rodinghausen-Hoffenheim-July-31-2022-DFB-Pokal
1,2022-08-06,Sat,Bundesliga,Matchweek 1,Away,L 1–3,Hoffenheim,M'Gladbach,Y,FW,63,0,0,0,0,0,0,0,0,18,0,0,2,0.0,0.0,0.0,1,1,3,5,60.0,1,10,1,5,2,/en/matches/aeed6604/Monchengladbach-Hoffenheim-August-6-2022-Bundesliga
2,2022-08-13,Sat,Bundesliga,Matchweek 2,Home,W 3–2,Hoffenheim,Bochum,N,FW,29,0,0,0,0,1,1,0,0,18,0,0,2,0.0,0.0,0.2,5,0,4,8,50.0,1,12,4,4,1,/en/matches/25d41fa1/Hoffenheim-Bochum-August-13-2022-Bundesliga
3,2022-08-20,Sat,Bundesliga,Matchweek 3,Away,W 3–0,Hoffenheim,Leverkusen,Y,FW,85,1,0,0,0,2,1,1,0,30,0,3,0,0.2,0.2,0.0,1,0,8,13,61.5,2,24,4,7,3,/en/matches/10b88c11/Bayer-Leverkusen-Hoffenheim-August-20-2022-Bundesliga
4,2022-08-27,Sat,Bundesliga,Matchweek 4,Home,W 1–0,Hoffenheim,Augsburg,Y,FW,79,0,0,0,0,5,1,0,0,31,0,1,2,0.7,0.7,0.0,5,0,9,13,69.2,3,24,3,4,3,/en/matches/7e4f3822/Hoffenheim-Augsburg-August-27-2022-Bundesliga
5,2022-09-02,Fri,Bundesliga,Matchweek 5,Away,L 0–1,Hoffenheim,Dortmund,Y,FW,85,0,0,0,0,3,1,0,0,31,2,0,0,0.2,0.2,0.0,1,0,11,16,68.8,1,16,1,4,0,/en/matches/0d4e976a/Dortmund-Hoffenheim-September-2-2022-Bundesliga
6,2022-09-10,Sat,Bundesliga,Matchweek 6,Home,W 4–1,Hoffenheim,Mainz 05,Y,FW,90,0,1,0,0,2,2,0,0,31,1,0,3,0.2,0.2,1.5,5,2,11,15,73.3,3,19,2,4,2,/en/matches/b08c7efd/Hoffenheim-Mainz-05-September-10-2022-Bundesliga
7,2022-09-18,Sun,Bundesliga,Matchweek 7,Home,D 0–0,Hoffenheim,Freiburg,Y,FW,90,0,0,0,0,2,1,0,0,28,0,0,0,0.1,0.1,0.0,1,0,10,16,62.5,3,23,1,11,8,/en/matches/62d3a5b6/Hoffenheim-Freiburg-September-18-2022-Bundesliga
8,2022-10-02,Sun,Bundesliga,Matchweek 8,Away,D 1–1,Hoffenheim,Hertha BSC,N,FW,30,0,0,0,0,1,1,0,0,10,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,6,1,2,1,/en/matches/446e82e7/Hertha-BSC-Hoffenheim-October-2-2022-Bundesliga
9,2022-10-07,Fri,Bundesliga,Matchweek 9,Home,L 1–2,Hoffenheim,Werder Bremen,N,CM,25,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.4,2,0,3,3,100.0,1,7,2,4,3,/en/matches/62ea6f05/Hoffenheim-Werder-Bremen-October-7-2022-Bundesliga
10,2022-10-14,Fri,Bundesliga,Matchweek 10,Away,W 3–0,Hoffenheim,Schalke 04,Y,FW,87,0,1,0,0,2,1,0,0,29,0,0,0,0.7,0.7,0.2,8,1,9,14,64.3,3,20,4,9,3,/en/matches/6ecee775/Schalke-04-Hoffenheim-October-14-2022-Bundesliga
11,2022-10-18,Tue,DFB-Pokal,Round of 32,Home,W 5–1,Hoffenheim,Schalke 04,Y,FW,90,0,0,0,0,4,1,0,0,,,1,,,,,,,,,,,,,,,/en/matches/8c756998/Hoffenheim-Schalke-04-October-18-2022-DFB-Pokal
12,2022-10-22,Sat,Bundesliga,Matchweek 11,Home,L 0–2,Hoffenheim,Bayern Munich,Y,FW,90,0,0,0,0,3,2,0,0,30,1,0,0,0.4,0.4,0.0,2,0,7,13,53.8,2,24,2,7,3,/en/matches/70d1d2d9/Hoffenheim-Bayern-Munich-October-22-2022-Bundesliga
13,2022-10-30,Sun,Bundesliga,Matchweek 12,Away,D 1–1,Hoffenheim,Köln,N,FW,17,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,2,2,100.0,1,3,1,1,1,/en/matches/fdbc58f9/Koln-Hoffenheim-October-30-2022-Bundesliga
14,2022-11-05,Sat,Bundesliga,Matchweek 13,Home,L 1–3,Hoffenheim,RB Leipzig,Y,FW,90,1,0,0,0,3,2,1,0,26,1,0,0,0.2,0.2,0.0,1,0,5,14,35.7,2,19,2,2,0,/en/matches/f2dd0498/Hoffenheim-RB-Leipzig-November-5-2022-Bundesliga
15,2022-11-09,Wed,Bundesliga,Matchweek 14,Away,L 2–4,Hoffenheim,Eint Frankfurt,Y,FW,76,0,0,0,0,1,0,0,0,17,0,0,1,0.1,0.1,0.0,1,0,5,11,45.5,2,12,1,2,2,/en/matches/f07a9d92/Eintracht-Frankfurt-Hoffenheim-November-9-2022-Bundesliga
16,2022-11-12,Sat,Bundesliga,Matchweek 15,Home,L 1–2,Hoffenheim,Wolfsburg,Y,FW,73,0,0,0,0,2,1,0,0,26,1,1,0,0.1,0.1,0.0,4,0,6,10,60.0,0,16,3,5,2,/en/matches/33b74264/Hoffenheim-Wolfsburg-November-12-2022-Bundesliga
17,2023-01-28,Sat,FA Cup,Fourth round proper,Away,W 3–1,Leeds United,Acc'ton Stanley,Y,FW,75,0,0,0,0,5,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/e46308f6/Accrington-Stanley-Leeds-United-January-28-2023-FA-Cup
18,2023-02-05,Sun,Premier League,Matchweek 22,Away,L 0–1,Leeds United,Nott'ham Forest,N,FW,24,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,5,0,0,0,/en/matches/7c47cb5e/Nottingham-Forest-Leeds-United-February-5-2023-Premier-League
19,2023-02-08,Wed,Premier League,Matchweek 8,Away,D 2–2,Leeds United,Manchester Utd,N,FW,28,0,0,0,0,0,0,0,0,16,1,1,0,0.0,0.0,0.0,1,0,1,6,16.7,0,6,1,5,2,/en/matches/80532a54/Manchester-United-Leeds-United-February-8-2023-Premier-League
20,2023-02-12,Sun,Premier League,Matchweek 23,Home,L 0–2,Leeds United,Manchester Utd,N,FW,33,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.1,1,0,4,8,50.0,0,9,1,3,1,/en/matches/3386146f/Leeds-United-Manchester-United-February-12-2023-Premier-League
21,2023-02-18,Sat,Premier League,Matchweek 24,Away,L 0–1,Leeds United,Everton,N,AM,13,0,0,0,0,1,0,0,0,5,1,1,0,0.0,0.0,0.0,0,0,1,1,100.0,0,3,0,2,1,/en/matches/d5f67d2e/Everton-Leeds-United-February-18-2023-Premier-League
22,2023-02-20,Mon,PL2 — Div. 2,Matchweek 16,Home,W 2–1,Leeds United,Aston Villa,Y,FW,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/43d8cf70/Leeds-United-U21-Aston-Villa-U21-February-20-2023-Premier-League-2----Division-2
23,2023-02-25,Sat,Premier League,Matchweek 25,Home,W 1–0,Leeds United,Southampton,N,"AM,FW",16,0,0,0,0,0,0,0,0,17,2,0,0,0.0,0.0,0.0,1,0,5,10,50.0,0,12,2,4,1,/en/matches/9edb32a3/Leeds-United-Southampton-February-25-2023-Premier-League
24,2023-02-28,Tue,FA Cup,Fifth round proper,Away,L 0–2,Leeds United,Fulham,Y,FW,62,0,0,0,0,3,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/894f2b33/Fulham-Leeds-United-February-28-2023-FA-Cup
25,2023-03-04,Sat,Premier League,Matchweek 26,Away,L 0–1,Leeds United,Chelsea,Y,FW,67,0,0,0,0,2,0,0,0,28,2,1,1,0.2,0.2,0.1,1,0,4,13,30.8,0,16,1,3,1,/en/matches/59f9a78f/Chelsea-Leeds-United-March-4-2023-Premier-League
26,2023-03-11,Sat,Premier League,Matchweek 27,Home,D 2–2,Leeds United,Brighton,N,AM,7,0,0,0,0,0,0,0,0,6,2,0,2,0.0,0.0,0.0,0,0,2,2,100.0,1,2,0,0,0,/en/matches/3f653d6f/Leeds-United-Brighton-and-Hove-Albion-March-11-2023-Premier-League
27,2023-04-01,Sat,Premier League,Matchweek 29,Away,L 1–4,Leeds United,Arsenal,N,LW,17,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.0,0,0,3,5,60.0,3,5,0,5,2,/en/matches/2e4383ca/Arsenal-Leeds-United-April-1-2023-Premier-League
28,2023-04-09,Sun,Premier League,Matchweek 30,Home,L 1–5,Leeds United,Crystal Palace,N,FW,12,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,4,0,2,0,/en/matches/a1c39217/Leeds-United-Crystal-Palace-April-9-2023-Premier-League
29,2023-04-17,Mon,Premier League,Matchweek 31,Home,L 1–6,Leeds United,Liverpool,N,FW,25,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.1,1,0,3,4,75.0,1,5,0,0,0,/en/matches/fd3d05f5/Leeds-United-Liverpool-April-17-2023-Premier-League
30,2023-05-08,Mon,PL2 — Div. 2,Semi-finals,Home,W 2–1,Leeds United,Aston Villa,Y,FW,70,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/9914fb32/Leeds-United-U21-Aston-Villa-U21-May-8-2023-Premier-League-2----Division-2
31,2023-05-15,Mon,PL2 — Div. 2,Final,Home,W 3–0,Leeds United,Nottingham Forest,Y,FW,77,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/88918684/Leeds-United-U21-Nottingham-Forest-U21-May-15-2023-Premier-League-2----Division-2
32,2023-05-28,Sun,Premier League,Matchweek 38,Home,L 1–4,Leeds United,Tottenham,N,AM,31,0,1,0,0,1,0,0,0,15,1,0,1,0.1,0.1,0.1,1,1,6,10,60.0,1,9,0,1,1,/en/matches/c9c73ddd/Leeds-United-Tottenham-Hotspur-May-28-2023-Premier-League
