,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-13,Sun,Premier League,Matchweek 1,Home,D 1–1,Chelsea,Liverpool,N,"WB,RB",15,0,0,0,0,0,0,0,0,27.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,76.2,1.0,16.0,1.0,0.0,0.0,/en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-08-20,Sun,Premier League,Matchweek 2,Away,L 1–3,Chelsea,West Ham,Y,WB,82,0,0,0,0,1,0,0,0,70.0,2.0,1,2.0,0.0,0.0,0.0,1.0,0.0,57.0,62.0,91.9,3.0,44.0,5.0,1.0,1.0,/en/matches/44b9a07c/West-Ham-United-Chelsea-August-20-2023-Premier-League,0.0,0.5,0.5357142857142857
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2023-08-25,Fri,Premier League,Matchweek 3,Home,W 3–0,Chelsea,Luton Town,Y,"RB,WB",90,0,2,0,0,1,0,0,0,84.0,1.0,1,1.0,0.0,0.0,0.4,2.0,2.0,70.0,77.0,90.9,5.0,56.0,4.0,2.0,2.0,/en/matches/6bfb9dc0/Chelsea-Luton-Town-August-25-2023-Premier-League,1.0,0.5,0.4895833333333333
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2023-08-30,Wed,EFL Cup,Second round,Home,W 2–1,Chelsea,AFC Wimbledon,N,,26,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/94f0b08d/Chelsea-AFC-Wimbledon-August-30-2023-EFL-Cup,1.0,0.5,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2023-09-02,Sat,Premier League,Matchweek 4,Home,L 0–1,Chelsea,Nott'ham Forest,Y,"WB,RB",76,0,0,0,0,0,0,0,0,92.0,3.0,1,2.0,0.0,0.0,0.0,1.0,0.0,69.0,85.0,81.2,3.0,65.0,5.0,2.0,1.0,/en/matches/44e89d37/Chelsea-Nottingham-Forest-September-2-2023-Premier-League,0.0,0.6666666666666666,0.3749999999999999
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2023-09-17,Sun,Premier League,Matchweek 5,Away,D 0–0,Chelsea,Bournemouth,Y,RB,90,0,0,0,0,1,0,0,0,96.0,2.0,0,1.0,0.0,0.0,0.0,1.0,0.0,70.0,83.0,84.3,7.0,75.0,5.0,4.0,2.0,/en/matches/be0cbf88/Bournemouth-Chelsea-September-17-2023-Premier-League,0.5,0.6666666666666666,0.4888888888888889
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2023-09-24,Sun,Premier League,Matchweek 6,Home,L 0–1,Chelsea,Aston Villa,Y,RB,57,0,0,0,0,0,0,0,1,58.0,4.0,0,1.0,0.0,0.0,0.2,1.0,0.0,41.0,48.0,85.4,3.0,38.0,5.0,1.0,0.0,/en/matches/7d2c5e05/Chelsea-Aston-Villa-September-24-2023-Premier-League,0.0,0.5,0.4479166666666667
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2023-10-13,Fri,Euro Qualifying,Group stage,Away,W 2–1,fr France,nl Netherlands,N,,11,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/7853b270/Netherlands-France-October-13-2023-Euro-Qualifying,1.0,0.1666666666666666,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2023-10-21,Sat,Premier League,Matchweek 9,Home,D 2–2,Chelsea,Arsenal,Y,RB,90,0,0,0,0,1,0,0,0,52.0,3.0,0,0.0,0.1,0.1,0.0,0.0,0.0,37.0,41.0,90.2,1.0,31.0,1.0,1.0,1.0,/en/matches/a1c336e2/North-West-London-Derby-Chelsea-Arsenal-October-21-2023-Premier-League,0.5,0.5,0.7187499999999999
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2023-11-01,Wed,EFL Cup,Fourth round,Home,W 2–0,Chelsea,Blackburn,N,,30,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/9d433031/Chelsea-Blackburn-Rovers-November-1-2023-EFL-Cup,1.0,0.5,0.5
