,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,2021-08-25,Wed,EFL Cup,Second round,Away,W 6–0,Arsenal,West Brom,Y,CB,90,0,0,0,0,0.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/3d303a43/West-Bromwich-Albion-Arsenal-August-25-2021-EFL-Cup,1.0,0.5,0.5
1,1,1,1,1,2021-08-28,Sat,Premier League,Matchweek 3,Away,L 0–5,Arsenal,Manchester City,Y,CB,90,0,0,0,0,0.0,0.0,1,0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,91.7,0.0,10.0,0.0,0.0,0.0,/en/matches/d4650aa2/Manchester-City-Arsenal-August-28-2021-Premier-League,0.0,0.5,0.46428571428571425
2,2,2,2,2,2021-09-01,Wed,WCQ,First round,Away,D 1–1,ba Bosnia & Herz'na,fr France,Y,LM,53,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/f017fdc5/France-Bosnia-and-Herzegovina-September-1-2021-WCQ----UEFA-M,0.5,0.5,0.5
3,3,3,3,3,2021-09-07,Tue,WCQ,First round,Home,D 2–2,ba Bosnia & Herz'na,kz Kazakhstan,Y,LM,45,0,0,0,0,2.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/6f50613b/Bosnia-and-Herzegovina-Kazakhstan-September-7-2021-WCQ----UEFA-M,0.5,0.5,0.5
4,4,4,4,4,2021-10-09,Sat,WCQ,First round,Away,W 2–0,ba Bosnia & Herz'na,kz Kazakhstan,Y,LM,90,0,0,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/9938a135/Kazakhstan-Bosnia-and-Herzegovina-October-9-2021-WCQ----UEFA-M,1.0,0.3333333333333333,0.5
5,5,5,5,5,2021-10-12,Tue,WCQ,First round,Away,D 1–1,ba Bosnia & Herz'na,ua Ukraine,Y,CM,89,0,0,0,0,2.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/ce6884a3/Ukraine-Bosnia-and-Herzegovina-October-12-2021-WCQ----UEFA-M,0.5,0.6666666666666666,0.5
6,6,6,6,6,2021-10-26,Tue,EFL Cup,Fourth round,Home,W 2–0,Arsenal,Leeds United,Y,LB,90,0,0,0,0,2.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/2dc8556d/Arsenal-Leeds-United-October-26-2021-EFL-Cup,1.0,0.6666666666666666,0.5
7,7,7,7,7,2021-10-30,Sat,Premier League,Matchweek 10,Away,W 2–0,Arsenal,Leicester City,N,LM,1,0,0,0,0,0.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,2.0,0.0,0.0,0.0,/en/matches/719b57c6/Leicester-City-Arsenal-October-30-2021-Premier-League,1.0,0.8333333333333334,0.7738095238095237
8,8,8,8,8,2021-11-13,Sat,WCQ,First round,Home,L 1–3,ba Bosnia & Herz'na,fi Finland,Y,CB,38,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/f4380c31/Bosnia-and-Herzegovina-Finland-November-13-2021-WCQ----UEFA-M,0.0,0.8333333333333334,0.5
9,9,9,9,9,2022-01-09,Sun,FA Cup,Third round proper,Away,L 0–1,Arsenal,Nott'ham Forest,N,,1,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/cd639503/Nottingham-Forest-Arsenal-January-9-2022-FA-Cup,0.0,0.6666666666666666,0.5
