,Unnamed: 0.31,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2020-12-29,Tue,Premier League,Matchweek 16,Away,W 5–0,Leeds United,West Brom,Y*,CB,90,0,0,0,0,1,0,0,0,136,0,0,1,0.2,0.2,0.0,0,0,115,128,89.8,4,106,5,4,4,/en/matches/21f2b720/West-Bromwich-Albion-Leeds-United-December-29-2020-Premier-League,1.0,0.6666666666666666,0.3095238095238095
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-01-02,Sat,Premier League,Matchweek 17,Away,L 0–3,Leeds United,Tottenham,Y*,CB,90,0,0,0,0,0,0,0,0,99,1,2,2,0.0,0.0,0.0,1,0,73,90,81.1,2,73,3,2,2,/en/matches/93463aad/Tottenham-Hotspur-Leeds-United-January-2-2021-Premier-League,0.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-01-16,Sat,Premier League,Matchweek 19,Home,L 0–1,Leeds United,Brighton,Y,"CB,RB",90,0,0,0,0,0,0,1,0,120,1,0,2,0.0,0.0,0.1,1,0,89,105,84.8,6,86,3,2,2,/en/matches/ade7aac2/Leeds-United-Brighton-and-Hove-Albion-January-16-2021-Premier-League,0.0,0.6666666666666666,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-01-26,Tue,Premier League,Matchweek 20,Away,W 2–1,Leeds United,Newcastle Utd,Y,RB,90,0,0,0,0,0,0,0,0,71,2,0,3,0.0,0.0,0.1,1,0,41,56,73.2,6,28,2,1,1,/en/matches/831d8a36/Newcastle-United-Leeds-United-January-26-2021-Premier-League,1.0,0.3333333333333333,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-01-31,Sun,Premier League,Matchweek 21,Away,W 3–1,Leeds United,Leicester City,Y,RB,90,0,0,0,0,1,0,1,0,93,7,0,1,0.0,0.0,0.0,1,1,50,73,68.5,6,50,1,2,1,/en/matches/e5e46ead/Leicester-City-Leeds-United-January-31-2021-Premier-League,1.0,0.3333333333333333,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-02-03,Wed,Premier League,Matchweek 22,Home,L 1–2,Leeds United,Everton,Y,RB,90,0,0,0,0,2,0,1,0,114,5,1,1,0.1,0.1,0.2,2,0,74,94,78.7,8,54,8,2,2,/en/matches/d9b96ee1/Leeds-United-Everton-February-3-2021-Premier-League,0.0,0.6666666666666666,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-02-08,Mon,Premier League,Matchweek 23,Home,W 2–0,Leeds United,Crystal Palace,Y,"RB,CB",90,0,0,0,0,0,0,0,0,99,1,1,1,0.0,0.0,0.2,2,0,77,90,85.6,5,67,3,3,2,/en/matches/ff2cee2b/Leeds-United-Crystal-Palace-February-8-2021-Premier-League,1.0,0.6666666666666666,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-02-14,Sun,Premier League,Matchweek 24,Away,L 2–4,Leeds United,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,83,0,0,1,0.0,0.0,0.0,0,0,58,76,76.3,4,49,3,1,1,/en/matches/85624e5e/Arsenal-Leeds-United-February-14-2021-Premier-League,0.0,0.6666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-02-19,Fri,Premier League,Matchweek 25,Away,L 0–1,Leeds United,Wolves,Y,RB,90,0,0,0,0,0,0,0,0,67,4,0,1,0.0,0.0,0.2,3,0,51,60,85.0,4,34,2,0,0,/en/matches/ae2d6f15/Wolverhampton-Wanderers-Leeds-United-February-19-2021-Premier-League,0.0,0.3333333333333333,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-02-23,Tue,Premier League,Matchweek 18,Home,W 3–0,Leeds United,Southampton,Y,CM,90,0,0,0,0,0,0,0,0,70,3,2,0,0.0,0.0,0.0,1,0,34,54,63.0,5,28,1,3,1,/en/matches/6a198933/Leeds-United-Southampton-February-23-2021-Premier-League,1.0,0.3333333333333333,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-02-27,Sat,Premier League,Matchweek 26,Home,L 0–1,Leeds United,Aston Villa,Y,RB,90,0,0,0,0,1,1,0,0,103,5,2,0,0.0,0.0,0.0,2,0,64,90,71.1,8,54,2,2,1,/en/matches/70056c3b/Leeds-United-Aston-Villa-February-27-2021-Premier-League,0.0,0.3333333333333333,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2021-03-08,Mon,Premier League,Matchweek 27,Away,L 0–2,Leeds United,West Ham,Y,RB,90,0,0,0,0,1,0,0,0,69,3,0,1,0.1,0.1,0.0,1,0,55,64,85.9,7,36,3,1,0,/en/matches/c3b4d1ba/West-Ham-United-Leeds-United-March-8-2021-Premier-League,0.0,0.3333333333333333,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2021-03-13,Sat,Premier League,Matchweek 28,Home,D 0–0,Leeds United,Chelsea,Y*,RB,90,0,0,0,0,0,0,0,0,80,2,3,4,0.0,0.0,0.0,0,0,47,65,72.3,2,30,1,1,0,/en/matches/a711769f/Leeds-United-Chelsea-March-13-2021-Premier-League,0.5,0.3333333333333333,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2021-03-19,Fri,Premier League,Matchweek 29,Away,W 2–1,Leeds United,Fulham,Y*,RB,90,0,0,0,0,1,0,0,0,67,1,3,1,0.0,0.0,0.0,0,0,26,49,53.1,5,24,2,2,1,/en/matches/05e3dd18/Fulham-Leeds-United-March-19-2021-Premier-League,1.0,0.1666666666666666,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2021-04-03,Sat,Premier League,Matchweek 30,Home,W 2–1,Leeds United,Sheffield Utd,Y,RB,90,0,0,0,0,0,0,0,0,89,3,2,2,0.0,0.0,0.3,2,0,61,74,82.4,3,37,3,1,1,/en/matches/c4ed64b9/Leeds-United-Sheffield-United-April-3-2021-Premier-League,1.0,0.5,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2021-04-10,Sat,Premier League,Matchweek 31,Away,W 2–1,Leeds United,Manchester City,Y,RB,90,0,0,0,0,0,0,0,0,43,3,0,1,0.0,0.0,0.0,0,0,24,34,70.6,1,15,1,0,0,/en/matches/ad969519/Manchester-City-Leeds-United-April-10-2021-Premier-League,1.0,0.8333333333333334,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2021-04-19,Mon,Premier League,Matchweek 32,Home,D 1–1,Leeds United,Liverpool,Y*,RB,90,0,0,0,0,0,0,0,0,102,2,1,2,0.0,0.0,0.4,3,0,71,89,79.8,9,62,3,3,1,/en/matches/6c0666e6/Leeds-United-Liverpool-April-19-2021-Premier-League,0.5,1.0,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2021-04-25,Sun,Premier League,Matchweek 33,Home,D 0–0,Leeds United,Manchester Utd,Y*,RB,90,0,0,0,0,1,1,1,0,72,7,1,3,0.0,0.0,0.0,2,0,31,52,59.6,1,33,7,3,1,/en/matches/8422804d/Leeds-United-Manchester-United-April-25-2021-Premier-League,0.5,0.8333333333333334,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2021-05-01,Sat,Premier League,Matchweek 34,Away,L 0–2,Leeds United,Brighton,Y*,RB,90,0,0,0,0,2,0,1,0,75,2,0,0,0.1,0.1,0.0,1,0,49,70,70.0,6,41,4,3,2,/en/matches/1e2ba709/Brighton-and-Hove-Albion-Leeds-United-May-1-2021-Premier-League,0.0,0.6666666666666666,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2021-05-08,Sat,Premier League,Matchweek 35,Home,W 3–1,Leeds United,Tottenham,Y*,RB,90,0,0,0,0,0,0,0,0,69,5,0,0,0.0,0.0,0.0,0,0,46,57,80.7,3,33,0,1,0,/en/matches/4eecc9bb/Leeds-United-Tottenham-Hotspur-May-8-2021-Premier-League,1.0,0.3333333333333333,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2021-05-15,Sat,Premier League,Matchweek 36,Away,W 4–0,Leeds United,Burnley,Y*,CB,90,0,0,0,0,0,0,0,0,89,3,2,1,0.0,0.0,0.0,2,0,56,74,75.7,4,44,3,0,0,/en/matches/18d42916/Burnley-Leeds-United-May-15-2021-Premier-League,1.0,0.5,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2021-05-18,Tue,Premier League,Matchweek 37,Away,W 2–0,Leeds United,Southampton,Y,CB,90,0,0,0,0,1,0,0,0,66,6,2,4,0.0,0.0,0.0,1,0,40,49,81.6,3,42,1,0,0,/en/matches/de4e566f/Southampton-Leeds-United-May-18-2021-Premier-League,1.0,0.6666666666666666,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2021-05-23,Sun,Premier League,Matchweek 38,Home,W 3–1,Leeds United,West Brom,Y,"CB,RB",90,0,0,0,0,2,1,0,0,79,0,0,1,0.1,0.1,0.0,1,1,64,74,86.5,8,48,4,0,0,/en/matches/9ade2b5d/Leeds-United-West-Bromwich-Albion-May-23-2021-Premier-League,1.0,1.0,0.5
