,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 1,Home,L 0–3,Norwich City,Liverpool,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sat,Premier League,Matchweek 2,Away,L 0–5,Norwich City,Manchester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Tue,EFL Cup,Second round,Home,W 6–0,Norwich City,Bournemouth,Y,CM,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
3,Sat,Premier League,Matchweek 3,Home,L 1–2,Norwich City,Leicester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Sat,Premier League,Matchweek 4,Away,L 0–1,Norwich City,Arsenal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Tue,EFL Cup,Third round,Home,L 0–3,Norwich City,Liverpool,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Sat,Premier League,Matchweek 9,Away,L 0–7,Norwich City,Chelsea,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Sat,Premier League,Matchweek 11,Away,W 2–1,Norwich City,Brentford,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Tue,Premier League,Matchweek 14,Away,D 1–1,Norwich City,Newcastle Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Sun,Premier League,Matchweek 15,Away,L 0–3,Norwich City,Tottenham,N,CM,10,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,9,12,75.0,1,9,0,1,1,Match Report
14,Sat,Premier League,Matchweek 16,Home,L 0–1,Norwich City,Manchester Utd,N,CB,70,0,0,0,0,1,0,0,0,52,1,2,2,0.4,0.4,0.0,0,0,35,39,89.7,3,33,0,0,0,Match Report
15,Tue,Premier League,Matchweek 17,Home,L 0–2,Norwich City,Aston Villa,Y,"CB,CM",90,0,0,0,0,2,1,0,0,69,4,2,2,0.1,0.1,0.0,0,0,41,47,87.2,1,32,0,0,0,Match Report
16,Sun,Premier League,Matchweek 19,Home,L 0–5,Norwich City,Arsenal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Tue,Premier League,Matchweek 20,Away,L 0–3,Norwich City,Crystal Palace,Y,CB,90,0,0,0,0,0,0,0,0,53,0,1,0,0.0,0.0,0.0,0,0,43,49,87.8,3,36,1,1,1,Match Report
18,Sun,FA Cup,Third round proper,Away,W 1–0,Norwich City,Charlton Ath,Y,RM,90,0,0,0,0,1,1,1,0,,,0,,,,,,,,,,,,,,,Match Report
19,Wed,Premier League,Matchweek 18,Away,L 0–2,Norwich City,West Ham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Sat,Premier League,Matchweek 22,Home,W 2–1,Norwich City,Everton,Y,"CM,DM",90,0,0,0,0,1,0,0,0,40,7,0,0,0.0,0.0,0.0,2,0,18,31,58.1,1,7,1,0,0,Match Report
21,Fri,Premier League,Matchweek 23,Away,W 3–0,Norwich City,Watford,Y,CM,20,0,0,0,0,0,0,0,0,6,1,1,0,0.0,0.0,0.0,1,0,3,4,75.0,1,2,0,0,0,Match Report
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Wed,FA Cup,Fifth round proper,Away,L 1–2,Norwich City,Liverpool,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Sat,Premier League,Matchweek 28,Home,L 1–3,Norwich City,Brentford,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Thu,Premier League,Matchweek 30,Home,L 1–3,Norwich City,Chelsea,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Sun,Premier League,Matchweek 29,Away,L 1–2,Norwich City,Leeds United,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Sat,Premier League,Matchweek 31,Away,D 0–0,Norwich City,Brighton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Sun,Premier League,Matchweek 32,Home,W 2–0,Norwich City,Burnley,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Sat,Premier League,Matchweek 33,Away,L 2–3,Norwich City,Manchester Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Sat,Premier League,Matchweek 34,Home,L 0–3,Norwich City,Newcastle Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Sat,Premier League,Matchweek 35,Away,L 0–2,Norwich City,Aston Villa,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Sun,Premier League,Matchweek 36,Home,L 0–4,Norwich City,West Ham,Y,DM,90,0,0,0,0,1,0,0,0,58,5,0,2,0.0,0.0,0.0,0,0,41,47,87.2,3,35,1,0,0,Match Report
33,Wed,Premier League,Matchweek 21,Away,L 0–3,Norwich City,Leicester City,N,"DM,CM",33,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,6,8,75.0,1,8,0,1,0,Match Report
34,Sun,Premier League,Matchweek 37,Away,D 1–1,Norwich City,Wolves,N,CM,21,0,0,0,0,0,0,0,0,22,3,1,0,0.0,0.0,0.0,1,0,19,21,90.5,2,16,1,1,1,Match Report
35,Sun,Premier League,Matchweek 38,Home,L 0–5,Norwich City,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,58,1,3,1,0.0,0.0,0.0,1,0,36,51,70.6,4,41,0,0,0,Match Report
36,,,,,4-1-7,,,8/12,,784,0,0,0,0,6,2,1,0,381,22,10,7,0.5,0.5,0.0,5,0,251,309,81.2,20,219,4,4,3,
