,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2021-09-17,Sat,Matchweek 7,Home,W 1–0,Leeds United,Watford,N,"On matchday squad, but did not play",/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League,,,,,,,,,,,,,,,,,
1,2021-09-17,Sat,Matchweek 8,Away,L 0–1,Leeds United,Southampton,N,"On matchday squad, but did not play",/en/matches/8bde822c/Southampton-Leeds-United-October-16-2021-Premier-League,,,,,,,,,,,,,,,,,
2,2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2021-09-17,Sun,Matchweek 11,Home,D 1–1,Leeds United,Leicester City,N,"On matchday squad, but did not play",/en/matches/8fd004c6/Leeds-United-Leicester-City-November-7-2021-Premier-League,,,,,,,,,,,,,,,,,
4,2021-09-17,Sun,Matchweek 12,Away,L 1–2,Leeds United,Tottenham,N,RM,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,/en/matches/a74a684e/Tottenham-Hotspur-Leeds-United-November-21-2021-Premier-League
5,2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2021-09-17,Sat,Matchweek 16,Away,L 2–3,Leeds United,Chelsea,N,"On matchday squad, but did not play",/en/matches/6ad3036b/Chelsea-Leeds-United-December-11-2021-Premier-League,,,,,,,,,,,,,,,,,
7,2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2021-09-17,Sun,Matchweek 22,Away,W 3–2,Leeds United,West Ham,N,"On matchday squad, but did not play",/en/matches/62c16969/West-Ham-United-Leeds-United-January-16-2022-Premier-League,,,,,,,,,,,,,,,,,
9,2021-09-17,Sat,Matchweek 23,Home,L 0–1,Leeds United,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/07df6328/Leeds-United-Newcastle-United-January-22-2022-Premier-League,,,,,,,,,,,,,,,,,
10,2021-09-17,Wed,Matchweek 24,Away,D 3–3,Leeds United,Aston Villa,N,"On matchday squad, but did not play",/en/matches/f1e84229/Aston-Villa-Leeds-United-February-9-2022-Premier-League,,,,,,,,,,,,,,,,,
