,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sun,Premier League,Matchweek 1,Away,L 0–4,Chelsea,Manchester Utd,Y,LW,57,0,0,0,0,2,1,0,0,35,2,0,1,0.1,0.1,0.0,2,0,19,24,79.2,2,23,3,4,1,Match Report
1,Wed,Super Cup,UEFA Super Cup,Away,D 2 (4)–2 (5),eng Chelsea,eng Liverpool,N,,20,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,Match Report
2,Sun,Premier League,Matchweek 2,Home,D 1–1,Chelsea,Leicester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sat,Premier League,Matchweek 3,Away,W 3–2,Chelsea,Norwich City,Y,"LM,CM",90,0,0,0,0,5,2,0,0,66,0,1,0,0.2,0.2,0.3,11,1,46,55,83.6,4,51,5,5,5,Match Report
4,Sat,Premier League,Matchweek 4,Home,D 2–2,Chelsea,Sheffield Utd,Y,RM,59,0,0,0,0,4,1,0,0,42,0,0,0,0.2,0.2,0.0,0,0,27,35,77.1,1,27,3,1,1,Match Report
5,Sat,UEFA Euro Qualifying,Group stage,Home,W 4–0,eng England,bg Bulgaria,Y,DM,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
6,Tue,UEFA Euro Qualifying,Group stage,Home,W 5–3,eng England,xk Kosovo,Y,AM,82,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
7,Sat,Premier League,Matchweek 5,Away,W 5–2,Chelsea,Wolves,N,CM,21,0,0,0,0,0,0,0,0,20,0,1,0,0.0,0.0,0.8,2,0,17,19,89.5,2,18,2,1,1,Match Report
8,Tue,Champions Lg,Group stage,Home,L 0–1,eng Chelsea,es Valencia,N,CM,11,0,0,0,1,1,0,0,0,7,0,0,0,0.8,0.0,0.0,2,0,3,5,60.0,2,3,1,0,0,Match Report
9,Sun,Premier League,Matchweek 6,Home,L 1–2,Chelsea,Liverpool,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Wed,EFL Cup,Third round,Home,W 7–1,Chelsea,Grimsby Town,Y,DM,90,1,0,0,0,3,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
11,Sat,Premier League,Matchweek 7,Home,W 2–0,Chelsea,Brighton,Y,RM,67,0,0,0,0,4,1,0,0,56,2,1,0,0.5,0.5,0.1,6,0,42,44,95.5,6,36,3,4,0,Match Report
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Sun,Premier League,Matchweek 8,Away,W 4–1,Chelsea,Southampton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Fri,UEFA Euro Qualifying,Group stage,Away,L 1–2,eng England,cz Czech Republic,N,,19,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
15,Mon,UEFA Euro Qualifying,Group stage,Away,W 6–0,eng England,bg Bulgaria,Y,CM,72,2,1,0,0,4,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
16,Sat,Premier League,Matchweek 9,Home,W 1–0,Chelsea,Newcastle Utd,Y,RM,42,0,0,0,0,0,0,0,0,29,3,0,0,0.0,0.0,0.0,0,0,17,20,85.0,1,13,0,0,0,Match Report
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Sat,Premier League,Matchweek 16,Away,L 1–3,Chelsea,Everton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Tue,Champions Lg,Group stage,Home,W 2–1,eng Chelsea,fr Lille,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Thu,Premier League,Matchweek 19,Home,L 0–2,Chelsea,Southampton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Sun,Premier League,Matchweek 20,Away,W 2–1,Chelsea,Arsenal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Sun,FA Cup,Third round,Home,W 2–0,Chelsea,Nott'ham Forest,Y,CM,90,1,0,0,0,5,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
25,Sat,Premier League,Matchweek 22,Home,W 3–0,Chelsea,Burnley,Y,RM,90,0,0,0,0,1,0,0,0,61,0,2,1,0.0,0.0,0.1,5,0,47,53,88.7,9,41,5,2,1,Match Report
26,Sat,Premier League,Matchweek 23,Away,L 0–1,Chelsea,Newcastle Utd,N,LM,23,0,0,0,0,0,0,0,0,31,0,0,1,0.0,0.0,0.0,0,0,23,27,85.2,5,18,4,1,1,Match Report
27,Tue,Premier League,Matchweek 24,Home,D 2–2,Chelsea,Arsenal,N,"CM,RM,LM",25,0,0,0,0,3,1,0,0,22,1,0,0,0.5,0.5,0.0,1,0,15,15,100.0,2,14,1,2,0,Match Report
28,Sat,FA Cup,Fourth round,Away,W 2–1,Chelsea,Hull City,Y,CM,90,0,1,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
29,Sat,Premier League,Matchweek 25,Away,D 2–2,Chelsea,Leicester City,N,AM,8,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,4,0,0,0,Match Report
30,Mon,Premier League,Matchweek 26,Home,L 0–2,Chelsea,Manchester Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Sat,Premier League,Matchweek 27,Home,W 2–1,Chelsea,Tottenham,Y,AM,76,0,1,0,0,4,1,0,0,42,2,0,1,0.4,0.4,0.1,4,2,20,29,69.0,1,31,3,1,1,Match Report
32,Tue,Champions Lg,Round of 16,Home,L 0–3,eng Chelsea,de Bayern Munich,Y,AM,60,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,7,10,70.0,0,17,1,4,1,Match Report
33,Sat,Premier League,Matchweek 28,Away,D 2–2,Chelsea,Bournemouth,N,CM,27,0,0,0,0,3,0,0,0,33,0,0,1,0.1,0.1,0.0,1,0,23,28,82.1,5,29,2,0,0,Match Report
34,Tue,FA Cup,Fifth round,Home,W 2–0,Chelsea,Liverpool,Y,CM,90,1,0,0,0,3,2,0,0,,,3,,,,,,,,,,,,,,,Match Report
35,Sun,Premier League,Matchweek 29,Home,W 4–0,Chelsea,Everton,Y,RM,90,0,2,0,0,3,2,0,0,73,2,0,0,0.1,0.1,0.6,9,2,60,61,98.4,8,45,3,9,7,Match Report
36,Sun,Premier League,Matchweek 30,Away,W 2–1,Chelsea,Aston Villa,N,RM,36,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,11,17,64.7,0,8,1,1,1,Match Report
37,Thu,Premier League,Matchweek 31,Home,W 2–1,Chelsea,Manchester City,Y,RM,72,0,0,0,0,2,0,0,0,26,0,0,0,0.1,0.1,0.2,2,0,18,20,90.0,3,17,3,1,1,Match Report
38,Sun,FA Cup,Quarter-finals,Away,W 1–0,Chelsea,Leicester City,N,,45,1,0,0,0,4,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
39,Wed,Premier League,Matchweek 32,Away,L 2–3,Chelsea,West Ham,Y,RM,62,0,0,0,0,2,1,0,0,35,1,0,0,0.1,0.1,0.0,0,0,29,30,96.7,3,26,1,2,1,Match Report
40,Sat,Premier League,Matchweek 33,Home,W 3–0,Chelsea,Watford,Y,RM,90,1,1,0,0,2,1,0,0,79,1,1,1,0.1,0.1,0.1,4,1,62,71,87.3,5,49,2,1,1,Match Report
41,Tue,Premier League,Matchweek 34,Away,W 3–2,Chelsea,Crystal Palace,Y,RM,64,0,0,0,0,2,0,0,0,24,1,1,1,0.1,0.1,0.0,0,0,15,16,93.8,1,17,2,0,0,Match Report
42,Sat,Premier League,Matchweek 35,Away,L 0–3,Chelsea,Sheffield Utd,Y,"RM,CM",77,0,0,0,0,2,1,0,0,55,1,0,0,0.1,0.1,0.1,4,0,44,49,89.8,4,37,3,3,3,Match Report
43,Tue,Premier League,Matchweek 36,Home,W 1–0,Chelsea,Norwich City,N,RM,24,0,0,0,0,1,0,0,0,18,0,0,0,0.0,0.0,0.0,1,0,14,15,93.3,2,13,0,2,2,Match Report
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Sun,Premier League,Matchweek 38,Home,W 2–0,Chelsea,Wolves,N,CM,3,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,3,0,0,0,Match Report
46,Sat,FA Cup,Final,Neutral,L 1–2,Chelsea,Arsenal,N,,13,0,0,0,0,1,0,1,0,,,0,,,,,,,,,,,,,,,Match Report
47,Sat,Champions Lg,Round of 16,Away,L 1–4,eng Chelsea,de Bayern Munich,Y,FW,90,0,0,0,0,1,0,0,0,30,0,1,0,0.1,0.1,0.1,5,0,20,26,76.9,5,27,3,4,3,Match Report
48,,,,,21-5-9,,,22/35,,"1,965",7,6,0,1,65,24,1,0,828,16,13,7,3.6,2.9,2.4,59,6,585,676,86.5,71,567,51,48,31,
