,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Fri,Premier League,Matchweek 1,Home,W 2–0,Brentford,Arsenal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sat,Premier League,Matchweek 2,Away,D 0–0,Brentford,Crystal Palace,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Tue,EFL Cup,Third round,Home,W 7–0,Brentford,Oldham Athletic,Y,CB,90,0,0,0,0,1,1,0,0,,,3,,,,,,,,,,,,,,,Match Report
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sun,Premier League,Matchweek 7,Away,W 2–1,Brentford,West Ham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Sat,Premier League,Matchweek 8,Home,L 0–1,Brentford,Chelsea,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Sun,Premier League,Matchweek 9,Home,L 1–2,Brentford,Leicester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Wed,EFL Cup,Fourth round,Away,W 2–1,Brentford,Stoke City,Y,CB,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
9,Sat,Premier League,Matchweek 10,Away,L 1–3,Brentford,Burnley,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Sat,Premier League,Matchweek 11,Home,L 1–2,Brentford,Norwich City,N,CB,79,0,0,0,0,2,0,1,0,73,2,0,0,0.1,0.1,0.7,6,0,48,66,72.7,4,36,2,2,1,Match Report
11,Sat,Premier League,Matchweek 12,Away,D 3–3,Brentford,Newcastle Utd,N,CB,11,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,4,0.0,0,2,0,0,0,Match Report
12,Sun,Premier League,Matchweek 13,Home,W 1–0,Brentford,Everton,Y,CB,90,0,0,0,0,0,0,0,0,52,3,0,1,0.0,0.0,0.1,1,0,21,44,47.7,0,14,0,2,1,Match Report
13,Thu,Premier League,Matchweek 14,Away,L 0–2,Brentford,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,79,1,0,2,0.0,0.0,0.0,1,0,49,72,68.1,2,36,1,1,1,Match Report
14,Sun,Premier League,Matchweek 15,Away,D 2–2,Brentford,Leeds United,Y,CB,90,0,0,0,0,0,0,1,0,46,0,1,1,0.0,0.0,0.0,0,0,19,38,50.0,4,16,1,2,2,Match Report
15,Fri,Premier League,Matchweek 16,Home,W 2–1,Brentford,Watford,Y,CB,90,0,0,0,0,0,0,1,0,83,1,1,0,0.0,0.0,0.2,4,0,58,80,72.5,8,41,1,0,0,Match Report
16,Fri,Championship,Matchweek 30,Away,W 2–1,Sheffield Utd,Birmingham City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Wed,Championship,Matchweek 31,Home,W 2–0,Sheffield Utd,West Brom,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Sat,Championship,Matchweek 32,Away,D 0–0,Sheffield Utd,Huddersfield,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Tue,Championship,Matchweek 25,Home,D 0–0,Sheffield Utd,Hull City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Sat,Championship,Matchweek 33,Home,W 4–0,Sheffield Utd,Swansea City,N,CB,22,0,0,0,0,0,0,0,0,22,1,0,0,0.0,0.0,0.0,0,0,10,21,47.6,0,7,1,1,1,Match Report
21,Wed,Championship,Matchweek 34,Home,W 1–0,Sheffield Utd,Blackburn,Y,CB,65,0,0,0,0,1,0,0,1,49,1,0,0,0.4,0.4,0.0,1,0,28,41,68.3,2,26,0,0,0,Match Report
22,,,,,6-2-2,,,7/10,,717,0,0,0,0,5,1,3,1,410,9,5,4,0.4,0.4,1.0,13,0,233,366,63.7,20,178,6,8,6,
