,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2022-08-20,Wed,Matchweek 5,Home,W 2–1,Arsenal,Aston Villa,N,"On matchday squad, but did not play",/en/matches/cc235aad/Arsenal-Aston-Villa-August-31-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2022-08-20,Sun,Matchweek 6,Away,L 1–3,Arsenal,Manchester Utd,N,"CM,AM",17,0,0,0,0,2,1,0,0,19,0,1,1,0.1,0.1,0.0,2,0,8,11,72.7,2,7,0,2,2,/en/matches/61ddafa5/Manchester-United-Arsenal-September-4-2022-Premier-League
2,2022-08-20,Sun,Matchweek 8,Away,W 3–0,Arsenal,Brentford,Y,RM,89,1,0,0,0,1,1,0,0,51,1,0,0,0.0,0.0,0.1,2,1,35,45,77.8,3,36,0,3,1,/en/matches/fd5626e6/Brentford-Arsenal-September-18-2022-Premier-League
3,2022-08-20,Sat,Matchweek 9,Home,W 3–1,Arsenal,Tottenham,N,RW,11,0,0,0,0,1,0,0,0,13,0,1,0,0.1,0.1,0.0,1,0,8,9,88.9,1,9,1,0,0,/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League
4,2022-08-20,Sun,Matchweek 10,Home,W 3–2,Arsenal,Liverpool,N,RM,1,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0,/en/matches/84a48413/Arsenal-Liverpool-October-9-2022-Premier-League
5,2022-08-20,Sun,Matchweek 11,Away,W 1–0,Arsenal,Leeds United,N,AM,18,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.1,1,0,5,6,83.3,1,3,0,1,0,/en/matches/92885cfc/Leeds-United-Arsenal-October-16-2022-Premier-League
6,2022-08-20,Sun,Matchweek 13,Away,D 1–1,Arsenal,Southampton,N,RM,8,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,6,9,66.7,1,8,0,2,0,/en/matches/d8138438/Southampton-Arsenal-October-23-2022-Premier-League
7,2022-08-20,Sun,Matchweek 14,Home,W 5–0,Arsenal,Nott'ham Forest,N,"LM,RW",28,0,0,0,0,1,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,11,14,78.6,0,8,0,0,0,/en/matches/1b496cc1/Arsenal-Nottingham-Forest-October-30-2022-Premier-League
8,2022-08-20,Sun,Matchweek 15,Away,W 1–0,Arsenal,Chelsea,N,"On matchday squad, but did not play",/en/matches/af9dc838/North-West-London-Derby-Chelsea-Arsenal-November-6-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2022-08-20,Sat,Matchweek 16,Away,W 2–0,Arsenal,Wolves,N,LM,74,0,1,0,0,2,0,0,0,37,0,1,0,0.1,0.1,0.9,3,1,22,28,78.6,3,24,1,2,0,/en/matches/863d7a8f/Wolverhampton-Wanderers-Arsenal-November-12-2022-Premier-League
10,2022-08-20,Mon,Matchweek 17,Home,W 3–1,Arsenal,West Ham,N,RW,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,/en/matches/3be32b8b/Arsenal-West-Ham-United-December-26-2022-Premier-League
11,2022-08-20,Sat,Matchweek 18,Away,W 4–2,Arsenal,Brighton,N,"On matchday squad, but did not play",/en/matches/dd50a429/Brighton-and-Hove-Albion-Arsenal-December-31-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2022-08-20,Tue,Matchweek 19,Home,D 0–0,Arsenal,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/ceebd643/Arsenal-Newcastle-United-January-3-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2022-08-20,Sun,Matchweek 20,Away,W 2–0,Arsenal,Tottenham,N,RM,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,/en/matches/4fc8b7b2/North-London-Derby-Tottenham-Hotspur-Arsenal-January-15-2023-Premier-League
14,2022-08-20,Sun,Matchweek 21,Home,W 3–2,Arsenal,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/1b35bc71/Arsenal-Manchester-United-January-22-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2022-08-20,Sat,Matchweek 22,Away,L 0–1,Arsenal,Everton,N,RM,14,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,1,3,0,0,0,/en/matches/07fc721a/Everton-Arsenal-February-4-2023-Premier-League
16,2022-08-20,Sat,Matchweek 23,Home,D 1–1,Arsenal,Brentford,N,LM,10,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,9,10,90.0,3,7,0,0,0,/en/matches/7caa56bc/Arsenal-Brentford-February-11-2023-Premier-League
17,2022-08-20,Wed,Matchweek 12,Home,L 1–3,Arsenal,Manchester City,N,LM,8,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,5,8,62.5,1,5,1,1,0,/en/matches/b9da01e6/Arsenal-Manchester-City-February-15-2023-Premier-League
18,2022-08-20,Sat,Matchweek 24,Away,W 4–2,Arsenal,Aston Villa,N,"LM,CM",12,0,1,0,0,0,0,0,0,7,0,0,0,0.0,0.0,1.0,1,1,6,7,85.7,2,6,0,0,0,/en/matches/e50bfcf8/Aston-Villa-Arsenal-February-18-2023-Premier-League
19,2022-08-20,Sat,Matchweek 25,Away,W 1–0,Arsenal,Leicester City,N,"On matchday squad, but did not play",/en/matches/145cc0a5/Leicester-City-Arsenal-February-25-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2022-08-20,Wed,Matchweek 7,Home,W 4–0,Arsenal,Everton,N,LM,19,0,0,0,0,3,0,0,0,26,0,1,1,0.3,0.3,0.0,1,0,15,18,83.3,3,14,0,0,0,/en/matches/705a2f3c/Arsenal-Everton-March-1-2023-Premier-League
21,2022-08-20,Sat,Matchweek 26,Home,W 3–2,Arsenal,Bournemouth,Y,LM,83,0,0,0,0,2,0,0,0,57,2,0,2,0.1,0.1,0.1,5,0,42,47,89.4,6,40,2,6,3,/en/matches/3e9a33fc/Arsenal-Bournemouth-March-4-2023-Premier-League
22,2022-08-20,Sun,Matchweek 27,Away,W 3–0,Arsenal,Fulham,N,RW,14,0,0,0,0,1,0,0,0,11,0,0,1,0.1,0.1,0.1,1,0,8,9,88.9,0,6,0,0,0,/en/matches/d238973c/Fulham-Arsenal-March-12-2023-Premier-League
23,2022-08-20,Sun,Matchweek 28,Home,W 4–1,Arsenal,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/98e0de00/Arsenal-Crystal-Palace-March-19-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2022-08-20,Sat,Matchweek 29,Home,W 4–1,Arsenal,Leeds United,N,LM,5,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0,/en/matches/2e4383ca/Arsenal-Leeds-United-April-1-2023-Premier-League
25,2022-08-20,Sun,Matchweek 30,Away,D 2–2,Arsenal,Liverpool,N,"On matchday squad, but did not play",/en/matches/f3774baa/Liverpool-Arsenal-April-9-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2022-08-20,Sun,Matchweek 31,Away,D 2–2,Arsenal,West Ham,N,"LM,LB",6,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.1,1,0,3,4,75.0,1,1,0,1,0,/en/matches/3120ba0d/West-Ham-United-Arsenal-April-16-2023-Premier-League
27,2022-08-20,Fri,Matchweek 32,Home,D 3–3,Arsenal,Southampton,Y,LM,56,0,0,0,0,2,0,0,0,35,0,0,0,0.1,0.1,0.1,3,0,23,31,74.2,2,18,2,0,0,/en/matches/12efc7dd/Arsenal-Southampton-April-21-2023-Premier-League
28,2022-08-20,Wed,Matchweek 33,Away,L 1–4,Arsenal,Manchester City,N,"On matchday squad, but did not play",/en/matches/00a73645/Manchester-City-Arsenal-April-26-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2022-08-20,Tue,Matchweek 34,Home,W 3–1,Arsenal,Chelsea,N,"On matchday squad, but did not play",/en/matches/2d551ff5/North-West-London-Derby-Arsenal-Chelsea-May-2-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
