,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2019-08-12,Mon,PL2 — Div. 2,Matchweek 1,Away,L 0–6,Newcastle Utd,Reading,Y,CB,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/6160bbd0/Reading-U23-Newcastle-United-U23-August-12-2019-Premier-League-2----Division-2,0.0,0.5,0.5
1,1,1,1,2019-08-17,Sat,League Two,Matchweek 3,Away,D 0–0,Stevenage,Leyton Orient,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/680d5b83/Leyton-Orient-Stevenage-August-17-2019-League-Two,0.5,0.5,0.5
2,2,2,2,2019-08-20,Tue,League Two,Matchweek 4,Home,L 0–1,Stevenage,Bradford City,Y,CB,90,0,0,0,0,2.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/de7da4b2/Stevenage-Bradford-City-August-20-2019-League-Two,0.0,0.5,0.5
3,3,3,3,2019-08-24,Sat,League Two,Matchweek 5,Away,D 0–0,Stevenage,Mansfield Town,Y,CB,90,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/a3b42b8e/Mansfield-Town-Stevenage-August-24-2019-League-Two,0.5,0.1666666666666666,0.5
4,4,4,4,2019-08-31,Sat,League Two,Matchweek 6,Home,D 2–2,Stevenage,Macclesfield,Y,CB,90,0,0,0,0,3.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/a52e15e8/Stevenage-Macclesfield-Town-August-31-2019-League-Two,0.5,0.3333333333333333,0.5
5,5,5,5,2019-09-07,Sat,League Two,Matchweek 7,Away,L 2–4,Stevenage,Cheltenham,Y,CB,90,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/bc43bd47/Cheltenham-Town-Stevenage-September-7-2019-League-Two,0.0,0.3333333333333333,0.5
6,6,6,6,2019-09-14,Sat,League Two,Matchweek 8,Home,L 2–3,Stevenage,Carlisle United,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/5c1af6e5/Stevenage-Carlisle-United-September-14-2019-League-Two,0.0,0.3333333333333333,0.5
7,7,7,7,2019-09-17,Tue,League Two,Matchweek 9,Home,L 0–1,Stevenage,Northampton,Y,CB,90,0,0,0,0,3.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/70701a62/Stevenage-Northampton-Town-September-17-2019-League-Two,0.0,0.1666666666666666,0.5
8,8,8,8,2019-09-21,Sat,League Two,Matchweek 10,Away,D 0–0,Stevenage,FG Rovers,N,,20,0,0,0,0,0.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/cb40fcea/Forest-Green-Rovers-Stevenage-September-21-2019-League-Two,0.5,0.0,0.5
9,9,9,9,2019-09-28,Sat,League Two,Matchweek 11,Home,D 1–1,Stevenage,Cambridge Utd,N,,25,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/fde1e143/Stevenage-Cambridge-United-September-28-2019-League-Two,0.5,0.1666666666666666,0.5
10,10,10,10,2019-10-05,Sat,League Two,Matchweek 12,Away,L 1–3,Stevenage,Colchester Utd,Y,RB,90,0,0,0,0,0.0,0.0,0,0,,,5.0,,,,,,,,,,,,,,,/en/matches/ce72d0fe/Colchester-United-Stevenage-October-5-2019-League-Two,0.0,0.3333333333333333,0.5
11,11,11,11,2019-10-12,Sat,League Two,Matchweek 13,Home,W 2–1,Stevenage,Grimsby Town,Y,CM,90,0,0,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/ef65a260/Stevenage-Grimsby-Town-October-12-2019-League-Two,1.0,0.3333333333333333,0.5
