,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2021-08-15,Sun,Premier League,Matchweek 1,Away,W 4–2,West Ham,Newcastle Utd,Y,FW,89,1,1,0,1,3.0,1.0,0,0,37.0,0.0,0.0,0.0,1.2,0.6,0.2,4.0,2.0,17.0,27.0,63.0,1.0,24.0,5.0,3.0,2.0,/en/matches/41091264/Newcastle-United-West-Ham-United-August-15-2021-Premier-League,1.0,0.5
1,1,2021-08-23,Mon,Premier League,Matchweek 2,Home,W 4–1,West Ham,Leicester City,Y,FW,88,2,1,0,0,7.0,4.0,0,0,36.0,2.0,0.0,0.0,0.9,0.9,0.4,5.0,1.0,14.0,24.0,58.3,4.0,22.0,3.0,3.0,3.0,/en/matches/1d07228e/West-Ham-United-Leicester-City-August-23-2021-Premier-League,1.0,0.5
2,2,2021-08-28,Sat,Premier League,Matchweek 3,Home,D 2–2,West Ham,Crystal Palace,Y,FW,90,1,1,0,0,5.0,1.0,0,0,42.0,0.0,0.0,2.0,0.4,0.4,0.6,5.0,1.0,16.0,30.0,53.3,1.0,20.0,3.0,1.0,1.0,/en/matches/8e017435/West-Ham-United-Crystal-Palace-August-28-2021-Premier-League,0.5,0.5
3,3,2021-09-05,Sun,WCQ,Third round,Home,L 0–3,jm Jamaica,pa Panama,Y,FW,69,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/3de00ce4/Jamaica-Panama-September-5-2021-WCQ----CONCACAF-M,0.0,0.8333333333333334
4,4,2021-09-11,Sat,Premier League,Matchweek 4,Away,D 0–0,West Ham,Southampton,Y,FW,89,0,0,0,0,2.0,1.0,2,1,40.0,3.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,15.0,23.0,65.2,0.0,22.0,1.0,0.0,0.0,/en/matches/ddff1858/Southampton-West-Ham-United-September-11-2021-Premier-League,0.5,0.5
5,5,2021-09-16,Thu,Europa Lg,Group stage,Away,W 2–0,eng West Ham,hr Dinamo Zagreb,Y,FW,82,1,0,0,0,1.0,1.0,0,0,33.0,3.0,0.0,0.0,0.9,0.9,0.2,5.0,1.0,16.0,19.0,84.2,3.0,21.0,2.0,2.0,2.0,/en/matches/e7e7f198/Dinamo-Zagreb-West-Ham-United-September-16-2021-Europa-League,1.0,0.3333333333333333
6,6,2021-09-25,Sat,Premier League,Matchweek 6,Away,W 2–1,West Ham,Leeds United,Y,FW,89,1,0,0,0,7.0,2.0,1,0,44.0,2.0,0.0,0.0,0.8,0.8,0.5,7.0,1.0,20.0,27.0,74.1,4.0,32.0,4.0,3.0,2.0,/en/matches/6e228b2c/Leeds-United-West-Ham-United-September-25-2021-Premier-League,1.0,0.5
7,7,2021-09-30,Thu,Europa Lg,Group stage,Home,W 2–0,eng West Ham,at Rapid Wien,Y,FW,61,0,1,0,0,0.0,0.0,0,0,28.0,1.0,0.0,0.0,0.0,0.0,0.8,3.0,1.0,11.0,18.0,61.1,0.0,21.0,2.0,4.0,2.0,/en/matches/d2ff6580/West-Ham-United-Rapid-Wien-September-30-2021-Europa-League,1.0,0.8333333333333334
8,8,2021-10-03,Sun,Premier League,Matchweek 7,Home,L 1–2,West Ham,Brentford,Y,FW,90,0,0,0,0,2.0,0.0,0,0,37.0,0.0,1.0,2.0,0.1,0.1,0.4,7.0,0.0,21.0,26.0,80.8,3.0,26.0,3.0,4.0,4.0,/en/matches/f1eead63/West-Ham-United-Brentford-October-3-2021-Premier-League,0.0,1.0
9,9,2021-10-17,Sun,Premier League,Matchweek 8,Away,W 1–0,West Ham,Everton,Y,FW,90,0,0,0,0,4.0,1.0,1,0,39.0,1.0,0.0,1.0,0.4,0.4,0.1,5.0,1.0,17.0,25.0,68.0,3.0,28.0,1.0,4.0,1.0,/en/matches/15871600/Everton-West-Ham-United-October-17-2021-Premier-League,1.0,0.6666666666666666
10,10,2021-10-24,Sun,Premier League,Matchweek 9,Home,W 1–0,West Ham,Tottenham,Y,FW,90,1,0,0,0,2.0,1.0,0,0,32.0,0.0,0.0,1.0,0.3,0.3,0.2,3.0,0.0,12.0,17.0,70.6,2.0,20.0,2.0,3.0,1.0,/en/matches/70c508ee/West-Ham-United-Tottenham-Hotspur-October-24-2021-Premier-League,1.0,0.6666666666666666
11,11,2021-10-31,Sun,Premier League,Matchweek 10,Away,W 4–1,West Ham,Aston Villa,Y,FW,90,0,0,0,0,2.0,0.0,0,0,37.0,1.0,0.0,0.0,0.1,0.1,0.3,7.0,1.0,13.0,19.0,68.4,2.0,18.0,3.0,4.0,1.0,/en/matches/a62478a2/Aston-Villa-West-Ham-United-October-31-2021-Premier-League,1.0,0.6666666666666666
12,12,2021-11-04,Thu,Europa Lg,Group stage,Away,D 2–2,eng West Ham,be Genk,Y,FW,57,0,0,0,0,3.0,0.0,0,0,29.0,0.0,0.0,1.0,0.2,0.2,0.1,0.0,0.0,10.0,18.0,55.6,1.0,24.0,2.0,5.0,4.0,/en/matches/f5da596e/Genk-West-Ham-United-November-4-2021-Europa-League,0.5,1.0
13,13,2021-11-07,Sun,Premier League,Matchweek 11,Home,W 3–2,West Ham,Liverpool,Y,FW,90,0,0,0,0,1.0,0.0,0,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,17.0,41.2,0.0,15.0,2.0,1.0,1.0,/en/matches/63538dc7/West-Ham-United-Liverpool-November-7-2021-Premier-League,1.0,0.8333333333333334
14,14,2021-11-12,Fri,WCQ,Third round,Away,D 1–1,jm Jamaica,sv El Salvador,N,,17,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7ac34dae/El-Salvador-Jamaica-November-12-2021-WCQ----CONCACAF-M,0.5,0.8333333333333334
15,15,2021-11-16,Tue,WCQ,Third round,Home,D 1–1,jm Jamaica,us United States,Y,FW,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b2289ca6/Jamaica-United-States-November-16-2021-WCQ----CONCACAF-M,0.5,0.6666666666666666
16,16,2021-11-20,Sat,Premier League,Matchweek 12,Away,L 0–1,West Ham,Wolves,Y,FW,90,0,0,0,0,2.0,0.0,0,0,31.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,0.0,12.0,21.0,57.1,0.0,21.0,1.0,5.0,2.0,/en/matches/013c4797/Wolverhampton-Wanderers-West-Ham-United-November-20-2021-Premier-League,0.0,0.6666666666666666
