,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-13,Sun,Premier League,Matchweek 1,Home,L 0–3,West Brom,Leicester City,Y,CM,67,0,0,0,0,0.0,0.0,0,0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,19.0,78.9,1.0,12.0,0.0,2.0,0.0,/en/matches/7dd01ca9/West-Bromwich-Albion-Leicester-City-September-13-2020-Premier-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-16,Wed,EFL Cup,Second round,Home,W 3–0,West Brom,Harrogate,N,,30,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/037017fd/West-Bromwich-Albion-Harrogate-September-16-2020-EFL-Cup,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-19,Sat,Premier League,Matchweek 2,Away,L 2–5,West Brom,Everton,Y,CM,74,0,0,0,0,0.0,0.0,0,0,53.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,44.0,84.1,3.0,26.0,0.0,0.0,0.0,/en/matches/45bd1880/Everton-West-Bromwich-Albion-September-19-2020-Premier-League,0.0,0.5,0.5952380952380951
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-09-26,Sat,Premier League,Matchweek 3,Home,D 3–3,West Brom,Chelsea,Y,CM,90,0,0,0,0,1.0,0.0,0,0,45.0,1.0,3.0,3.0,0.0,0.0,0.1,1.0,0.0,29.0,34.0,85.3,5.0,10.0,0.0,1.0,0.0,/en/matches/d725a16c/West-Bromwich-Albion-Chelsea-September-26-2020-Premier-League,0.5,0.3333333333333333,0.5595238095238095
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-04,Sun,Premier League,Matchweek 4,Away,L 0–2,West Brom,Southampton,Y,DM,63,0,0,0,0,0.0,0.0,0,0,35.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,28.0,89.3,1.0,14.0,0.0,1.0,0.0,/en/matches/39864083/Southampton-West-Bromwich-Albion-October-4-2020-Premier-League,0.0,0.5,0.358974358974359
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-19,Mon,Premier League,Matchweek 5,Home,D 0–0,West Brom,Burnley,N,CM,12,0,0,0,0,1.0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,1.0,3.0,0.0,1.0,0.0,/en/matches/13f3ae88/West-Bromwich-Albion-Burnley-October-19-2020-Premier-League,0.5,0.1666666666666666,0.2051282051282051
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-11-02,Mon,Premier League,Matchweek 7,Away,L 0–2,West Brom,Fulham,N,CM,35,0,0,0,0,0.0,0.0,1,0,34.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,28.0,92.9,4.0,21.0,0.0,0.0,0.0,/en/matches/f2b91282/Fulham-West-Bromwich-Albion-November-2-2020-Premier-League,0.0,0.3333333333333333,0.2261904761904761
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-11-21,Sat,Premier League,Matchweek 9,Away,L 0–1,West Brom,Manchester Utd,Y,CM,90,0,0,0,0,0.0,0.0,0,0,64.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,43.0,48.0,89.6,1.0,20.0,2.0,1.0,0.0,/en/matches/50004f43/Manchester-United-West-Bromwich-Albion-November-21-2020-Premier-League,0.0,0.1666666666666666,0.6309523809523808
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-11-28,Sat,Premier League,Matchweek 10,Home,W 1–0,West Brom,Sheffield Utd,Y,"CM,DM",90,0,0,0,0,0.0,0.0,0,0,66.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,58.0,87.9,9.0,35.0,3.0,2.0,1.0,/en/matches/bd68404c/West-Bromwich-Albion-Sheffield-United-November-28-2020-Premier-League,1.0,0.1666666666666666,0.0952380952380952
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-12-06,Sun,Premier League,Matchweek 11,Home,L 1–5,West Brom,Crystal Palace,Y,"CM,DM",79,0,0,0,0,0.0,0.0,1,0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,60.0,91.7,5.0,44.0,1.0,1.0,1.0,/en/matches/ac9d70e3/West-Bromwich-Albion-Crystal-Palace-December-6-2020-Premier-League,0.0,0.3333333333333333,0.3333333333333333
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-12-12,Sat,Premier League,Matchweek 12,Away,L 1–2,West Brom,Newcastle Utd,Y,CM,90,0,0,0,0,0.0,0.0,0,0,66.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,60.0,88.3,3.0,40.0,2.0,0.0,0.0,/en/matches/4a2a6f14/Newcastle-United-West-Bromwich-Albion-December-12-2020-Premier-League,0.0,0.3333333333333333,0.4880952380952381
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-12-15,Tue,Premier League,Matchweek 13,Away,D 1–1,West Brom,Manchester City,Y,"DM,CM",90,0,0,0,0,0.0,0.0,0,0,32.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,29.0,72.4,0.0,11.0,0.0,2.0,2.0,/en/matches/40b42ca1/Manchester-City-West-Bromwich-Albion-December-15-2020-Premier-League,0.5,0.3333333333333333,0.7948717948717948
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-12-20,Sun,Premier League,Matchweek 14,Home,L 0–3,West Brom,Aston Villa,Y,"CM,DM",90,0,0,0,0,0.0,0.0,0,0,48.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,42.0,81.0,6.0,24.0,0.0,2.0,1.0,/en/matches/4bbe55ff/West-Bromwich-Albion-Aston-Villa-December-20-2020-Premier-League,0.0,0.1666666666666666,0.4393939393939394
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-12-27,Sun,Premier League,Matchweek 15,Away,D 1–1,West Brom,Liverpool,Y,CM,90,0,0,0,0,1.0,0.0,0,0,46.0,3.0,0.0,1.0,0.0,0.0,0.4,3.0,1.0,25.0,36.0,69.4,0.0,11.0,0.0,1.0,1.0,/en/matches/daa09f69/Liverpool-West-Bromwich-Albion-December-27-2020-Premier-League,0.5,0.1666666666666666,0.7738095238095238
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-12-29,Tue,Premier League,Matchweek 16,Home,L 0–5,West Brom,Leeds United,Y,"CM,DM",90,0,0,0,0,0.0,0.0,0,0,39.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,31.0,67.7,2.0,18.0,1.0,0.0,0.0,/en/matches/21f2b720/West-Bromwich-Albion-Leeds-United-December-29-2020-Premier-League,0.0,0.3333333333333333,0.6904761904761905
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-01-02,Sat,Premier League,Matchweek 17,Home,L 0–4,West Brom,Arsenal,Y,CM,90,0,0,0,0,0.0,0.0,0,0,62.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,47.0,53.0,88.7,5.0,30.0,1.0,2.0,1.0,/en/matches/a56531b0/West-Bromwich-Albion-Arsenal-January-2-2021-Premier-League,0.0,0.1666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-01-09,Sat,FA Cup,Third round proper,Away,D 2 (2)–2 (3),West Brom,Blackpool,N,,60,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/ec56ea13/Blackpool-West-Bromwich-Albion-January-9-2021-FA-Cup,0.5,0.1666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-01-16,Sat,Premier League,Matchweek 19,Away,W 3–2,West Brom,Wolves,Y,DM,90,0,0,0,0,1.0,0.0,0,0,51.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,31.0,42.0,73.8,8.0,24.0,1.0,3.0,1.0,/en/matches/93420516/Wolverhampton-Wanderers-West-Bromwich-Albion-January-16-2021-Premier-League,1.0,0.1666666666666666,0.5
