,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Mon,PL2 — Div. 1,Matchweek 1,Home,L 0–2,Manchester Utd,Leicester City,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
1,Fri,PL2 — Div. 1,Matchweek 3,Home,L 3–5,Manchester Utd,Liverpool,Y*,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
2,Fri,PL2 — Div. 1,Matchweek 4,Away,D 2–2,Manchester Utd,Blackburn,Y*,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
3,Sat,PL2 — Div. 1,Matchweek 5,Away,D 3–3,Manchester Utd,Arsenal,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
4,Fri,PL2 — Div. 1,Matchweek 6,Home,W 2–1,Manchester Utd,Everton,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
5,Fri,PL2 — Div. 1,Matchweek 8,Away,W 5–2,Manchester Utd,Brighton,Y*,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
6,Sun,PL2 — Div. 1,Matchweek 9,Home,W 4–2,Manchester Utd,Tottenham,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
7,Fri,PL2 — Div. 1,Matchweek 10,Away,L 0–2,Manchester Utd,West Ham,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
8,Fri,PL2 — Div. 1,Matchweek 7,Home,W 3–1,Manchester Utd,Southampton,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
9,Sun,PL2 — Div. 1,Matchweek 11,Home,D 2–2,Manchester Utd,Manchester City,Y*,CB,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
10,Fri,PL2 — Div. 1,Matchweek 12,Away,L 1–6,Manchester Utd,Chelsea,Y,CB,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
11,Mon,PL2 — Div. 1,Matchweek 14,Away,L 2–4,Manchester Utd,Leicester City,Y,LB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
12,Sat,PL2 — Div. 1,Matchweek 16,Away,W 6–3,Manchester Utd,Liverpool,Y*,CB,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Mon,PL2 — Div. 1,Matchweek 19,Away,L 1–3,Manchester Utd,Everton,Y*,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
15,Sat,PL2 — Div. 1,Matchweek 20,Away,W 2–1,Manchester Utd,Southampton,Y*,CB,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
16,Fri,PL2 — Div. 1,Matchweek 21,Home,D 0–0,Manchester Utd,Brighton,Y*,CB,6,0,0,0,0,,,0,1,,,,,,,,,,,,,,,,,,Match Report
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Fri,PL2 — Div. 1,Matchweek 23,Home,L 2–3,Manchester Utd,West Ham,Y*,CB,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
19,Thu,Europa Lg,Quarter-finals,Home,W 2–0,eng Manchester Utd,es Granada,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Fri,PL2 — Div. 1,Matchweek 24,Away,L 0–3,Manchester Utd,Manchester City,Y*,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
21,Fri,PL2 — Div. 1,Matchweek 25,Home,W 4–2,Manchester Utd,Chelsea,Y*,CB,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
22,Mon,PL2 — Div. 1,Matchweek 26,Away,W 6–2,Manchester Utd,Derby County,Y*,CB,45,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
23,Mon,PL2 — Div. 1,Matchweek 13,Home,L 1–3,Manchester Utd,Derby County,Y*,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
24,Sun,Premier League,Matchweek 38,Away,W 2–1,Manchester Utd,Wolves,N,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Match Report
25,,,,,9-4-9,,,21/22,,"1,717",0,1,0,0,0,0,5,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,
