,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-01-11,Mon,FA Cup,Third round proper,Away,W 1–0,West Ham,Stockport,Y,AM,89,0,0,0,0,3.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/4945d0de/Stockport-West-Ham-United-January-11-2021-FA-Cup,1.0,0.5,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-01-16,Sat,Premier League,Matchweek 19,Home,W 1–0,West Ham,Burnley,Y,AM,67,0,0,0,0,1.0,1.0,0,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,16.0,23.0,69.6,3.0,21.0,6.0,5.0,4.0,/en/matches/1b06e352/West-Ham-United-Burnley-January-16-2021-Premier-League,1.0,0.8333333333333334,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-01-19,Tue,Premier League,Matchweek 18,Home,W 2–1,West Ham,West Brom,Y,LW,61,0,0,0,0,2.0,1.0,0,0,45.0,1.0,0.0,2.0,0.1,0.1,0.0,3.0,1.0,29.0,35.0,82.9,3.0,31.0,0.0,2.0,2.0,/en/matches/42daddbb/West-Ham-United-West-Bromwich-Albion-January-19-2021-Premier-League,1.0,1.0,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-01-23,Sat,FA Cup,Fourth round proper,Home,W 4–0,West Ham,Doncaster,Y,AM,90,0,1,0,0,6.0,2.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/9292ddaa/West-Ham-United-Doncaster-Rovers-January-23-2021-FA-Cup,1.0,1.0,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-01-26,Tue,Premier League,Matchweek 20,Away,W 3–2,West Ham,Crystal Palace,Y,AM,86,0,0,0,0,2.0,1.0,0,0,50.0,1.0,1.0,0.0,0.3,0.3,0.7,5.0,0.0,33.0,40.0,82.5,9.0,38.0,7.0,7.0,3.0,/en/matches/aab6365d/Crystal-Palace-West-Ham-United-January-26-2021-Premier-League,1.0,1.0,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-01-31,Sun,Premier League,Matchweek 21,Home,L 1–3,West Ham,Liverpool,Y,"AM,LW",90,0,0,0,0,1.0,0.0,0,0,42.0,1.0,0.0,1.0,0.0,0.0,0.1,3.0,0.0,25.0,31.0,80.6,2.0,35.0,2.0,5.0,2.0,/en/matches/3de3a736/West-Ham-United-Liverpool-January-31-2021-Premier-League,0.0,1.0,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-02-03,Wed,Premier League,Matchweek 22,Away,W 3–1,West Ham,Aston Villa,Y,LW,87,0,1,0,0,2.0,1.0,0,0,41.0,0.0,1.0,0.0,0.3,0.3,0.2,6.0,2.0,29.0,33.0,87.9,2.0,24.0,3.0,1.0,0.0,/en/matches/8f9d1856/Aston-Villa-West-Ham-United-February-3-2021-Premier-League,1.0,0.6666666666666666,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-02-06,Sat,Premier League,Matchweek 23,Away,D 0–0,West Ham,Fulham,Y,LW,55,0,0,0,0,0.0,0.0,0,0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,10.0,100.0,3.0,13.0,2.0,3.0,1.0,/en/matches/d18e21ab/Fulham-West-Ham-United-February-6-2021-Premier-League,0.5,0.6666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-02-09,Tue,FA Cup,Fifth round proper,Away,L 0–1,West Ham,Manchester Utd,N,,33,0,0,0,0,1.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/286eff41/Manchester-United-West-Ham-United-February-9-2021-FA-Cup,0.0,0.5,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-02-15,Mon,Premier League,Matchweek 24,Home,W 3–0,West Ham,Sheffield Utd,N,FW,9,0,1,0,0,0.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,75.0,0.0,3.0,2.0,2.0,1.0,/en/matches/d6167896/West-Ham-United-Sheffield-United-February-15-2021-Premier-League,1.0,0.5,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-02-21,Sun,Premier League,Matchweek 25,Home,W 2–1,West Ham,Tottenham,N,RW,26,0,0,0,0,0.0,0.0,0,0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,2.0,7.0,1.0,3.0,1.0,/en/matches/59222b5f/West-Ham-United-Tottenham-Hotspur-February-21-2021-Premier-League,1.0,0.5,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2021-02-27,Sat,Premier League,Matchweek 26,Away,L 1–2,West Ham,Manchester City,N,LW,7,0,0,0,0,0.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,1.0,9.0,0.0,0.0,0.0,/en/matches/6faa8392/Manchester-City-West-Ham-United-February-27-2021-Premier-League,0.0,0.6666666666666666,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2021-03-08,Mon,Premier League,Matchweek 27,Home,W 2–0,West Ham,Leeds United,Y,LW,72,0,0,0,0,3.0,1.0,0,0,29.0,1.0,0.0,0.0,0.1,0.1,0.0,5.0,0.0,16.0,23.0,69.6,3.0,20.0,5.0,3.0,2.0,/en/matches/c3b4d1ba/West-Ham-United-Leeds-United-March-8-2021-Premier-League,1.0,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2021-03-14,Sun,Premier League,Matchweek 28,Away,L 0–1,West Ham,Manchester Utd,N,LM,29,0,0,0,0,0.0,0.0,0,0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,18.0,83.3,4.0,16.0,3.0,3.0,1.0,/en/matches/05c95367/Manchester-United-West-Ham-United-March-14-2021-Premier-League,0.0,0.6666666666666666,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2021-03-21,Sun,Premier League,Matchweek 29,Home,D 3–3,West Ham,Arsenal,Y,LW,78,0,0,0,0,0.0,0.0,0,0,33.0,2.0,1.0,0.0,0.0,0.0,0.8,4.0,1.0,17.0,24.0,70.8,3.0,20.0,4.0,4.0,3.0,/en/matches/c592a3d7/West-Ham-United-Arsenal-March-21-2021-Premier-League,0.5,0.3333333333333333,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2021-03-29,Mon,Africa Cup of Nations qualification,Group stage,Home,W 5–0,dz Algeria,bw Botswana,Y,FW,60,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/d28b0975/Algeria-Botswana-March-29-2021-Africa-Cup-of-Nations-qualification,1.0,0.5,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2021-04-05,Mon,Premier League,Matchweek 30,Away,W 3–2,West Ham,Wolves,N,RW,13,0,0,0,0,0.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,5.0,0.0,2.0,0.0,/en/matches/4c2f6a7b/Wolverhampton-Wanderers-West-Ham-United-April-5-2021-Premier-League,1.0,0.5,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2021-04-11,Sun,Premier League,Matchweek 31,Home,W 3–2,West Ham,Leicester City,N,FW,7,0,0,0,0,0.0,0.0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,3.0,0.0,1.0,1.0,/en/matches/06b2801a/West-Ham-United-Leicester-City-April-11-2021-Premier-League,1.0,0.8333333333333334,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2021-04-17,Sat,Premier League,Matchweek 32,Away,L 2–3,West Ham,Newcastle Utd,N,"AM,FW",16,0,0,0,0,1.0,0.0,0,0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,40.0,0.0,6.0,0.0,3.0,2.0,/en/matches/25a3b695/Newcastle-United-West-Ham-United-April-17-2021-Premier-League,0.0,1.0,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2021-04-24,Sat,Premier League,Matchweek 33,Home,L 0–1,West Ham,Chelsea,N,"AM,LM",22,0,0,0,0,1.0,0.0,0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,0.0,9.0,1.0,5.0,2.0,/en/matches/ea1579bb/West-Ham-United-Chelsea-April-24-2021-Premier-League,0.0,0.6666666666666666,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2021-05-03,Mon,Premier League,Matchweek 34,Away,W 2–1,West Ham,Burnley,Y,LW,77,0,1,0,0,4.0,0.0,0,0,55.0,0.0,0.0,0.0,0.2,0.2,0.9,7.0,1.0,41.0,48.0,85.4,3.0,39.0,7.0,1.0,1.0,/en/matches/a89e62a7/Burnley-West-Ham-United-May-3-2021-Premier-League,1.0,0.3333333333333333,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2021-05-09,Sun,Premier League,Matchweek 35,Home,L 0–1,West Ham,Everton,Y,LW,72,0,0,0,0,2.0,0.0,0,0,48.0,2.0,0.0,1.0,0.2,0.2,0.0,2.0,0.0,26.0,34.0,76.5,4.0,38.0,3.0,4.0,2.0,/en/matches/57632a35/West-Ham-United-Everton-May-9-2021-Premier-League,0.0,0.3333333333333333,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2021-05-15,Sat,Premier League,Matchweek 36,Away,D 1–1,West Ham,Brighton,N,RW,27,1,0,0,0,1.0,1.0,0,0,17.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,10.0,14.0,71.4,3.0,12.0,1.0,0.0,0.0,/en/matches/1a1095c2/Brighton-and-Hove-Albion-West-Ham-United-May-15-2021-Premier-League,0.5,0.3333333333333333,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2021-05-19,Wed,Premier League,Matchweek 37,Away,W 3–1,West Ham,West Brom,Y,"LW,RW",71,0,1,0,0,1.0,1.0,0,0,45.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,21.0,30.0,70.0,2.0,22.0,2.0,7.0,3.0,/en/matches/88927a77/West-Bromwich-Albion-West-Ham-United-May-19-2021-Premier-League,1.0,0.5,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2021-05-23,Sun,Premier League,Matchweek 38,Home,W 3–0,West Ham,Southampton,N,"FW,RM",22,0,0,0,0,1.0,0.0,0,0,8.0,1.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,/en/matches/50ec33b2/West-Ham-United-Southampton-May-23-2021-Premier-League,1.0,0.5,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2021-06-03,Thu,Friendlies (M),Friendlies (M),Home,W 4–1,dz Algeria,mr Mauritania,N,,23,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a468ed30/Algeria-Mauritania-June-3-2021-Friendlies-M,1.0,0.8333333333333334,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2021-06-06,Sun,Friendlies (M),Friendlies (M),Home,W 1–0,dz Algeria,ml Mali,N,,6,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/80d09fad/Algeria-Mali-June-6-2021-Friendlies-M,1.0,1.0,0.5
