,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2021-07-02,Fri,Copa América,Quarter-finals,Neutral,W 1–0,br Brazil,cl Chile,Y*,CB,90,0,0,0,0,0,0,0,0,38,0,1,1,0.0,0.0,0.0,0,0,30,32,93.8,2,24,0,0,0,/en/matches/f73d3978/Brazil-Chile-July-2-2021-Copa-America
1,2021-07-05,Mon,Copa América,Semi-finals,Home,W 1–0,br Brazil,pe Peru,Y*,CB,90,0,0,0,0,0,0,0,0,60,4,0,1,0.0,0.0,0.0,1,0,51,55,92.7,3,43,0,1,1,/en/matches/17ac9b9b/Brazil-Peru-July-5-2021-Copa-America
2,2021-07-10,Sat,Copa América,Final,Neutral,L 0–1,br Brazil,ar Argentina,Y*,CB,90,0,0,0,0,1,0,0,0,82,2,1,2,0.0,0.0,0.0,2,0,73,76,96.1,4,65,0,0,0,/en/matches/1309eaf0/Argentina-Brazil-July-10-2021-Copa-America
3,2021-08-28,Sat,Premier League,Matchweek 3,Away,D 1–1,Chelsea,Liverpool,N,CB,45,0,0,0,0,0,0,0,0,32,2,4,5,0.0,0.0,0.0,0,0,12,16,75.0,0,8,0,0,0,/en/matches/78aa75e6/Liverpool-Chelsea-August-28-2021-Premier-League
4,2021-09-11,Sat,Premier League,Matchweek 4,Home,W 3–0,Chelsea,Aston Villa,Y,CB,90,0,0,0,0,0,0,0,0,87,1,1,5,0.0,0.0,0.0,1,0,62,72,86.1,2,44,0,0,0,/en/matches/67bbc3a5/Chelsea-Aston-Villa-September-11-2021-Premier-League
5,2021-09-14,Tue,Champions Lg,Group stage,Home,W 1–0,eng Chelsea,ru Zenit,N,CB,8,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,11,12,91.7,0,10,0,0,0,/en/matches/97ff5d03/Chelsea-Zenit-September-14-2021-Champions-League
6,2021-09-19,Sun,Premier League,Matchweek 5,Away,W 3–0,Chelsea,Tottenham,Y,CB,90,1,0,0,0,2,2,0,0,76,1,3,1,0.1,0.1,0.0,1,0,53,62,85.5,2,40,0,0,0,/en/matches/eaf98461/Tottenham-Hotspur-Chelsea-September-19-2021-Premier-League
7,2021-09-25,Sat,Premier League,Matchweek 6,Home,L 0–1,Chelsea,Manchester City,N,CB,62,0,0,0,0,0,0,0,0,44,3,0,2,0.0,0.0,0.0,1,0,29,34,85.3,0,21,0,0,0,/en/matches/fc59faf7/Chelsea-Manchester-City-September-25-2021-Premier-League
8,2021-09-29,Wed,Champions Lg,Group stage,Away,L 0–1,eng Chelsea,it Juventus,Y,CB,90,0,0,0,0,3,0,0,0,87,1,1,0,0.2,0.2,0.0,1,0,80,83,96.4,4,56,1,0,0,/en/matches/8d8d9475/Juventus-Chelsea-September-29-2021-Champions-League
9,2021-10-02,Sat,Premier League,Matchweek 7,Home,W 3–1,Chelsea,Southampton,Y,CB,90,0,0,0,0,0,0,1,0,86,0,1,1,0.0,0.0,0.0,1,0,72,81,88.9,7,42,0,2,2,/en/matches/a6466617/Chelsea-Southampton-October-2-2021-Premier-League
