,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2021-08-14,Sat,Matchweek 3,Away,D 1–1,Chelsea,Liverpool,N,CB,45,32,14,27,5,0,0,32,0,0,,0,,8,20,13,0,0,0,2,0,10,0,/en/matches/78aa75e6/Liverpool-Chelsea-August-28-2021-Premier-League
1,2021-08-14,Sat,Matchweek 4,Home,W 3–0,Chelsea,Aston Villa,Y,CB,90,87,20,50,37,0,0,87,0,0,,0,,44,351,295,0,0,0,0,0,59,0,/en/matches/67bbc3a5/Chelsea-Aston-Villa-September-11-2021-Premier-League
2,2021-08-14,Sun,Matchweek 5,Away,W 3–0,Chelsea,Tottenham,Y,CB,90,76,17,39,32,5,5,76,0,0,,0,,40,204,74,0,0,0,1,0,46,0,/en/matches/eaf98461/Tottenham-Hotspur-Chelsea-September-19-2021-Premier-League
3,2021-08-14,Sat,Matchweek 6,Home,L 0–1,Chelsea,Manchester City,N,CB,62,44,7,23,20,1,0,44,0,0,,0,,21,108,61,0,0,0,0,1,22,0,/en/matches/fc59faf7/Chelsea-Manchester-City-September-25-2021-Premier-League
4,2021-08-14,Sat,Matchweek 7,Home,W 3–1,Chelsea,Southampton,Y,CB,90,86,7,40,45,1,0,86,2,2,100.0,0,0.0,42,221,149,0,1,0,0,0,57,0,/en/matches/a6466617/Chelsea-Southampton-October-2-2021-Premier-League
5,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2021-08-14,Sat,Matchweek 9,Home,W 7–0,Chelsea,Norwich City,Y,CB,90,98,5,41,54,3,0,98,0,0,,0,,62,343,224,0,1,0,0,0,70,0,/en/matches/a6ff9cf9/Chelsea-Norwich-City-October-23-2021-Premier-League
7,2021-08-14,Sat,Matchweek 10,Away,W 3–0,Chelsea,Newcastle Utd,Y,CB,90,99,9,22,70,7,0,99,0,0,,0,,68,367,259,0,3,0,0,0,79,0,/en/matches/49478cd2/Newcastle-United-Chelsea-October-30-2021-Premier-League
8,2021-08-14,Sat,Matchweek 11,Home,D 1–1,Chelsea,Burnley,Y,CB,90,93,14,50,37,6,5,93,0,0,,0,,43,220,163,0,0,0,0,0,72,0,/en/matches/316c0296/Chelsea-Burnley-November-6-2021-Premier-League
9,2021-08-14,Sat,Matchweek 12,Away,W 3–0,Chelsea,Leicester City,Y,CB,90,98,10,52,47,0,0,98,0,0,,0,,56,279,147,0,0,0,0,0,78,0,/en/matches/2fd486d6/Leicester-City-Chelsea-November-20-2021-Premier-League
10,2021-08-14,Sun,Matchweek 13,Home,D 1–1,Chelsea,Manchester Utd,Y,CB,90,91,9,43,46,2,1,91,0,0,,0,,69,330,180,0,1,0,0,0,68,0,/en/matches/08b3c5d8/Chelsea-Manchester-United-November-28-2021-Premier-League
