,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-27,Sun,Premier League,Matchweek 3,Away,L 0–4,Wolves,West Ham,Y,RM,72,0,0,0,0,0.0,0.0,0,0,65.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,48.0,57.0,84.2,3.0,38.0,1.0,6.0,5.0,/en/matches/a223dd70/West-Ham-United-Wolverhampton-Wanderers-September-27-2020-Premier-League,0.0,0.5,0.4761904761904762
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-10-04,Sun,Premier League,Matchweek 4,Home,W 1–0,Wolves,Fulham,Y,WB,77,0,0,0,0,2.0,1.0,0,0,62.0,0.0,2.0,1.0,0.4,0.4,0.0,3.0,0.0,47.0,54.0,87.0,1.0,36.0,0.0,2.0,1.0,/en/matches/8f989671/Wolverhampton-Wanderers-Fulham-October-4-2020-Premier-League,1.0,0.5,0.3333333333333333
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-10-07,Wed,Friendlies (M),Friendlies (M),Home,D 0–0,pt Portugal,es Spain,N,,23,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/9f6476d0/Portugal-Spain-October-7-2020-Friendlies-M,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-10-11,Sun,UEFA Nations League,League A,Away,D 0–0,pt Portugal,fr France,Y,RB,90,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/bc8bcb6b/France-Portugal-October-11-2020-UEFA-Nations-League,0.5,0.5,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-19,Mon,Premier League,Matchweek 5,Away,W 1–0,Wolves,Leeds United,Y,"WB,RB",90,0,0,0,0,0.0,0.0,0,0,49.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,36.0,63.9,0.0,13.0,1.0,5.0,3.0,/en/matches/6a2c4518/Leeds-United-Wolverhampton-Wanderers-October-19-2020-Premier-League,1.0,0.6666666666666666,0.6785714285714285
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-25,Sun,Premier League,Matchweek 6,Home,D 1–1,Wolves,Newcastle Utd,Y,RM,90,0,0,0,0,0.0,0.0,0,0,94.0,2.0,1.0,0.0,0.0,0.0,0.1,4.0,0.0,70.0,81.0,86.4,8.0,68.0,7.0,10.0,5.0,/en/matches/76661e3c/Wolverhampton-Wanderers-Newcastle-United-October-25-2020-Premier-League,0.5,0.6666666666666666,0.4761904761904761
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-10-30,Fri,Premier League,Matchweek 7,Home,W 2–0,Wolves,Crystal Palace,Y,WB,90,0,0,0,0,2.0,0.0,0,0,79.0,3.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,58.0,70.0,82.9,5.0,55.0,6.0,4.0,4.0,/en/matches/e1741638/Wolverhampton-Wanderers-Crystal-Palace-October-30-2020-Premier-League,1.0,0.6666666666666666,0.5357142857142858
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-11-08,Sun,Premier League,Matchweek 8,Away,L 0–1,Wolves,Leicester City,Y,WB,90,0,0,0,0,1.0,0.0,0,0,88.0,2.0,0.0,1.0,0.0,0.0,0.2,2.0,0.0,62.0,80.0,77.5,7.0,53.0,3.0,3.0,0.0,/en/matches/8407be08/Leicester-City-Wolverhampton-Wanderers-November-8-2020-Premier-League,0.0,0.8333333333333334,0.9761904761904764
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-11-11,Wed,Friendlies (M),Friendlies (M),Home,W 7–0,pt Portugal,ad Andorra,Y,RB,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/47ff9288/Portugal-Andorra-November-11-2020-Friendlies-M,1.0,0.5,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-11-17,Tue,UEFA Nations League,League A,Away,W 3–2,pt Portugal,hr Croatia,Y,RB,90,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/6715b114/Croatia-Portugal-November-17-2020-UEFA-Nations-League,1.0,0.6666666666666666,0.5
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-11-23,Mon,Premier League,Matchweek 9,Home,D 1–1,Wolves,Southampton,Y,RB,90,0,0,0,0,1.0,1.0,0,0,81.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,48.0,63.0,76.2,5.0,36.0,2.0,5.0,3.0,/en/matches/e5bfd125/Wolverhampton-Wanderers-Southampton-November-23-2020-Premier-League,0.5,0.6666666666666666,0.871794871794872
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-11-29,Sun,Premier League,Matchweek 10,Away,W 2–1,Wolves,Arsenal,Y,"RB,WB",90,0,0,0,0,0.0,0.0,0,0,60.0,1.0,1.0,3.0,0.0,0.0,0.1,1.0,0.0,36.0,47.0,76.6,2.0,23.0,1.0,1.0,1.0,/en/matches/fa17687c/Arsenal-Wolverhampton-Wanderers-November-29-2020-Premier-League,1.0,0.8333333333333334,0.5714285714285714
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-12-06,Sun,Premier League,Matchweek 11,Away,L 0–4,Wolves,Liverpool,Y,RB,90,0,0,0,0,0.0,0.0,0,0,56.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,37.0,49.0,75.5,4.0,29.0,7.0,2.0,2.0,/en/matches/25249736/Liverpool-Wolverhampton-Wanderers-December-6-2020-Premier-League,0.0,0.8333333333333334,0.5595238095238094
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-12-12,Sat,Premier League,Matchweek 12,Home,L 0–1,Wolves,Aston Villa,Y,RB,90,0,0,0,0,1.0,1.0,0,0,71.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,39.0,48.0,81.3,4.0,21.0,3.0,3.0,2.0,/en/matches/f809a014/Wolverhampton-Wanderers-Aston-Villa-December-12-2020-Premier-League,0.0,0.5,0.3205128205128205
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-12-15,Tue,Premier League,Matchweek 13,Home,W 2–1,Wolves,Chelsea,Y,WB,90,0,0,0,0,2.0,0.0,1,0,74.0,5.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,38.0,55.0,69.1,4.0,39.0,5.0,5.0,4.0,/en/matches/20bd0665/Wolverhampton-Wanderers-Chelsea-December-15-2020-Premier-League,1.0,0.3333333333333333,0.5512820512820512
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2020-12-21,Mon,Premier League,Matchweek 14,Away,L 1–2,Wolves,Burnley,Y,WB,90,0,0,0,0,1.0,0.0,0,0,75.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,54.0,62.0,87.1,7.0,47.0,3.0,2.0,0.0,/en/matches/4e106790/Burnley-Wolverhampton-Wanderers-December-21-2020-Premier-League,0.0,0.3333333333333333,0.6428571428571429
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2020-12-27,Sun,Premier League,Matchweek 15,Home,D 1–1,Wolves,Tottenham,Y,RB,90,0,0,0,0,0.0,0.0,1,0,80.0,4.0,2.0,0.0,0.0,0.0,0.1,3.0,1.0,57.0,68.0,83.8,11.0,37.0,2.0,2.0,1.0,/en/matches/f50faef3/Wolverhampton-Wanderers-Tottenham-Hotspur-December-27-2020-Premier-League,0.5,0.3333333333333333,0.4761904761904761
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-01-02,Sat,Premier League,Matchweek 17,Away,D 3–3,Wolves,Brighton,Y,"RB,RM",90,0,1,0,0,0.0,0.0,1,0,68.0,2.0,1.0,1.0,0.0,0.0,0.1,5.0,2.0,49.0,59.0,83.1,3.0,44.0,1.0,2.0,2.0,/en/matches/abeb80b7/Brighton-and-Hove-Albion-Wolverhampton-Wanderers-January-2-2021-Premier-League,0.5,0.5,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-01-08,Fri,FA Cup,Third round proper,Home,W 1–0,Wolves,Crystal Palace,Y,RB,90,0,0,0,0,1.0,1.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/2e19090f/Wolverhampton-Wanderers-Crystal-Palace-January-8-2021-FA-Cup,1.0,0.3333333333333333,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-01-12,Tue,Premier League,Matchweek 18,Home,L 1–2,Wolves,Everton,Y,RB,90,0,0,0,0,0.0,0.0,1,0,78.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,53.0,63.0,84.1,5.0,48.0,2.0,4.0,4.0,/en/matches/8cbb9119/Wolverhampton-Wanderers-Everton-January-12-2021-Premier-League,0.0,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-01-16,Sat,Premier League,Matchweek 19,Home,L 2–3,Wolves,West Brom,Y,RB,90,0,0,0,0,1.0,0.0,0,0,92.0,2.0,4.0,1.0,0.1,0.1,0.0,4.0,1.0,67.0,80.0,83.8,6.0,52.0,9.0,6.0,5.0,/en/matches/93420516/Wolverhampton-Wanderers-West-Bromwich-Albion-January-16-2021-Premier-League,0.0,0.5,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-01-27,Wed,Premier League,Matchweek 20,Away,D 0–0,Wolves,Chelsea,Y,"WB,LM,LB",90,0,0,0,0,0.0,0.0,0,0,43.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,31.0,67.7,0.0,13.0,0.0,1.0,1.0,/en/matches/42eeae0e/Chelsea-Wolverhampton-Wanderers-January-27-2021-Premier-League,0.5,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-01-30,Sat,Premier League,Matchweek 21,Away,L 0–1,Wolves,Crystal Palace,Y,WB,90,0,0,0,0,1.0,1.0,0,0,80.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,68.0,80.9,1.0,50.0,4.0,3.0,3.0,/en/matches/111bd050/Crystal-Palace-Wolverhampton-Wanderers-January-30-2021-Premier-League,0.0,0.1666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-02-02,Tue,Premier League,Matchweek 22,Home,W 2–1,Wolves,Arsenal,Y,RB,90,0,0,0,0,1.0,1.0,0,0,86.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,73.0,87.7,6.0,52.0,3.0,4.0,1.0,/en/matches/558fa672/Wolverhampton-Wanderers-Arsenal-February-2-2021-Premier-League,1.0,0.1666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-02-07,Sun,Premier League,Matchweek 23,Home,D 0–0,Wolves,Leicester City,Y,RM,90,0,0,0,0,1.0,0.0,0,0,65.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,37.0,49.0,75.5,2.0,26.0,1.0,1.0,0.0,/en/matches/dca0be20/Wolverhampton-Wanderers-Leicester-City-February-7-2021-Premier-League,0.5,0.5,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-02-14,Sun,Premier League,Matchweek 24,Away,W 2–1,Wolves,Southampton,Y,RM,90,0,0,0,0,1.0,0.0,0,0,61.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,32.0,50.0,64.0,2.0,35.0,3.0,2.0,0.0,/en/matches/34682a95/Southampton-Wolverhampton-Wanderers-February-14-2021-Premier-League,1.0,0.5,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2021-02-19,Fri,Premier League,Matchweek 25,Home,W 1–0,Wolves,Leeds United,Y,RM,90,0,0,0,0,3.0,3.0,0,0,53.0,3.0,0.0,1.0,0.2,0.2,0.1,3.0,0.0,31.0,40.0,77.5,2.0,22.0,1.0,0.0,0.0,/en/matches/ae2d6f15/Wolverhampton-Wanderers-Leeds-United-February-19-2021-Premier-League,1.0,0.8333333333333334,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2021-02-27,Sat,Premier League,Matchweek 26,Away,D 1–1,Wolves,Newcastle Utd,Y,WB,84,0,0,0,0,0.0,0.0,0,0,50.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,36.0,43.0,83.7,3.0,29.0,5.0,2.0,1.0,/en/matches/99e5e3dc/Newcastle-United-Wolverhampton-Wanderers-February-27-2021-Premier-League,0.5,0.8333333333333334,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2021-03-02,Tue,Premier League,Matchweek 29,Away,L 1–4,Wolves,Manchester City,Y,"AM,WB",90,0,0,0,0,0.0,0.0,0,0,35.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,21.0,90.5,3.0,21.0,3.0,2.0,1.0,/en/matches/7145e0a8/Manchester-City-Wolverhampton-Wanderers-March-2-2021-Premier-League,0.0,0.8333333333333334,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2021-03-06,Sat,Premier League,Matchweek 27,Away,D 0–0,Wolves,Aston Villa,Y,RM,90,0,0,0,0,0.0,0.0,0,0,68.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,44.0,51.0,86.3,5.0,40.0,3.0,5.0,1.0,/en/matches/e52c1e46/Aston-Villa-Wolverhampton-Wanderers-March-6-2021-Premier-League,0.5,0.5,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2021-03-15,Mon,Premier League,Matchweek 28,Home,L 0–1,Wolves,Liverpool,Y,WB,83,0,0,0,0,2.0,1.0,0,0,59.0,1.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,36.0,50.0,72.0,2.0,33.0,5.0,1.0,0.0,/en/matches/ad3063c2/Wolverhampton-Wanderers-Liverpool-March-15-2021-Premier-League,0.0,0.3333333333333333,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2021-04-05,Mon,Premier League,Matchweek 30,Home,L 2–3,Wolves,West Ham,Y,RB,90,0,0,0,0,0.0,0.0,0,0,97.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,74.0,89.0,83.1,8.0,56.0,2.0,0.0,0.0,/en/matches/4c2f6a7b/Wolverhampton-Wanderers-West-Ham-United-April-5-2021-Premier-League,0.0,0.1666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2021-04-09,Fri,Premier League,Matchweek 31,Away,W 1–0,Wolves,Fulham,Y,"WB,RB",90,0,0,0,0,0.0,0.0,0,0,85.0,10.0,3.0,0.0,0.0,0.0,0.1,3.0,0.0,55.0,68.0,80.9,7.0,46.0,4.0,3.0,2.0,/en/matches/be1ee647/Fulham-Wolverhampton-Wanderers-April-9-2021-Premier-League,1.0,0.1666666666666666,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2021-04-17,Sat,Premier League,Matchweek 32,Home,W 1–0,Wolves,Sheffield Utd,Y,WB,90,0,0,0,0,0.0,0.0,0,0,94.0,0.0,1.0,2.0,0.0,0.0,0.1,1.0,0.0,71.0,84.0,84.5,6.0,53.0,7.0,3.0,1.0,/en/matches/07745ff2/Wolverhampton-Wanderers-Sheffield-United-April-17-2021-Premier-League,1.0,0.3333333333333333,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2021-04-25,Sun,Premier League,Matchweek 33,Home,L 0–4,Wolves,Burnley,Y,WB,57,0,0,0,0,1.0,0.0,0,0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,48.0,79.2,0.0,22.0,3.0,1.0,0.0,/en/matches/5656770f/Wolverhampton-Wanderers-Burnley-April-25-2021-Premier-League,0.0,0.6666666666666666,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2021-05-03,Mon,Premier League,Matchweek 34,Away,D 1–1,Wolves,West Brom,Y,RB,90,0,0,0,0,1.0,1.0,0,0,85.0,5.0,2.0,1.0,0.1,0.1,0.0,2.0,0.0,48.0,73.0,65.8,4.0,38.0,5.0,1.0,1.0,/en/matches/378a8a95/West-Bromwich-Albion-Wolverhampton-Wanderers-May-3-2021-Premier-League,0.5,0.6666666666666666,0.5
