,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-13,Sat,Premier League,Matchweek 2,Home,W 2–1,Aston Villa,Everton,N,"RB,LM",1,0,0,0,0,0,0,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,/en/matches/8cd71c65/Aston-Villa-Everton-August-13-2022-Premier-League,1.0,0.5,0.4888888888888889
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-08-23,Tue,EFL Cup,Second round,Away,W 4–1,Aston Villa,Bolton,Y,RB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/275fe5c5/Bolton-Wanderers-Aston-Villa-August-23-2022-EFL-Cup,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2022-09-03,Sat,Premier League,Matchweek 6,Home,D 1–1,Aston Villa,Manchester City,N,RB,64,0,0,0,0,0,0,0,0,45.0,4.0,0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,33.0,63.6,2.0,13.0,0.0,0.0,0.0,/en/matches/3091f0b8/Aston-Villa-Manchester-City-September-3-2022-Premier-League,0.5,0.5,0.8461538461538461
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2022-09-16,Fri,Premier League,Matchweek 8,Home,W 1–0,Aston Villa,Southampton,Y,RB,90,0,0,0,0,2,0,1,0,70.0,3.0,0,0.0,0.1,0.1,0.1,1.0,0.0,39.0,63.0,61.9,4.0,20.0,0.0,0.0,0.0,/en/matches/1219daa1/Aston-Villa-Southampton-September-16-2022-Premier-League,1.0,0.8333333333333334,0.3854166666666666
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2022-10-02,Sun,Premier League,Matchweek 9,Away,D 0–0,Aston Villa,Leeds United,Y,"RB,LB",90,0,0,0,0,0,0,0,0,73.0,1.0,1,0.0,0.0,0.0,0.4,6.0,0.0,54.0,66.0,81.8,5.0,39.0,5.0,1.0,1.0,/en/matches/627d2279/Leeds-United-Aston-Villa-October-2-2022-Premier-League,0.5,0.8333333333333334,0.3541666666666666
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2022-10-10,Mon,Premier League,Matchweek 10,Away,D 1–1,Aston Villa,Nott'ham Forest,Y,LB,90,1,0,0,0,2,1,0,0,65.0,0.0,1,3.0,0.0,0.0,0.1,4.0,0.0,40.0,53.0,75.5,9.0,31.0,1.0,1.0,1.0,/en/matches/fb99ddf9/Nottingham-Forest-Aston-Villa-October-10-2022-Premier-League,0.5,0.6666666666666666,0.17857142857142855
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2022-10-16,Sun,Premier League,Matchweek 11,Home,L 0–2,Aston Villa,Chelsea,Y,LB,90,0,0,0,0,0,0,0,0,66.0,3.0,1,1.0,0.0,0.0,0.0,4.0,0.0,43.0,58.0,74.1,6.0,32.0,1.0,0.0,0.0,/en/matches/7113ce7f/Aston-Villa-Chelsea-October-16-2022-Premier-League,0.0,0.6666666666666666,0.96875
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2022-10-20,Thu,Premier League,Matchweek 12,Away,L 0–3,Aston Villa,Fulham,Y,LB,90,0,0,0,0,0,0,0,0,43.0,3.0,1,0.0,0.0,0.0,0.1,4.0,0.0,23.0,33.0,69.7,3.0,15.0,1.0,2.0,0.0,/en/matches/e6102606/Fulham-Aston-Villa-October-20-2022-Premier-League,0.0,0.3333333333333333,0.2708333333333332
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2022-10-23,Sun,Premier League,Matchweek 13,Home,W 4–0,Aston Villa,Brentford,Y,LB,90,0,0,0,0,1,1,0,0,60.0,2.0,3,3.0,0.0,0.0,0.0,3.0,1.0,39.0,47.0,83.0,6.0,32.0,0.0,1.0,0.0,/en/matches/7764ca02/Aston-Villa-Brentford-October-23-2022-Premier-League,1.0,0.1666666666666666,0.53125
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2022-10-29,Sat,Premier League,Matchweek 14,Away,L 0–4,Aston Villa,Newcastle Utd,Y,"LB,RB",90,0,0,0,0,0,0,0,0,49.0,2.0,2,2.0,0.0,0.0,0.0,0.0,0.0,29.0,36.0,80.6,4.0,17.0,0.0,2.0,1.0,/en/matches/96f5ee84/Newcastle-United-Aston-Villa-October-29-2022-Premier-League,0.0,0.3333333333333333,0.7843137254901962
