,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
12,12,12,12,12,12,12,12,12,12,12,2022-11-06,Sun,Premier League,Matchweek 15,Home,L 1–2,West Ham,Crystal Palace,N,LW,27,0,0,0,0,0.0,0.0,0,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,82.4,3.0,14.0,0.0,0.0,0.0,/en/matches/2586fb04/West-Ham-United-Crystal-Palace-November-6-2022-Premier-League,0.0,0.8333333333333334,0.638888888888889
13,13,13,13,13,13,13,13,13,13,13,2022-11-09,Wed,EFL Cup,Third round,Home,D 2 (9)–2 (10),West Ham,Blackburn,Y,CM,90,0,0,0,0,4.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/491550ae/West-Ham-United-Blackburn-Rovers-November-9-2022-EFL-Cup,0.5,0.6666666666666666,0.5
14,14,14,14,14,14,14,14,14,14,14,2023-01-30,Mon,FA Cup,Fourth round proper,Away,W 2–0,West Ham,Derby County,N,,4,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/8a10ca1e/Derby-County-West-Ham-United-January-30-2023-FA-Cup,1.0,0.5,0.5
15,15,15,15,15,15,15,15,15,15,15,2023-02-25,Sat,Premier League,Matchweek 25,Home,W 4–0,West Ham,Nott'ham Forest,N,RM,8,0,0,0,0,0.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,0.0,5.0,0.0,1.0,1.0,/en/matches/767981c6/West-Ham-United-Nottingham-Forest-February-25-2023-Premier-League,1.0,0.5,0.5
16,16,16,16,16,16,16,16,16,16,16,2023-03-04,Sat,Premier League,Matchweek 26,Away,L 0–4,West Ham,Brighton,N,"LW,AM",16,0,0,0,0,0.0,0.0,0,0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,90.0,2.0,9.0,0.0,0.0,0.0,/en/matches/bee059c4/Brighton-and-Hove-Albion-West-Ham-United-March-4-2023-Premier-League,0.0,0.8333333333333334,0.5
17,17,17,17,17,17,17,17,17,17,17,2023-03-09,Thu,Conf Lg,Round of 16,Away,W 2–0,eng West Ham,cy AÉK Lárnaka,Y,AM,76,0,0,0,0,1.0,0.0,0,0,75.0,0.0,0.0,0.0,0.1,0.1,0.1,3.0,0.0,60.0,68.0,88.2,9.0,49.0,0.0,5.0,3.0,/en/matches/e95ea2cf/AEK-Larnaka-West-Ham-United-March-9-2023-Europa-Conference-League,1.0,0.6666666666666666,0.5
18,18,18,18,18,18,18,18,18,18,18,2023-03-16,Thu,Conf Lg,Round of 16,Home,W 4–0,eng West Ham,cy AÉK Lárnaka,Y,"LW,DM",90,0,1,0,0,3.0,1.0,0,0,121.0,3.0,0.0,1.0,0.2,0.2,0.2,5.0,1.0,103.0,112.0,92.0,11.0,87.0,3.0,2.0,1.0,/en/matches/021e8f6f/West-Ham-United-AEK-Larnaka-March-16-2023-Europa-Conference-League,1.0,0.6666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,2023-04-13,Thu,Conf Lg,Quarter-finals,Away,D 1–1,eng West Ham,be Gent,Y,AM,60,0,0,0,0,0.0,0.0,0,0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,34.0,88.2,4.0,18.0,0.0,1.0,1.0,/en/matches/34c17de8/Gent-West-Ham-United-April-13-2023-Europa-Conference-League,0.5,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,2023-05-14,Sun,Premier League,Matchweek 36,Away,L 0–2,West Ham,Brentford,Y,"AM,RM",90,0,0,0,0,0.0,0.0,0,0,59.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,51.0,84.3,4.0,27.0,0.0,2.0,0.0,/en/matches/9a41c925/Brentford-West-Ham-United-May-14-2023-Premier-League,0.0,0.8333333333333334,0.5
21,21,21,21,21,21,21,21,21,21,21,2023-05-21,Sun,Premier League,Matchweek 37,Home,W 3–1,West Ham,Leeds United,N,"RW,LW",7,1,0,0,0,1.0,1.0,0,0,9.0,0.0,1.0,0.0,0.5,0.5,0.2,1.0,0.0,5.0,8.0,62.5,1.0,5.0,0.0,0.0,0.0,/en/matches/0359c7d5/West-Ham-United-Leeds-United-May-21-2023-Premier-League,1.0,0.5,0.5
22,22,22,22,22,22,22,22,22,22,22,2023-05-28,Sun,Premier League,Matchweek 38,Away,L 1–2,West Ham,Leicester City,N,DM,5,0,0,0,0,0.0,0.0,0,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,16.0,93.8,0.0,13.0,0.0,0.0,0.0,/en/matches/a96c9915/Leicester-City-West-Ham-United-May-28-2023-Premier-League,0.0,0.5,0.5
