,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,,
1,2022-08-07,Sun,Matchweek 8,Home,W 1–0,Everton,West Ham,N,"On matchday squad, but did not play",/en/matches/96e9dc0f/Everton-West-Ham-United-September-18-2022-Premier-League,,,,,,,,,,,,,,,,
2,2022-08-07,Sat,Matchweek 9,Away,W 2–1,Everton,Southampton,N,"On matchday squad, but did not play",/en/matches/06d00bcb/Southampton-Everton-October-1-2022-Premier-League,,,,,,,,,,,,,,,,
3,2022-08-07,Sun,Matchweek 10,Home,L 1–2,Everton,Manchester Utd,N,CM,16,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,/en/matches/5d426690/Everton-Manchester-United-October-9-2022-Premier-League
4,2022-08-07,Sat,Matchweek 11,Away,L 0–2,Everton,Tottenham,N,CM,24,10,10,0,0,0,0,1,0,0,0,0,0,9,0,0,/en/matches/e42493f9/Tottenham-Hotspur-Everton-October-15-2022-Premier-League
5,2022-08-07,Wed,Matchweek 12,Away,L 0–1,Everton,Newcastle Utd,N,RM,18,18,17,1,0,0,1,1,0,1,1,0,0,14,0,1,/en/matches/e6674f8d/Newcastle-United-Everton-October-19-2022-Premier-League
6,2022-08-07,Sat,Matchweek 13,Home,W 3–0,Everton,Crystal Palace,N,DM,13,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,/en/matches/24d23a55/Everton-Crystal-Palace-October-22-2022-Premier-League
7,2022-08-07,Sat,Matchweek 14,Away,D 0–0,Everton,Fulham,N,DM,26,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,/en/matches/9c4402e1/Fulham-Everton-October-29-2022-Premier-League
8,2022-08-07,Sat,Matchweek 15,Home,L 0–2,Everton,Leicester City,N,CM,45,34,30,4,0,0,0,4,0,4,3,1,0,23,0,1,/en/matches/831c73fc/Everton-Leicester-City-November-5-2022-Premier-League
9,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,,
10,2022-08-07,Sun,Matchweek 26,Away,D 2–2,Everton,Nott'ham Forest,N,"On matchday squad, but did not play",/en/matches/ec770341/Nottingham-Forest-Everton-March-5-2023-Premier-League,,,,,,,,,,,,,,,,
11,2022-08-07,Sat,Matchweek 27,Home,W 1–0,Everton,Brentford,N,"On matchday squad, but did not play",/en/matches/980f57d4/Everton-Brentford-March-11-2023-Premier-League,,,,,,,,,,,,,,,,
12,2022-08-07,Sat,Matchweek 28,Away,D 2–2,Everton,Chelsea,N,"On matchday squad, but did not play",/en/matches/9453dba7/Chelsea-Everton-March-18-2023-Premier-League,,,,,,,,,,,,,,,,
13,2022-08-07,Mon,Matchweek 29,Home,D 1–1,Everton,Tottenham,N,CM,7,8,7,1,1,0,0,1,0,0,0,0,0,7,0,0,/en/matches/c00d9a22/Everton-Tottenham-Hotspur-April-3-2023-Premier-League
14,2022-08-07,Sat,Matchweek 30,Away,L 0–2,Everton,Manchester Utd,N,CM,31,14,14,0,0,0,0,0,0,0,0,0,0,12,0,0,/en/matches/e217ed2c/Manchester-United-Everton-April-8-2023-Premier-League
15,2022-08-07,Sat,Matchweek 31,Home,L 1–3,Everton,Fulham,Y,CM,90,43,39,4,1,0,0,9,0,3,3,0,0,28,0,2,/en/matches/ecae749b/Everton-Fulham-April-15-2023-Premier-League
16,2022-08-07,Sat,Matchweek 32,Away,D 0–0,Everton,Crystal Palace,Y,DM,90,21,20,1,1,0,0,1,0,0,0,0,0,15,0,0,/en/matches/25f6dcd1/Crystal-Palace-Everton-April-22-2023-Premier-League
17,2022-08-07,Thu,Matchweek 33,Home,L 1–4,Everton,Newcastle Utd,N,CM,9,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,/en/matches/37a741a7/Everton-Newcastle-United-April-27-2023-Premier-League
18,2022-08-07,Mon,Matchweek 34,Away,D 2–2,Everton,Leicester City,Y,DM,90,48,42,5,2,0,0,8,0,3,2,1,0,33,1,1,/en/matches/95d2cc61/Leicester-City-Everton-May-1-2023-Premier-League
19,2022-08-07,Mon,Matchweek 35,Away,W 5–1,Everton,Brighton,Y,DM,90,19,17,2,0,0,0,1,0,1,1,0,0,15,0,0,/en/matches/bf8d9047/Brighton-and-Hove-Albion-Everton-May-8-2023-Premier-League
20,2022-08-07,Sun,Matchweek 36,Home,L 0–3,Everton,Manchester City,Y,"DM,CM",75,31,25,5,0,0,1,5,0,4,4,0,0,25,1,1,/en/matches/704aa0f3/Everton-Manchester-City-May-14-2023-Premier-League
21,2022-08-07,Sat,Matchweek 37,Away,D 1–1,Everton,Wolves,Y,"DM,RM",90,46,45,1,0,0,0,2,1,0,0,0,0,36,0,2,/en/matches/ff2b58c3/Wolverhampton-Wanderers-Everton-May-20-2023-Premier-League
22,2022-08-07,Sun,Matchweek 38,Home,W 1–0,Everton,Bournemouth,Y,WB,90,41,24,17,1,0,0,4,15,1,1,0,0,23,0,1,/en/matches/94de848f/Everton-Bournemouth-May-28-2023-Premier-League
