,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-16,Sat,Premier League,Matchweek 8,Home,W 1–0,Southampton,Leeds United,N,RM,32,0,0,0,0,0.0,0.0,0,0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,14.0,78.6,2.0,10.0,1.0,1.0,0.0,/en/matches/8bde822c/Southampton-Leeds-United-October-16-2021-Premier-League,1.0,0.5,0.6071428571428571
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-10-23,Sat,Premier League,Matchweek 9,Home,D 2–2,Southampton,Burnley,N,RM,17,0,0,0,0,0.0,0.0,0,0,17.0,0.0,0.0,1.0,0.0,0.0,0.1,3.0,0.0,10.0,15.0,66.7,1.0,11.0,2.0,1.0,1.0,/en/matches/d5164fbe/Southampton-Burnley-October-23-2021-Premier-League,0.5,0.5,0.4285714285714285
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-10-26,Tue,EFL Cup,Fourth round,Away,D 1 (3)–1 (4),Southampton,Chelsea,Y*,CM,76,0,0,0,0,1.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/026f8b03/Chelsea-Southampton-October-26-2021-EFL-Cup,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-10-30,Sat,Premier League,Matchweek 10,Away,W 1–0,Southampton,Watford,N,"RM,CM",21,0,0,0,0,0.0,0.0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,30.0,1.0,5.0,2.0,0.0,0.0,/en/matches/e3521093/Watford-Southampton-October-30-2021-Premier-League,1.0,0.6666666666666666,0.4642857142857142
4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-11-05,Fri,Premier League,Matchweek 11,Home,W 1–0,Southampton,Aston Villa,Y,RM,55,0,0,0,0,1.0,0.0,0,0,27.0,0.0,1.0,0.0,0.3,0.3,0.1,2.0,0.0,16.0,22.0,72.7,1.0,16.0,1.0,2.0,1.0,/en/matches/868bd31f/Southampton-Aston-Villa-November-5-2021-Premier-League,1.0,0.6666666666666666,0.119047619047619
5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-11-12,Fri,WCQ,First round,Away,W 2–0,sct Scotland,md Moldova,Y,AM,74,0,0,0,0,4.0,2.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/feff9425/Moldova-Scotland-November-12-2021-WCQ----UEFA-M,1.0,0.8333333333333334,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-11-15,Mon,WCQ,First round,Home,W 2–0,sct Scotland,dk Denmark,N,,12,0,1,0,0,1.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/d0699dda/Scotland-Denmark-November-15-2021-WCQ----UEFA-M,1.0,1.0,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-12-26,Sun,Premier League,Matchweek 19,Away,W 3–2,Southampton,West Ham,N,CM,2,0,0,0,0,1.0,0.0,0,0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/36a056cf/West-Ham-United-Southampton-December-26-2021-Premier-League,1.0,1.0,0.2499999999999999
8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-12-28,Tue,Premier League,Matchweek 20,Home,D 1–1,Southampton,Tottenham,Y,"RM,CM",90,0,0,0,0,2.0,0.0,0,0,31.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,16.0,25.0,64.0,0.0,21.0,2.0,0.0,0.0,/en/matches/08d5ef01/Southampton-Tottenham-Hotspur-December-28-2021-Premier-League,0.5,1.0,0.7976190476190476
9,9,9,9,9,9,9,9,9,9,9,9,9,9,2022-01-08,Sat,FA Cup,Third round proper,Away,W 3–2,Southampton,Swansea City,Y,RM,64,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/19af61c5/Swansea-City-Southampton-January-8-2022-FA-Cup,1.0,0.8333333333333334,0.5
10,10,10,10,10,10,10,10,10,10,10,10,10,10,2022-01-11,Tue,Premier League,Matchweek 18,Home,W 4–1,Southampton,Brentford,N,"WB,CM",21,0,0,0,0,0.0,0.0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,80.0,0.0,7.0,0.0,1.0,1.0,/en/matches/0859817d/Southampton-Brentford-January-11-2022-Premier-League,1.0,0.8333333333333334,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,2022-01-15,Sat,Premier League,Matchweek 22,Away,L 1–3,Southampton,Wolves,N,WB,20,0,0,0,0,1.0,1.0,0,0,12.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,8.0,11.0,72.7,3.0,8.0,0.0,0.0,0.0,/en/matches/dd7b8b8b/Wolverhampton-Wanderers-Southampton-January-15-2022-Premier-League,0.0,0.8333333333333334,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,2022-01-22,Sat,Premier League,Matchweek 23,Home,D 1–1,Southampton,Manchester City,Y,"LM,RM",81,0,0,0,0,0.0,0.0,1,0,33.0,1.0,2.0,0.0,0.0,0.0,0.1,2.0,0.0,16.0,21.0,76.2,2.0,18.0,4.0,3.0,3.0,/en/matches/9bfa5945/Southampton-Manchester-City-January-22-2022-Premier-League,0.5,0.6666666666666666,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,2022-02-05,Sat,FA Cup,Fourth round proper,Home,W 2–1,Southampton,Coventry City,N,,75,1,0,0,0,1.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/ccccb0d1/Southampton-Coventry-City-February-5-2022-FA-Cup,1.0,0.5,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,2022-02-09,Wed,Premier League,Matchweek 24,Away,W 3–2,Southampton,Tottenham,Y,RM,90,0,0,0,0,4.0,1.0,0,0,50.0,2.0,0.0,0.0,0.2,0.2,0.1,3.0,0.0,39.0,42.0,92.9,4.0,35.0,4.0,3.0,3.0,/en/matches/0613df22/Tottenham-Hotspur-Southampton-February-9-2022-Premier-League,1.0,0.5,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,2022-02-12,Sat,Premier League,Matchweek 25,Away,D 1–1,Southampton,Manchester Utd,Y,"RM,LM",90,0,0,0,0,4.0,1.0,0,0,52.0,2.0,2.0,1.0,0.4,0.4,0.0,2.0,0.0,30.0,37.0,81.1,3.0,36.0,3.0,1.0,0.0,/en/matches/d15dca2c/Manchester-United-Southampton-February-12-2022-Premier-League,0.5,0.8333333333333334,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,2022-02-19,Sat,Premier League,Matchweek 26,Home,W 2–0,Southampton,Everton,Y,RM,89,1,0,0,0,2.0,1.0,0,0,65.0,2.0,1.0,0.0,0.1,0.1,0.0,4.0,1.0,42.0,55.0,76.4,12.0,30.0,4.0,4.0,2.0,/en/matches/53cc3dbd/Southampton-Everton-February-19-2022-Premier-League,1.0,0.8333333333333334,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,2022-02-25,Fri,Premier League,Matchweek 27,Home,W 2–0,Southampton,Norwich City,Y,"RM,AM",89,0,0,0,0,7.0,1.0,0,0,80.0,0.0,0.0,0.0,0.4,0.4,0.4,7.0,0.0,53.0,60.0,88.3,8.0,41.0,6.0,4.0,1.0,/en/matches/17c79d36/Southampton-Norwich-City-February-25-2022-Premier-League,1.0,0.8333333333333334,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,2022-03-02,Wed,FA Cup,Fifth round proper,Home,W 3–1,Southampton,West Ham,N,,45,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/c29212bb/Southampton-West-Ham-United-March-2-2022-FA-Cup,1.0,0.8333333333333334,0.5
