,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2022-06-03,Fri,UEFA Nations League,League A,Home,L 1–4,be Belgium,nl Netherlands,Y,LM,90,0,0,0,0,1.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/7d99f83e/Belgium-Netherlands-June-3-2022-UEFA-Nations-League,0.0,0.5
1,1,2022-06-08,Wed,UEFA Nations League,League A,Home,W 6–1,be Belgium,pl Poland,Y,RM,83,0,1,0,0,2.0,1.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/574e523f/Belgium-Poland-June-8-2022-UEFA-Nations-League,1.0,0.5
2,2,2022-06-14,Tue,UEFA Nations League,League A,Away,W 1–0,be Belgium,pl Poland,Y,RM,90,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/387360ac/Poland-Belgium-June-14-2022-UEFA-Nations-League,1.0,0.5
3,3,2022-08-07,Sun,Premier League,Matchweek 1,Home,D 2–2,Leicester City,Brentford,Y,WB,90,1,0,0,0,1.0,1.0,0,0,63.0,0.0,1.0,2.0,0.2,0.2,0.0,3.0,0.0,46.0,55.0,83.6,0.0,34.0,4.0,2.0,0.0,/en/matches/3249ba27/Leicester-City-Brentford-August-7-2022-Premier-League,0.5,0.6666666666666666
4,4,2022-08-13,Sat,Premier League,Matchweek 2,Away,L 2–4,Leicester City,Arsenal,Y,"WB,RB",90,0,0,0,0,0.0,0.0,0,0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,52.0,82.7,3.0,36.0,0.0,1.0,0.0,/en/matches/7483b97f/Arsenal-Leicester-City-August-13-2022-Premier-League,0.0,0.8333333333333334
5,5,2022-08-20,Sat,Premier League,Matchweek 3,Home,L 1–2,Leicester City,Southampton,Y,RB,90,0,0,0,0,0.0,0.0,0,0,85.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,77.0,79.2,5.0,45.0,1.0,1.0,1.0,/en/matches/02efd4d1/Leicester-City-Southampton-August-20-2022-Premier-League,0.0,0.5
6,6,2022-08-23,Tue,EFL Cup,Second round,Away,D 0 (3)–0 (1),Leicester City,Stockport,N,,60,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/17a75295/Stockport-Leicester-City-August-23-2022-EFL-Cup,0.5,0.16666666666666666
7,7,2022-08-27,Sat,Premier League,Matchweek 4,Away,L 1–2,Leicester City,Chelsea,Y,RB,90,0,0,0,0,2.0,1.0,0,0,90.0,1.0,1.0,1.0,0.4,0.4,0.0,3.0,0.0,63.0,74.0,85.1,3.0,26.0,2.0,0.0,0.0,/en/matches/b737a3a7/Chelsea-Leicester-City-August-27-2022-Premier-League,0.0,0.16666666666666666
8,8,2022-09-04,Sun,Premier League,Matchweek 6,Away,L 2–5,Leicester City,Brighton,N,LB,45,0,0,0,0,0.0,0.0,0,0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,77.8,0.0,4.0,1.0,1.0,1.0,/en/matches/42d5b3b1/Brighton-and-Hove-Albion-Leicester-City-September-4-2022-Premier-League,0.0,0.16666666666666666
9,9,2022-09-17,Sat,Premier League,Matchweek 8,Away,L 2–6,Leicester City,Tottenham,Y,RB,90,0,1,0,0,0.0,0.0,0,0,57.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,41.0,50.0,82.0,1.0,25.0,2.0,0.0,0.0,/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League,0.0,0.16666666666666666
10,10,2022-09-25,Sun,UEFA Nations League,League A,Away,L 0–1,be Belgium,nl Netherlands,Y,LM,81,0,0,0,0,2.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/8603c472/Netherlands-Belgium-September-25-2022-UEFA-Nations-League,0.0,0.0
11,11,2022-10-03,Mon,Premier League,Matchweek 9,Home,W 4–0,Leicester City,Nott'ham Forest,Y,RB,90,0,0,0,0,0.0,0.0,0,0,53.0,1.0,1.0,0.0,0.0,0.0,0.1,3.0,0.0,48.0,53.0,90.6,4.0,35.0,4.0,1.0,0.0,/en/matches/a7976021/Leicester-City-Nottingham-Forest-October-3-2022-Premier-League,1.0,0.0
12,12,2022-10-08,Sat,Premier League,Matchweek 10,Away,L 1–2,Leicester City,Bournemouth,Y,RB,66,0,0,0,0,0.0,0.0,0,0,49.0,3.0,0.0,1.0,0.0,0.0,0.2,2.0,0.0,35.0,41.0,85.4,4.0,18.0,0.0,0.0,0.0,/en/matches/7db2a40a/Bournemouth-Leicester-City-October-8-2022-Premier-League,0.0,0.3333333333333333
13,13,2022-10-15,Sat,Premier League,Matchweek 11,Home,D 0–0,Leicester City,Crystal Palace,Y,RB,90,0,0,0,0,2.0,1.0,0,0,74.0,4.0,2.0,0.0,0.2,0.2,0.0,0.0,0.0,41.0,60.0,68.3,3.0,38.0,2.0,2.0,1.0,/en/matches/37677e58/Leicester-City-Crystal-Palace-October-15-2022-Premier-League,0.5,0.3333333333333333
14,14,2022-10-20,Thu,Premier League,Matchweek 12,Home,W 2–0,Leicester City,Leeds United,Y,RB,90,0,0,0,0,1.0,0.0,0,0,70.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,41.0,56.0,73.2,7.0,29.0,1.0,0.0,0.0,/en/matches/6356af5a/Leicester-City-Leeds-United-October-20-2022-Premier-League,1.0,0.5
15,15,2022-10-23,Sun,Premier League,Matchweek 13,Away,W 4–0,Leicester City,Wolves,Y,RB,90,0,1,0,0,0.0,0.0,0,0,43.0,3.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,21.0,31.0,67.7,0.0,8.0,1.0,0.0,0.0,/en/matches/8774e664/Wolverhampton-Wanderers-Leicester-City-October-23-2022-Premier-League,1.0,0.5
16,16,2022-10-29,Sat,Premier League,Matchweek 14,Home,L 0–1,Leicester City,Manchester City,Y,RM,90,0,0,0,0,1.0,0.0,0,0,60.0,3.0,0.0,3.0,0.2,0.2,0.0,0.0,0.0,39.0,46.0,84.8,2.0,22.0,1.0,0.0,0.0,/en/matches/96b9ae4e/Leicester-City-Manchester-City-October-29-2022-Premier-League,0.0,0.8333333333333334
17,17,2022-11-05,Sat,Premier League,Matchweek 15,Away,W 2–0,Leicester City,Everton,Y,RB,90,0,0,0,0,1.0,0.0,0,0,68.0,3.0,2.0,0.0,0.3,0.3,0.1,3.0,0.0,42.0,57.0,73.7,2.0,38.0,1.0,1.0,0.0,/en/matches/831c73fc/Everton-Leicester-City-November-5-2022-Premier-League,1.0,0.6666666666666666
18,18,2022-11-12,Sat,Premier League,Matchweek 16,Away,W 2–0,Leicester City,West Ham,Y,RB,90,0,0,0,0,0.0,0.0,0,0,58.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,43.0,69.8,3.0,23.0,1.0,1.0,0.0,/en/matches/6e89557a/West-Ham-United-Leicester-City-November-12-2022-Premier-League,1.0,0.6666666666666666
19,19,2022-11-18,Fri,Friendlies (M),Friendlies (M),Neutral,L 1–2,be Belgium,eg Egypt,Y,RM,81,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/0e00c872/Egypt-Belgium-November-18-2022-Friendlies-M,0.0,0.6666666666666666
20,20,2022-11-23,Wed,World Cup,Group stage,Neutral,W 1–0,be Belgium,ca Canada,Y,WB,90,0,0,0,0,0.0,0.0,0,0,57.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,44.0,72.7,2.0,30.0,1.0,1.0,0.0,/en/matches/89c39a0a/Belgium-Canada-November-23-2022-FIFA-World-Cup,1.0,0.6666666666666666
21,21,2022-11-27,Sun,World Cup,Group stage,Neutral,L 0–2,be Belgium,ma Morocco,Y,"LB,WB",90,0,0,0,0,0.0,0.0,0,0,77.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,73.0,87.7,5.0,46.0,0.0,1.0,0.0,/en/matches/18d1b45b/Belgium-Morocco-November-27-2022-FIFA-World-Cup,0.0,0.6666666666666666
22,22,2022-12-01,Thu,World Cup,Group stage,Neutral,D 0–0,be Belgium,hr Croatia,Y,LB,90,0,0,0,0,0.0,0.0,0,0,97.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,85.0,94.1,11.0,46.0,1.0,0.0,0.0,/en/matches/ea7139a8/Croatia-Belgium-December-1-2022-FIFA-World-Cup,0.5,0.3333333333333333
