,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Community Shield,FA Community Shield,Neutral,W 1–0,Leicester City,Manchester City,Y,CB,90,0,,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
1,Sat,Premier League,Matchweek 1,Home,W 1–0,Leicester City,Wolves,Y,CB,90,0,0,0,0,0,0,0,0,104,2,1,2,0.0,0.0,0.0,0,0,87,95,91.6,1,77,1,1,0,Match Report
2,Mon,Premier League,Matchweek 2,Away,L 1–4,Leicester City,West Ham,Y,CB,90,0,0,0,0,0,0,0,0,120,1,1,1,0.0,0.0,0.0,0,0,91,106,85.8,1,90,0,0,0,Match Report
3,Sat,Premier League,Matchweek 3,Away,W 2–1,Leicester City,Norwich City,Y,CB,90,0,0,0,0,0,0,0,0,78,0,1,1,0.0,0.0,0.0,1,0,54,66,81.8,3,42,0,2,2,Match Report
4,Sat,WCQ,First round,Away,W 3–0,tr Türkiye,gi Gibraltar,Y,CB,80,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
5,Tue,WCQ,First round,Away,L 1–6,tr Türkiye,nl Netherlands,Y,CB,43,0,0,0,0,1,1,2,1,,,1,,,,,,,,,,,,,,,Match Report
6,Sat,Premier League,Matchweek 4,Home,L 0–1,Leicester City,Manchester City,Y,CB,90,0,0,0,0,0,0,1,0,83,3,0,5,0.0,0.0,0.0,0,0,56,64,87.5,2,49,2,0,0,Match Report
7,Thu,Europa Lg,Group stage,Home,D 2–2,eng Leicester City,it Napoli,N,CB,45,0,0,0,0,0,0,1,0,29,1,2,1,0.0,0.0,0.0,0,0,20,21,95.2,1,17,0,0,0,Match Report
8,Sun,Premier League,Matchweek 5,Away,L 1–2,Leicester City,Brighton,Y,CB,90,0,0,0,0,1,0,0,0,72,2,0,0,0.2,0.2,0.0,0,0,58,66,87.9,4,49,0,0,0,Match Report
9,Wed,EFL Cup,Third round,Away,W 2–0,Leicester City,Millwall,Y,CB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
10,Sat,Premier League,Matchweek 6,Home,D 2–2,Leicester City,Burnley,Y,CB,90,0,0,0,0,0,0,0,0,78,0,1,2,0.0,0.0,0.0,1,0,60,71,84.5,3,43,2,1,0,Match Report
11,Thu,Europa Lg,Group stage,Away,L 0–1,eng Leicester City,pl Legia Warsaw,Y,CB,90,0,0,0,0,0,0,0,0,85,3,2,1,0.0,0.0,0.0,1,0,57,72,79.2,7,50,5,0,0,Match Report
12,Sun,Premier League,Matchweek 7,Away,D 2–2,Leicester City,Crystal Palace,Y,CB,90,0,0,0,0,0,0,0,0,58,4,3,0,0.0,0.0,0.0,0,0,35,45,77.8,2,21,0,0,0,Match Report
13,Mon,WCQ,First round,Away,W 2–1,tr Türkiye,lv Latvia,Y,CB,90,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,,,Match Report
14,Sat,Premier League,Matchweek 8,Home,W 4–2,Leicester City,Manchester Utd,Y,CB,90,1,0,0,0,2,1,0,0,62,1,0,1,0.7,0.7,0.0,0,0,51,57,89.5,4,40,0,0,0,Match Report
15,Wed,Europa Lg,Group stage,Away,W 4–3,eng Leicester City,ru Spartak Moscow,Y,CB,90,0,0,0,0,1,0,0,0,58,2,0,0,0.1,0.1,0.0,0,0,43,48,89.6,6,27,1,1,1,Match Report
16,Sun,Premier League,Matchweek 9,Away,W 2–1,Leicester City,Brentford,Y,CB,67,0,0,0,0,0,0,1,0,45,3,2,1,0.0,0.0,0.0,0,0,25,32,78.1,0,19,0,0,0,Match Report
17,Wed,EFL Cup,Fourth round,Home,D 2 (4)–2 (2),Leicester City,Brighton,Y,CB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
18,Sat,Premier League,Matchweek 10,Home,L 0–2,Leicester City,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,98,2,1,1,0.0,0.0,0.0,2,0,85,93,91.4,4,64,3,1,1,Match Report
19,Thu,Europa Lg,Group stage,Home,D 1–1,eng Leicester City,ru Spartak Moscow,Y,CB,90,0,0,0,0,0,0,0,0,132,1,1,1,0.0,0.0,0.0,2,0,112,126,88.9,17,97,6,0,0,Match Report
20,Sun,Premier League,Matchweek 11,Away,D 1–1,Leicester City,Leeds United,Y,CB,90,0,0,0,0,1,0,0,0,39,2,2,1,0.1,0.1,0.0,0,0,18,24,75.0,1,17,1,0,0,Match Report
21,Sat,WCQ,First round,Home,W 6–0,tr Türkiye,gi Gibraltar,Y,CB,90,0,0,0,0,2,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
22,Tue,WCQ,First round,Away,W 2–1,tr Türkiye,me Montenegro,Y,CB,90,0,0,0,0,2,2,0,0,,,1,,,,,,,,,,,,,,,Match Report
23,Sat,Premier League,Matchweek 12,Home,L 0–3,Leicester City,Chelsea,Y,CB,90,0,0,0,0,0,0,0,0,51,2,2,1,0.0,0.0,0.0,0,0,33,43,76.7,3,29,1,0,0,Match Report
24,Thu,Europa Lg,Group stage,Home,W 3–1,eng Leicester City,pl Legia Warsaw,Y,CB,90,0,0,0,0,0,0,0,0,86,1,1,1,0.0,0.0,0.0,0,0,70,80,87.5,8,65,0,0,0,Match Report
25,Sun,Premier League,Matchweek 13,Home,W 4–2,Leicester City,Watford,Y,CB,90,0,0,0,0,1,0,0,0,65,1,3,1,0.0,0.0,0.0,1,0,34,53,64.2,1,33,0,0,0,Match Report
26,Wed,Premier League,Matchweek 14,Away,D 2–2,Leicester City,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,72,0,2,0,0.0,0.0,0.0,0,0,55,65,84.6,2,40,0,0,0,Match Report
