,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,2021-02-21,Sun,Premier League,Matchweek 25,Away,W 2–1,Leicester City,Aston Villa,N,RB,15.0,0,0,0,0,0.0,0.0,0,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,3.0,0.0,0.0,0.0,/en/matches/2c6f8c0e/Aston-Villa-Leicester-City-February-21-2021-Premier-League,1.0,0.8333333333333334,0.5
11,11,11,11,11,11,11,11,11,11,11,2021-02-25,Thu,Europa Lg,Round of 32,Neutral,L 0–2,eng Leicester City,cz Slavia Prague,Y,RB,60.0,0,0,0,0,0.0,0.0,0,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,25.0,72.0,0.0,12.0,1.0,0.0,0.0,/en/matches/f3abffcd/Leicester-City-Slavia-Prague-February-25-2021-Europa-League,0.0,0.8333333333333334,0.5
12,12,12,12,12,12,12,12,12,12,12,2021-02-28,Sun,Premier League,Matchweek 26,Home,L 1–3,Leicester City,Arsenal,N,CB,22.0,0,0,0,0,1.0,0.0,0,0,24.0,1.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,16.0,19.0,84.2,1.0,13.0,1.0,1.0,0.0,/en/matches/88b309f1/Leicester-City-Arsenal-February-28-2021-Premier-League,0.0,0.5,0.5
13,13,13,13,13,13,13,13,13,13,13,2021-03-03,Wed,Premier League,Matchweek 29,Away,D 1–1,Leicester City,Burnley,Y,CB,90.0,0,0,0,0,0.0,0.0,0,0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,63.0,80.0,78.8,3.0,54.0,1.0,0.0,0.0,/en/matches/5e1c69aa/Burnley-Leicester-City-March-3-2021-Premier-League,0.5,0.3333333333333333,0.5
14,14,14,14,14,14,14,14,14,14,14,2021-03-06,Sat,Premier League,Matchweek 27,Away,W 2–1,Leicester City,Brighton,Y,CB,90.0,1,0,0,0,1.0,1.0,0,0,95.0,3.0,1.0,2.0,0.2,0.2,0.0,0.0,0.0,71.0,84.0,84.5,6.0,57.0,1.0,0.0,0.0,/en/matches/6fc64077/Brighton-and-Hove-Albion-Leicester-City-March-6-2021-Premier-League,1.0,0.1666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,15,2021-04-03,Sat,Premier League,Matchweek 30,Home,L 0–2,Leicester City,Manchester City,Y,CB,90.0,0,0,0,0,0.0,0.0,1,0,66.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,54.0,96.3,2.0,27.0,0.0,1.0,0.0,/en/matches/d798017f/Leicester-City-Manchester-City-April-3-2021-Premier-League,0.0,0.5,0.5
16,16,16,16,16,16,16,16,16,16,16,2021-04-11,Sun,Premier League,Matchweek 31,Away,L 2–3,Leicester City,West Ham,Y,CB,45.0,0,0,0,0,0.0,0.0,0,0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,90.0,3.0,13.0,1.0,0.0,0.0,/en/matches/06b2801a/West-Ham-United-Leicester-City-April-11-2021-Premier-League,0.0,0.5,0.5
17,17,17,17,17,17,17,17,17,17,17,2021-05-18,Tue,Premier League,Matchweek 37,Away,L 1–2,Leicester City,Chelsea,N,,,0,0,0,0,0.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/509c9927/Chelsea-Leicester-City-May-18-2021-Premier-League,0.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,18,2021-06-08,Tue,Friendlies (M),Friendlies (M),Away,L 0–1,gh Ghana,ma Morocco,Y,CB,90.0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/328b5727/Morocco-Ghana-June-8-2021-Friendlies-M,0.0,0.0,0.5
19,19,19,19,19,19,19,19,19,19,19,2021-06-12,Sat,Friendlies (M),Friendlies (M),Home,D 0–0,gh Ghana,ci Côte d'Ivoire,Y,CB,90.0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/9fb36e6d/Ghana-Cote-dIvoire-June-12-2021-Friendlies-M,0.5,0.0,0.5
