,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-14,Sat,Premier League,Matchweek 1,Home,W 3–2,Watford,Aston Villa,N,"LW,FW",25,1,0,0,0,2.0,2.0,0,0,9.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,4.0,5.0,80.0,1.0,7.0,2.0,1.0,0.0,/en/matches/814b563c/Watford-Aston-Villa-August-14-2021-Premier-League,1.0,0.5,0.5238095238095238
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-21,Sat,Premier League,Matchweek 2,Away,L 0–2,Watford,Brighton,N,"LW,LM",45,0,0,0,0,1.0,0.0,0,0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,12.0,19.0,63.2,4.0,16.0,0.0,2.0,1.0,/en/matches/072af2f8/Brighton-and-Hove-Albion-Watford-August-21-2021-Premier-League,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-24,Tue,EFL Cup,Second round,Home,W 1–0,Watford,Crystal Palace,Y,FW,90,0,1,0,0,1.0,0.0,1,0,,,1.0,,,,,,,,,,,,,,,/en/matches/e7c899e5/Watford-Crystal-Palace-August-24-2021-EFL-Cup,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-08-29,Sun,Premier League,Matchweek 3,Away,L 0–1,Watford,Tottenham,N,LM,26,0,0,0,0,1.0,0.0,0,0,13.0,1.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,3.0,8.0,37.5,0.0,7.0,0.0,1.0,0.0,/en/matches/3cd9a733/Tottenham-Hotspur-Watford-August-29-2021-Premier-League,0.0,0.6666666666666666,0.7948717948717948
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-11,Sat,Premier League,Matchweek 4,Home,L 0–2,Watford,Wolves,N,"LM,FW",38,0,0,0,0,0.0,0.0,0,0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,56.3,1.0,16.0,2.0,4.0,2.0,/en/matches/09db0909/Watford-Wolverhampton-Wanderers-September-11-2021-Premier-League,0.0,0.3333333333333333,0.4615384615384615
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-21,Tue,EFL Cup,Third round,Home,L 1–3,Watford,Stoke City,Y,FW,90,0,0,0,0,4.0,1.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/7cfca76c/Watford-Stoke-City-September-21-2021-EFL-Cup,0.0,0.3333333333333333,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-10-16,Sat,Premier League,Matchweek 8,Home,L 0–5,Watford,Liverpool,Y,"LM,FW",90,0,0,0,0,2.0,0.0,0,0,37.0,1.0,0.0,4.0,0.1,0.1,0.0,1.0,0.0,11.0,18.0,61.1,2.0,20.0,2.0,1.0,0.0,/en/matches/2ce6d340/Watford-Liverpool-October-16-2021-Premier-League,0.0,0.0,0.7142857142857144
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-23,Sat,Premier League,Matchweek 9,Away,W 5–2,Watford,Everton,Y,"LM,LW",90,0,1,0,0,3.0,0.0,0,0,41.0,0.0,0.0,0.0,0.1,0.1,0.4,8.0,1.0,21.0,34.0,61.8,3.0,21.0,1.0,6.0,4.0,/en/matches/6985d123/Everton-Watford-October-23-2021-Premier-League,1.0,0.0,0.5256410256410257
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-30,Sat,Premier League,Matchweek 10,Home,L 0–1,Watford,Southampton,Y,"LW,LM",45,0,0,0,0,1.0,1.0,0,0,20.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,7.0,14.0,50.0,2.0,9.0,0.0,1.0,0.0,/en/matches/e3521093/Watford-Southampton-October-30-2021-Premier-League,0.0,0.3333333333333333,0.5714285714285714
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-11-07,Sun,Premier League,Matchweek 11,Away,L 0–1,Watford,Arsenal,N,"LW,WB",17,0,0,0,0,0.0,0.0,0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,6.0,14.0,42.9,2.0,9.0,3.0,0.0,0.0,/en/matches/e0208fcf/Arsenal-Watford-November-7-2021-Premier-League,0.0,0.3333333333333333,0.9047619047619048
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-11-20,Sat,Premier League,Matchweek 12,Home,W 4–1,Watford,Manchester Utd,N,RM,23,0,0,0,0,0.0,0.0,0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,3.0,0.0,11.0,15.0,73.3,2.0,7.0,1.0,0.0,0.0,/en/matches/31a03035/Watford-Manchester-United-November-20-2021-Premier-League,1.0,0.3333333333333333,0.4222222222222222
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-11-28,Sun,Premier League,Matchweek 13,Away,L 2–4,Watford,Leicester City,Y,"RM,AM,RW",90,0,0,0,0,4.0,0.0,0,0,31.0,0.0,1.0,0.0,0.3,0.3,0.1,6.0,0.0,12.0,23.0,52.2,1.0,18.0,0.0,3.0,2.0,/en/matches/c2e426c8/Leicester-City-Watford-November-28-2021-Premier-League,0.0,0.3333333333333333,0.5000000000000001
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-12-04,Sat,Premier League,Matchweek 15,Home,L 1–3,Watford,Manchester City,N,"LW,DM",45,1,0,0,0,2.0,1.0,0,0,23.0,0.0,2.0,0.0,0.2,0.2,0.3,7.0,1.0,12.0,20.0,60.0,0.0,16.0,3.0,1.0,1.0,/en/matches/befb6648/Watford-Manchester-City-December-4-2021-Premier-League,0.0,0.3333333333333333,0.988095238095238
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-12-10,Fri,Premier League,Matchweek 16,Away,L 1–2,Watford,Brentford,Y,RW,76,0,0,0,0,1.0,0.0,0,0,41.0,0.0,0.0,2.0,0.1,0.1,0.0,1.0,0.0,15.0,27.0,55.6,5.0,31.0,1.0,3.0,1.0,/en/matches/49a36a4e/Brentford-Watford-December-10-2021-Premier-League,0.0,0.3333333333333333,0.4761904761904761
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-12-28,Tue,Premier League,Matchweek 20,Home,L 1–4,Watford,West Ham,Y,RM,45,0,0,0,0,1.0,0.0,0,0,27.0,1.0,0.0,1.0,0.1,0.1,0.0,2.0,1.0,11.0,20.0,55.0,4.0,12.0,1.0,0.0,0.0,/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League,0.0,0.0,0.1666666666666666
