,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2022-08-07,Sat,Matchweek 3,Home,L 1–2,Leicester City,Southampton,N,"On matchday squad, but did not play",/en/matches/02efd4d1/Leicester-City-Southampton-August-20-2022-Premier-League,,,,,,,,,,,,,,,,,
1,2022-08-07,Sat,Matchweek 4,Away,L 1–2,Leicester City,Chelsea,N,"On matchday squad, but did not play",/en/matches/b737a3a7/Chelsea-Leicester-City-August-27-2022-Premier-League,,,,,,,,,,,,,,,,,
2,2022-08-07,Thu,Matchweek 5,Home,L 0–1,Leicester City,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/c1f25d02/Leicester-City-Manchester-United-September-1-2022-Premier-League,,,,,,,,,,,,,,,,,
3,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2022-08-07,Sat,Matchweek 11,Home,D 0–0,Leicester City,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/37677e58/Leicester-City-Crystal-Palace-October-15-2022-Premier-League,,,,,,,,,,,,,,,,,
5,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2022-08-07,Sun,Matchweek 13,Away,W 4–0,Leicester City,Wolves,N,"On matchday squad, but did not play",/en/matches/8774e664/Wolverhampton-Wanderers-Leicester-City-October-23-2022-Premier-League,,,,,,,,,,,,,,,,,
7,2022-08-07,Sat,Matchweek 14,Home,L 0–1,Leicester City,Manchester City,Y,CB,71,2,1,1,1,0,1,1,100.0,0,2,1,1,0,2,2,0,/en/matches/96b9ae4e/Leicester-City-Manchester-City-October-29-2022-Premier-League
8,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2022-08-07,Mon,Matchweek 17,Home,L 0–3,Leicester City,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/8e186153/Leicester-City-Newcastle-United-December-26-2022-Premier-League,,,,,,,,,,,,,,,,,
10,2022-08-07,Fri,Matchweek 18,Away,L 1–2,Leicester City,Liverpool,N,"On matchday squad, but did not play",/en/matches/c5e4ccf5/Liverpool-Leicester-City-December-30-2022-Premier-League,,,,,,,,,,,,,,,,,
11,2022-08-07,Tue,Matchweek 19,Home,L 0–1,Leicester City,Fulham,N,"On matchday squad, but did not play",/en/matches/12e0894b/Leicester-City-Fulham-January-3-2023-Premier-League,,,,,,,,,,,,,,,,,
12,2022-08-07,Sat,Matchweek 20,Away,L 0–2,Leicester City,Nott'ham Forest,N,"On matchday squad, but did not play",/en/matches/95d3b457/Nottingham-Forest-Leicester-City-January-14-2023-Premier-League,,,,,,,,,,,,,,,,,
13,2022-08-07,Sat,Matchweek 21,Home,D 2–2,Leicester City,Brighton,N,"On matchday squad, but did not play",/en/matches/bcbbc55f/Leicester-City-Brighton-and-Hove-Albion-January-21-2023-Premier-League,,,,,,,,,,,,,,,,,
14,2022-08-07,Sat,Matchweek 22,Away,W 4–2,Leicester City,Aston Villa,N,"AM,CB",8,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,/en/matches/76a2a22c/Aston-Villa-Leicester-City-February-4-2023-Premier-League
15,2022-08-07,Sat,Matchweek 23,Home,W 4–1,Leicester City,Tottenham,N,"On matchday squad, but did not play",/en/matches/390c7b85/Leicester-City-Tottenham-Hotspur-February-11-2023-Premier-League,,,,,,,,,,,,,,,,,
16,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2022-08-07,Sat,Matchweek 26,Away,L 0–1,Leicester City,Southampton,N,"On matchday squad, but did not play",/en/matches/4d14422c/Southampton-Leicester-City-March-4-2023-Premier-League,,,,,,,,,,,,,,,,,
18,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2022-08-07,Sat,Matchweek 29,Away,L 1–2,Leicester City,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/ee1878a0/Crystal-Palace-Leicester-City-April-1-2023-Premier-League,,,,,,,,,,,,,,,,,
20,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2022-08-07,Sat,Matchweek 31,Away,L 1–3,Leicester City,Manchester City,Y,CB,90,3,3,2,1,0,2,3,66.7,1,0,0,0,1,4,6,0,/en/matches/ce8df388/Manchester-City-Leicester-City-April-15-2023-Premier-League
22,2022-08-07,Sat,Matchweek 32,Home,W 2–1,Leicester City,Wolves,Y,CB,90,2,1,1,1,0,1,1,100.0,0,2,2,0,1,3,7,0,/en/matches/b87e66b4/Leicester-City-Wolverhampton-Wanderers-April-22-2023-Premier-League
23,2022-08-07,Tue,Matchweek 33,Away,D 1–1,Leicester City,Leeds United,Y,CB,90,3,2,3,0,0,1,2,50.0,1,2,2,0,0,3,1,0,/en/matches/56c70cf7/Leeds-United-Leicester-City-April-25-2023-Premier-League
24,2022-08-07,Mon,Matchweek 34,Home,D 2–2,Leicester City,Everton,Y,CB,90,2,1,2,0,0,1,2,50.0,1,0,0,0,1,3,13,0,/en/matches/95d2cc61/Leicester-City-Everton-May-1-2023-Premier-League
25,2022-08-07,Mon,Matchweek 35,Away,L 3–5,Leicester City,Fulham,Y,CB,90,2,1,1,1,0,1,1,100.0,0,3,3,0,3,5,1,0,/en/matches/9a5efecc/Fulham-Leicester-City-May-8-2023-Premier-League
