,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2023-08-12,Sat,Premier League,Matchweek 1,Away,L 1–5,Aston Villa,Newcastle Utd,Y,"DM,CM",90,0,0,0,0,4,1,1,0,87,1,1,1,0.2,0.2,0.1,6,1,69,77,89.6,8,51,0,1,1,/en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League
1,2023-08-20,Sun,Premier League,Matchweek 2,Home,W 4–0,Aston Villa,Everton,Y,DM,63,1,0,1,1,0,0,1,0,50,0,1,1,0.8,0.0,0.1,3,0,41,43,95.3,4,27,2,1,1,/en/matches/959b558d/Aston-Villa-Everton-August-20-2023-Premier-League
2,2023-08-23,Wed,Conf Lg,Play-off round,Away,W 5–0,eng Aston Villa,sct Hibernian,Y,CM,90,1,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/f36a1b2f/Hibernian-Aston-Villa-August-23-2023-Europa-Conference-League
3,2023-08-27,Sun,Premier League,Matchweek 3,Away,W 3–1,Aston Villa,Burnley,Y,CM,85,0,0,0,0,0,0,0,0,57,1,0,1,0.0,0.0,0.2,3,0,39,51,76.5,3,25,4,0,0,/en/matches/b66a7def/Burnley-Aston-Villa-August-27-2023-Premier-League
4,2023-08-31,Thu,Conf Lg,Play-off round,Home,W 3–0,eng Aston Villa,sct Hibernian,Y*,CM,68,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/5cc4d456/Aston-Villa-Hibernian-August-31-2023-Europa-Conference-League
5,2023-09-03,Sun,Premier League,Matchweek 4,Away,L 0–3,Aston Villa,Liverpool,Y,CM,71,0,0,0,0,0,0,0,0,48,3,0,1,0.0,0.0,0.0,2,0,40,43,93.0,6,33,1,1,1,/en/matches/bdbc722e/Liverpool-Aston-Villa-September-3-2023-Premier-League
6,2023-09-16,Sat,Premier League,Matchweek 5,Home,W 3–1,Aston Villa,Crystal Palace,Y,"DM,CM",90,1,0,1,1,0,0,0,0,84,6,1,3,0.8,0.0,0.1,3,1,58,69,84.1,5,49,1,4,1,/en/matches/bc77340e/Aston-Villa-Crystal-Palace-September-16-2023-Premier-League
7,2023-09-21,Thu,Conf Lg,Group stage,Away,L 2–3,eng Aston Villa,pl Legia Warsaw,N,DM,30,0,0,0,0,1,0,0,0,28,0,0,0,0.0,0.0,0.0,3,0,22,27,81.5,4,17,1,0,0,/en/matches/59e37c79/Legia-Warsaw-Aston-Villa-September-21-2023-Europa-Conference-League
8,2023-09-24,Sun,Premier League,Matchweek 6,Away,W 1–0,Aston Villa,Chelsea,Y,"DM,CM",90,0,0,0,0,2,0,1,0,72,2,1,1,0.1,0.1,0.0,2,0,47,63,74.6,7,42,2,1,1,/en/matches/7d2c5e05/Chelsea-Aston-Villa-September-24-2023-Premier-League
9,2023-09-27,Wed,EFL Cup,Third round,Home,L 1–2,Aston Villa,Everton,Y,DM,90,0,0,0,0,1,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/91394c43/Aston-Villa-Everton-September-27-2023-EFL-Cup
