,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,2022-02-19,Sat,Premier League,Matchweek 26,Home,W 2–1,Arsenal,Brentford,Y,RB,90,0,0,0,0,1,0,0,0,97.0,0.0,2,1.0,0.0,0.0,0.1,4.0,0.0,70.0,92.0,76.1,14.0,54.0,1.0,0.0,0.0,/en/matches/401c8cc8/Arsenal-Brentford-February-19-2022-Premier-League,1.0,0.5,0.5
11,11,11,11,11,11,11,11,11,11,2022-02-24,Thu,Premier League,Matchweek 20,Home,W 2–1,Arsenal,Wolves,Y,RB,75,0,0,0,0,0,0,0,0,53.0,1.0,0,1.0,0.0,0.0,0.0,2.0,0.0,43.0,48.0,89.6,7.0,36.0,1.0,0.0,0.0,/en/matches/3c516ed6/Arsenal-Wolverhampton-Wanderers-February-24-2022-Premier-League,1.0,0.8333333333333334,0.5
12,12,12,12,12,12,12,12,12,12,2022-03-06,Sun,Premier League,Matchweek 28,Away,W 3–2,Arsenal,Watford,Y,RB,90,0,0,0,0,1,0,1,0,94.0,4.0,5,3.0,0.0,0.0,0.1,1.0,0.0,60.0,77.0,77.9,5.0,50.0,1.0,0.0,0.0,/en/matches/9d5abf8b/Watford-Arsenal-March-6-2022-Premier-League,1.0,1.0,0.5
13,13,13,13,13,13,13,13,13,13,2022-03-13,Sun,Premier League,Matchweek 29,Home,W 2–0,Arsenal,Leicester City,Y,RB,90,0,0,0,0,1,0,0,0,68.0,0.0,0,2.0,0.1,0.1,0.0,1.0,0.0,51.0,61.0,83.6,3.0,35.0,0.0,1.0,0.0,/en/matches/47ea9ab2/Arsenal-Leicester-City-March-13-2022-Premier-League,1.0,1.0,0.5
14,14,14,14,14,14,14,14,14,14,2022-03-16,Wed,Premier League,Matchweek 27,Home,L 0–2,Arsenal,Liverpool,Y,RB,90,0,0,0,0,1,0,0,0,82.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,74.0,77.0,4.0,43.0,2.0,1.0,1.0,/en/matches/8ef5cc6b/Arsenal-Liverpool-March-16-2022-Premier-League,0.0,1.0,0.5
15,15,15,15,15,15,15,15,15,15,2022-03-19,Sat,Premier League,Matchweek 30,Away,W 1–0,Arsenal,Aston Villa,Y,RB,90,0,0,0,0,0,0,1,0,80.0,4.0,0,0.0,0.0,0.0,0.1,3.0,1.0,61.0,73.0,83.6,5.0,45.0,1.0,0.0,0.0,/en/matches/0cb74761/Aston-Villa-Arsenal-March-19-2022-Premier-League,1.0,0.6666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,2022-04-04,Mon,Premier League,Matchweek 31,Away,L 0–3,Arsenal,Crystal Palace,Y,RB,65,0,0,0,0,0,0,0,0,63.0,4.0,3,0.0,0.0,0.0,0.0,2.0,0.0,40.0,52.0,76.9,4.0,29.0,0.0,2.0,2.0,/en/matches/d96b144a/Crystal-Palace-Arsenal-April-4-2022-Premier-League,0.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,2022-04-09,Sat,Premier League,Matchweek 32,Home,L 1–2,Arsenal,Brighton,Y,RB,90,0,0,0,0,1,0,0,0,85.0,4.0,1,1.0,0.1,0.1,0.3,7.0,1.0,54.0,77.0,70.1,7.0,45.0,2.0,0.0,0.0,/en/matches/37ddcda6/Arsenal-Brighton-and-Hove-Albion-April-9-2022-Premier-League,0.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,2022-04-16,Sat,Premier League,Matchweek 33,Away,L 0–1,Arsenal,Southampton,Y,RB,59,0,0,0,0,1,0,0,0,71.0,1.0,0,2.0,0.0,0.0,0.1,2.0,0.0,50.0,64.0,78.1,3.0,43.0,2.0,1.0,1.0,/en/matches/5ea2687c/Southampton-Arsenal-April-16-2022-Premier-League,0.0,0.3333333333333333,0.5
19,19,19,19,19,19,19,19,19,19,2022-04-20,Wed,Premier League,Matchweek 25,Away,W 4–2,Arsenal,Chelsea,N,RB,16,0,0,0,0,0,0,0,0,18.0,0.0,0,1.0,0.0,0.0,0.2,3.0,1.0,12.0,16.0,75.0,0.0,7.0,1.0,0.0,0.0,/en/matches/cf8c0df6/North-West-London-Derby-Chelsea-Arsenal-April-20-2022-Premier-League,1.0,0.0,0.5
20,20,20,20,20,20,20,20,20,20,2022-04-23,Sat,Premier League,Matchweek 34,Home,W 3–1,Arsenal,Manchester Utd,Y,"RB,WB",89,0,0,0,0,0,0,0,0,76.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,54.0,68.0,79.4,4.0,42.0,0.0,2.0,2.0,/en/matches/b9f7c065/Arsenal-Manchester-United-April-23-2022-Premier-League,1.0,0.3333333333333333,0.5
21,21,21,21,21,21,21,21,21,21,2022-05-01,Sun,Premier League,Matchweek 35,Away,W 2–1,Arsenal,West Ham,N,RB,13,0,0,0,0,0,0,0,0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,3.0,0.0,0.0,0.0,/en/matches/5290c2da/West-Ham-United-Arsenal-May-1-2022-Premier-League,1.0,0.6666666666666666,0.5
22,22,22,22,22,22,22,22,22,22,2022-05-08,Sun,Premier League,Matchweek 36,Home,W 2–1,Arsenal,Leeds United,Y,RB,90,0,0,0,0,1,0,0,0,116.0,5.0,0,1.0,0.1,0.1,0.0,3.0,0.0,81.0,105.0,77.1,11.0,56.0,1.0,2.0,1.0,/en/matches/ef41dec1/Arsenal-Leeds-United-May-8-2022-Premier-League,1.0,1.0,0.5
23,23,23,23,23,23,23,23,23,23,2022-05-12,Thu,Premier League,Matchweek 22,Away,L 0–3,Arsenal,Tottenham,Y,RB,90,0,0,0,0,0,0,0,0,50.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,38.0,47.0,80.9,0.0,27.0,0.0,1.0,0.0,/en/matches/607d0562/North-London-Derby-Tottenham-Hotspur-Arsenal-May-12-2022-Premier-League,0.0,1.0,0.5
24,24,24,24,24,24,24,24,24,24,2022-05-16,Mon,Premier League,Matchweek 37,Away,L 0–2,Arsenal,Newcastle Utd,N,RB,52,0,0,0,0,1,0,0,0,33.0,3.0,0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,30.0,80.0,2.0,16.0,0.0,0.0,0.0,/en/matches/a3b3a0d5/Newcastle-United-Arsenal-May-16-2022-Premier-League,0.0,0.6666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,2022-05-22,Sun,Premier League,Matchweek 38,Home,W 5–1,Arsenal,Everton,Y,RB,90,1,1,0,0,3,1,0,0,102.0,3.0,3,1.0,0.1,0.1,0.4,2.0,0.0,66.0,88.0,75.0,7.0,69.0,2.0,1.0,1.0,/en/matches/4100d195/Arsenal-Everton-May-22-2022-Premier-League,1.0,0.3333333333333333,0.5
