,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
14,14,14,14,14,14,14,14,14,14,14,2020-02-09,Sun,Bundesliga,Matchweek 21,Away,D 0–0,RB Leipzig,Bayern Munich,Y,LM,90,0,0,0,0,0.0,0.0,0,0,50.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,39.0,61.5,1.0,23.0,0.0,1.0,1.0,/en/matches/4dd9bb3c/Bayern-Munich-RB-Leipzig-February-9-2020-Bundesliga,0.5,0.6666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,15,2020-02-15,Sat,Bundesliga,Matchweek 22,Home,W 3–0,RB Leipzig,Werder Bremen,Y,WB,90,0,0,0,0,0.0,0.0,0,0,62.0,0.0,4.0,1.0,0.0,0.0,0.5,3.0,0.0,36.0,53.0,67.9,4.0,27.0,0.0,1.0,1.0,/en/matches/769997f4/RB-Leipzig-Werder-Bremen-February-15-2020-Bundesliga,1.0,0.5,0.5
16,16,16,16,16,16,16,16,16,16,16,2020-02-19,Wed,Champions Lg,Round of 16,Away,W 1–0,de RB Leipzig,eng Tottenham,Y,WB,90,0,0,0,0,2.0,1.0,0,0,66.0,0.0,0.0,2.0,0.1,0.1,0.3,3.0,0.0,41.0,57.0,71.9,5.0,33.0,1.0,4.0,4.0,/en/matches/a9417ce9/Tottenham-Hotspur-RB-Leipzig-February-19-2020-Champions-League,1.0,0.5,0.5
17,17,17,17,17,17,17,17,17,17,17,2020-02-22,Sat,Bundesliga,Matchweek 23,Away,W 5–0,RB Leipzig,Schalke 04,Y,LW,90,1,0,0,0,1.0,1.0,0,0,61.0,2.0,0.0,2.0,0.1,0.1,0.0,5.0,1.0,41.0,51.0,80.4,4.0,28.0,5.0,4.0,4.0,/en/matches/1562bd6f/Schalke-04-RB-Leipzig-February-22-2020-Bundesliga,1.0,0.8333333333333334,0.5
18,18,18,18,18,18,18,18,18,18,18,2020-03-01,Sun,Bundesliga,Matchweek 24,Home,D 1–1,RB Leipzig,Leverkusen,Y,LW,90,0,0,0,0,1.0,0.0,0,0,67.0,1.0,5.0,2.0,0.1,0.1,0.0,2.0,0.0,30.0,53.0,56.6,3.0,28.0,2.0,2.0,1.0,/en/matches/db5fab48/RB-Leipzig-Bayer-Leverkusen-March-1-2020-Bundesliga,0.5,1.0,0.5
19,19,19,19,19,19,19,19,19,19,19,2020-03-07,Sat,Bundesliga,Matchweek 25,Away,D 0–0,RB Leipzig,Wolfsburg,Y,LW,80,0,0,0,0,1.0,0.0,0,0,78.0,0.0,0.0,2.0,0.5,0.5,0.1,4.0,0.0,53.0,69.0,76.8,8.0,48.0,3.0,3.0,2.0,/en/matches/162165c6/Wolfsburg-RB-Leipzig-March-7-2020-Bundesliga,0.5,0.8333333333333334,0.5
20,20,20,20,20,20,20,20,20,20,20,2020-03-10,Tue,Champions Lg,Round of 16,Home,W 3–0,de RB Leipzig,eng Tottenham,Y,LM,90,0,1,0,0,0.0,0.0,0,0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,36.0,50.0,72.0,3.0,31.0,1.0,0.0,0.0,/en/matches/cff3e534/RB-Leipzig-Tottenham-Hotspur-March-10-2020-Champions-League,1.0,0.6666666666666666,0.5
21,21,21,21,21,21,21,21,21,21,21,2020-05-16,Sat,Bundesliga,Matchweek 26,Home,D 1–1,RB Leipzig,Freiburg,Y,"LB,LW",90,0,0,0,0,0.0,0.0,0,0,97.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,60.0,86.0,69.8,6.0,46.0,2.0,1.0,0.0,/en/matches/aa34eab6/RB-Leipzig-Freiburg-May-16-2020-Bundesliga,0.5,0.6666666666666666,0.5
22,22,22,22,22,22,22,22,22,22,22,2020-05-27,Wed,Bundesliga,Matchweek 28,Home,D 2–2,RB Leipzig,Hertha BSC,N,"WB,LB",25,0,0,0,0,0.0,0.0,0,0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,61.1,0.0,12.0,1.0,0.0,0.0,/en/matches/01d6794c/RB-Leipzig-Hertha-BSC-May-27-2020-Bundesliga,0.5,0.6666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,2020-06-01,Mon,Bundesliga,Matchweek 29,Away,W 4–2,RB Leipzig,Köln,Y,LB,90,0,1,0,0,0.0,0.0,0,0,84.0,2.0,0.0,2.0,0.0,0.0,0.8,8.0,2.0,55.0,73.0,75.3,7.0,31.0,5.0,2.0,1.0,/en/matches/d6f7f65d/Koln-RB-Leipzig-June-1-2020-Bundesliga,1.0,0.6666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,2020-06-06,Sat,Bundesliga,Matchweek 30,Home,D 1–1,RB Leipzig,Paderborn 07,Y,"WB,LB",90,0,0,0,0,0.0,0.0,0,0,65.0,2.0,0.0,0.0,0.0,0.0,0.1,5.0,0.0,50.0,60.0,83.3,6.0,28.0,1.0,1.0,1.0,/en/matches/ad41059f/RB-Leipzig-Paderborn-07-June-6-2020-Bundesliga,0.5,0.6666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,25,2020-06-12,Fri,Bundesliga,Matchweek 31,Away,W 2–0,RB Leipzig,Hoffenheim,Y,LB,90,0,0,0,0,0.0,0.0,0,0,55.0,0.0,1.0,0.0,0.0,0.0,0.1,4.0,1.0,46.0,52.0,88.5,5.0,29.0,0.0,0.0,0.0,/en/matches/9baedf1d/Hoffenheim-RB-Leipzig-June-12-2020-Bundesliga,1.0,0.6666666666666666,0.5
26,26,26,26,26,26,26,26,26,26,26,2020-06-17,Wed,Bundesliga,Matchweek 32,Home,D 2–2,RB Leipzig,Düsseldorf,Y,LB,90,0,0,0,0,0.0,0.0,1,0,97.0,0.0,1.0,3.0,0.0,0.0,0.2,1.0,0.0,74.0,86.0,86.0,7.0,51.0,1.0,2.0,2.0,/en/matches/3e714fbb/RB-Leipzig-Dusseldorf-June-17-2020-Bundesliga,0.5,0.8333333333333334,0.5
27,27,27,27,27,27,27,27,27,27,27,2020-06-20,Sat,Bundesliga,Matchweek 33,Home,L 0–2,RB Leipzig,Dortmund,Y,"WB,LB",90,0,0,0,0,2.0,1.0,1,0,78.0,0.0,1.0,1.0,0.3,0.3,0.1,3.0,0.0,51.0,71.0,71.8,2.0,43.0,1.0,3.0,3.0,/en/matches/dc7bb415/RB-Leipzig-Dortmund-June-20-2020-Bundesliga,0.0,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,2020-06-27,Sat,Bundesliga,Matchweek 34,Away,W 2–1,RB Leipzig,Augsburg,Y,WB,90,0,1,0,0,0.0,0.0,0,0,64.0,4.0,2.0,0.0,0.0,0.0,0.1,2.0,1.0,43.0,56.0,76.8,3.0,36.0,3.0,5.0,4.0,/en/matches/9736ccb4/Augsburg-RB-Leipzig-June-27-2020-Bundesliga,1.0,0.5,0.5
29,29,29,29,29,29,29,29,29,29,29,2020-08-13,Thu,Champions Lg,Quarter-finals,Neutral,W 2–1,de RB Leipzig,es Atlético Madrid,Y,LB,90,0,1,0,0,0.0,0.0,0,0,67.0,0.0,3.0,0.0,0.0,0.0,0.1,3.0,1.0,46.0,64.0,71.9,6.0,50.0,4.0,1.0,1.0,/en/matches/d26a9dc9/RB-Leipzig-Atletico-Madrid-August-13-2020-Champions-League,1.0,0.5,0.5
30,30,30,30,30,30,30,30,30,30,30,2020-08-18,Tue,Champions Lg,Semi-finals,Home,L 0–3,de RB Leipzig,fr Paris S-G,Y,"LB,WB",90,0,0,0,0,1.0,1.0,0,0,77.0,1.0,2.0,1.0,0.0,0.0,0.1,3.0,0.0,45.0,65.0,69.2,4.0,33.0,3.0,1.0,0.0,/en/matches/2e7e3a56/RB-Leipzig-Paris-Saint-Germain-August-18-2020-Champions-League,0.0,0.6666666666666666,0.5
