,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2022-10-02,Sun,Matchweek 11,Home,L 0–1,Leeds United,Arsenal,N,"On matchday squad, but did not play",/en/matches/92885cfc/Leeds-United-Arsenal-October-16-2022-Premier-League,,,,,,,,,,,,,,,,,
1,2022-10-02,Thu,Matchweek 12,Away,L 0–2,Leeds United,Leicester City,Y,LB,81,0,0,0,4,0,0,0,1,2,0,0,0,4,1,0,100.0,/en/matches/6356af5a/Leicester-City-Leeds-United-October-20-2022-Premier-League
2,2022-10-02,Sun,Matchweek 13,Home,L 2–3,Leeds United,Fulham,N,"On matchday squad, but did not play",/en/matches/d7b30e2b/Leeds-United-Fulham-October-23-2022-Premier-League,,,,,,,,,,,,,,,,,
3,2022-10-02,Sat,Matchweek 14,Away,W 2–1,Leeds United,Liverpool,N,"On matchday squad, but did not play",/en/matches/b5b1e744/Liverpool-Leeds-United-October-29-2022-Premier-League,,,,,,,,,,,,,,,,,
4,2022-10-02,Sat,Matchweek 15,Home,W 4–3,Leeds United,Bournemouth,N,"On matchday squad, but did not play",/en/matches/63975c3e/Leeds-United-Bournemouth-November-5-2022-Premier-League,,,,,,,,,,,,,,,,,
5,2022-10-02,Sat,Matchweek 16,Away,L 3–4,Leeds United,Tottenham,N,"On matchday squad, but did not play",/en/matches/0030e686/Tottenham-Hotspur-Leeds-United-November-12-2022-Premier-League,,,,,,,,,,,,,,,,,
6,2022-10-02,Wed,Matchweek 17,Home,L 1–3,Leeds United,Manchester City,N,"On matchday squad, but did not play",/en/matches/a85ef749/Leeds-United-Manchester-City-December-28-2022-Premier-League,,,,,,,,,,,,,,,,,
7,2022-10-02,Sat,Matchweek 18,Away,D 0–0,Leeds United,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/0facecde/Newcastle-United-Leeds-United-December-31-2022-Premier-League,,,,,,,,,,,,,,,,,
8,2022-10-02,Wed,Matchweek 19,Home,D 2–2,Leeds United,West Ham,N,"On matchday squad, but did not play",/en/matches/068406dc/Leeds-United-West-Ham-United-January-4-2023-Premier-League,,,,,,,,,,,,,,,,,
9,2022-10-02,Fri,Matchweek 20,Away,L 1–2,Leeds United,Aston Villa,N,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,/en/matches/ea58bf24/Aston-Villa-Leeds-United-January-13-2023-Premier-League
10,2022-10-02,Sun,Matchweek 21,Home,D 0–0,Leeds United,Brentford,N,"On matchday squad, but did not play",/en/matches/f0e7d8a8/Leeds-United-Brentford-January-22-2023-Premier-League,,,,,,,,,,,,,,,,,
11,2022-10-02,Sun,Matchweek 22,Away,L 0–1,Leeds United,Nott'ham Forest,N,LB,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,/en/matches/7c47cb5e/Nottingham-Forest-Leeds-United-February-5-2023-Premier-League
12,2022-10-02,Wed,Matchweek 8,Away,D 2–2,Leeds United,Manchester Utd,N,LB,68,1,0,0,4,0,0,0,0,1,0,0,0,2,0,1,0.0,/en/matches/80532a54/Manchester-United-Leeds-United-February-8-2023-Premier-League
13,2022-10-02,Sun,Matchweek 23,Home,L 0–2,Leeds United,Manchester Utd,Y,LB,90,1,0,0,1,0,0,1,2,1,0,0,0,10,1,0,100.0,/en/matches/3386146f/Leeds-United-Manchester-United-February-12-2023-Premier-League
14,2022-10-02,Sat,Matchweek 24,Away,L 0–1,Leeds United,Everton,Y,LB,90,0,0,0,0,0,0,1,2,3,0,0,0,9,1,1,50.0,/en/matches/d5f67d2e/Everton-Leeds-United-February-18-2023-Premier-League
15,2022-10-02,Sat,Matchweek 25,Home,W 1–0,Leeds United,Southampton,Y,LB,90,0,0,0,0,2,0,3,3,1,0,0,0,5,0,1,0.0,/en/matches/9edb32a3/Leeds-United-Southampton-February-25-2023-Premier-League
16,2022-10-02,Sat,Matchweek 26,Away,L 0–1,Leeds United,Chelsea,Y,LB,90,0,0,0,3,1,0,1,2,2,0,0,0,8,2,0,100.0,/en/matches/59f9a78f/Chelsea-Leeds-United-March-4-2023-Premier-League
17,2022-10-02,Sat,Matchweek 27,Home,D 2–2,Leeds United,Brighton,Y,LB,90,1,0,0,3,1,0,1,2,1,0,0,0,6,0,2,0.0,/en/matches/3f653d6f/Leeds-United-Brighton-and-Hove-Albion-March-11-2023-Premier-League
18,2022-10-02,Sat,Matchweek 28,Away,W 4–2,Leeds United,Wolves,Y,LB,80,1,0,0,2,0,0,1,1,2,0,0,0,6,0,1,0.0,/en/matches/3cb714a4/Wolverhampton-Wanderers-Leeds-United-March-18-2023-Premier-League
