,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2021-01-30,Sat,Matchweek 23,Away,L 0–1,Arsenal,Aston Villa,N,AM,26,29,26,3,1,0,0,4,0,2,1,1,0,24,0,1,/en/matches/224bcfc4/Aston-Villa-Arsenal-February-6-2021-Premier-League
1,2021-01-30,Sun,Matchweek 24,Home,W 4–2,Arsenal,Leeds United,Y,AM,77,32,28,4,1,0,0,0,0,0,0,0,0,26,0,1,/en/matches/85624e5e/Arsenal-Leeds-United-February-14-2021-Premier-League
2,2021-01-30,Sun,Matchweek 25,Home,L 0–1,Arsenal,Manchester City,Y,AM,72,34,30,4,1,1,0,1,0,1,0,1,0,28,0,0,/en/matches/2dedf408/Arsenal-Manchester-City-February-21-2021-Premier-League
3,2021-01-30,Sun,Matchweek 26,Away,W 3–1,Arsenal,Leicester City,N,AM,49,27,24,3,0,0,0,2,0,2,2,0,0,23,0,0,/en/matches/88b309f1/Leicester-City-Arsenal-February-28-2021-Premier-League
4,2021-01-30,Sat,Matchweek 27,Away,D 1–1,Arsenal,Burnley,Y,AM,62,36,32,4,0,0,0,1,0,2,0,1,0,33,0,0,/en/matches/db9a5ac8/Burnley-Arsenal-March-6-2021-Premier-League
5,2021-01-30,Sun,Matchweek 28,Home,W 2–1,Arsenal,Tottenham,Y,"AM,FW",90,62,54,8,2,0,0,4,0,4,2,1,0,56,0,1,/en/matches/127b8258/North-London-Derby-Arsenal-Tottenham-Hotspur-March-14-2021-Premier-League
6,2021-01-30,Sun,Matchweek 29,Away,D 3–3,Arsenal,West Ham,Y,AM,90,85,71,14,5,0,0,9,0,5,2,2,0,73,0,2,/en/matches/c592a3d7/West-Ham-United-Arsenal-March-21-2021-Premier-League
7,2021-01-30,Sat,Matchweek 30,Home,L 0–3,Arsenal,Liverpool,Y,AM,90,33,31,2,1,0,1,1,0,1,1,0,0,30,0,0,/en/matches/562d1981/Arsenal-Liverpool-April-3-2021-Premier-League
8,2021-01-30,,,,,,,,,,,,,,,,,,,,,,,,,
9,2021-01-30,Fri,Matchweek 33,Home,L 0–1,Arsenal,Everton,N,AM,17,14,14,0,0,0,0,0,0,0,0,0,0,14,0,0,/en/matches/30f36320/Arsenal-Everton-April-23-2021-Premier-League
10,2021-01-30,Sun,Matchweek 34,Away,W 2–0,Arsenal,Newcastle Utd,Y,AM,84,62,59,3,2,0,0,3,0,1,1,0,0,55,0,0,/en/matches/af2c27de/Newcastle-United-Arsenal-May-2-2021-Premier-League
11,2021-01-30,Sun,Matchweek 35,Home,W 3–1,Arsenal,West Brom,N,"On matchday squad, but did not play",/en/matches/49369ed5/Arsenal-West-Bromwich-Albion-May-9-2021-Premier-League,,,,,,,,,,,,,,,,
12,2021-01-30,Wed,Matchweek 36,Away,W 1–0,Arsenal,Chelsea,Y,AM,90,45,42,3,1,0,0,2,0,1,0,0,0,39,0,0,/en/matches/51632a55/North-West-London-Derby-Chelsea-Arsenal-May-12-2021-Premier-League
13,2021-01-30,Wed,Matchweek 37,Away,W 3–1,Arsenal,Crystal Palace,N,AM,26,14,14,0,0,0,0,1,0,0,0,0,0,13,0,0,/en/matches/624e6758/Crystal-Palace-Arsenal-May-19-2021-Premier-League
14,2021-01-30,Sun,Matchweek 38,Home,W 2–0,Arsenal,Brighton,Y,AM,85,58,45,13,1,1,0,8,1,11,5,2,0,46,0,1,/en/matches/9f6c52f8/Arsenal-Brighton-and-Hove-Albion-May-23-2021-Premier-League
