,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2020-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2020-02-22,Sun,Matchweek 30,Away,W 2–1,Chelsea,Aston Villa,Y,LW,54,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/827d4651/Aston-Villa-Chelsea-June-21-2020-Premier-League
2,2020-02-22,Thu,Matchweek 31,Home,W 2–1,Chelsea,Manchester City,N,"On matchday squad, but did not play",/en/matches/bc237647/Chelsea-Manchester-City-June-25-2020-Premier-League,,,,,,,,,,,,,,,,,
3,2020-02-22,Wed,Matchweek 32,Away,L 2–3,Chelsea,West Ham,N,RM,28,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/5df18070/West-Ham-United-Chelsea-July-1-2020-Premier-League
4,2020-02-22,Sat,Matchweek 33,Home,W 3–0,Chelsea,Watford,N,LM,15,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,/en/matches/ee7944f1/Chelsea-Watford-July-4-2020-Premier-League
5,2020-02-22,Tue,Matchweek 34,Away,W 3–2,Chelsea,Crystal Palace,N,RM,26,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,1,0,/en/matches/61407f3d/Crystal-Palace-Chelsea-July-7-2020-Premier-League
6,2020-02-22,Sat,Matchweek 35,Away,L 0–3,Chelsea,Sheffield Utd,N,CM,13,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,/en/matches/3f83499d/Sheffield-United-Chelsea-July-11-2020-Premier-League
7,2020-02-22,Tue,Matchweek 36,Home,W 1–0,Chelsea,Norwich City,Y,RM,66,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/88d08b7b/Chelsea-Norwich-City-July-14-2020-Premier-League
8,2020-02-22,Wed,Matchweek 37,Away,L 3–5,Chelsea,Liverpool,N,"On matchday squad, but did not play",/en/matches/a80ba6fe/Liverpool-Chelsea-July-22-2020-Premier-League,,,,,,,,,,,,,,,,,
9,2020-02-22,Sun,Matchweek 38,Home,W 2–0,Chelsea,Wolves,N,CM,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/9cca4ba0/Chelsea-Wolverhampton-Wanderers-July-26-2020-Premier-League
