,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2019-08-11,Sat,Matchweek 3,Away,W 3–2,Chelsea,Norwich City,N,LB,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,/en/matches/4f4fd2d8/Norwich-City-Chelsea-August-24-2019-Premier-League
1,2019-08-11,Sat,Matchweek 4,Home,D 2–2,Chelsea,Sheffield Utd,N,"On matchday squad, but did not play",/en/matches/495db223/Chelsea-Sheffield-United-August-31-2019-Premier-League,,,,,,,,,,,,,,,,
2,2019-08-11,Sat,Matchweek 5,Away,W 5–2,Chelsea,Wolves,Y,WB,90,65,47,18,1,0,0,1,17,0,0,0,0,56,0,0,/en/matches/0fa0a658/Wolverhampton-Wanderers-Chelsea-September-14-2019-Premier-League
3,2019-08-11,Sun,Matchweek 6,Home,L 1–2,Chelsea,Liverpool,N,LB,76,75,58,17,0,0,0,11,16,1,1,0,0,55,0,4,/en/matches/02e3ae79/Chelsea-Liverpool-September-22-2019-Premier-League
4,2019-08-11,Sat,Matchweek 7,Home,W 2–0,Chelsea,Brighton,Y,LB,90,73,66,7,1,0,1,3,6,0,0,0,0,61,0,0,/en/matches/1d4b5564/Chelsea-Brighton-and-Hove-Albion-September-28-2019-Premier-League
5,2019-08-11,Sun,Matchweek 8,Away,W 4–1,Chelsea,Southampton,Y,LB,90,63,55,8,0,0,0,2,8,0,0,0,0,50,0,1,/en/matches/078b24d4/Southampton-Chelsea-October-6-2019-Premier-League
6,2019-08-11,Sat,Matchweek 9,Home,W 1–0,Chelsea,Newcastle Utd,Y,LB,90,84,75,9,0,0,0,4,9,0,0,0,0,68,0,2,/en/matches/c17538b0/Chelsea-Newcastle-United-October-19-2019-Premier-League
7,2019-08-11,Sat,Matchweek 10,Away,W 4–2,Chelsea,Burnley,Y,LB,62,57,46,11,0,0,0,3,11,0,0,0,0,40,0,3,/en/matches/082dc9ef/Burnley-Chelsea-October-26-2019-Premier-League
8,2019-08-11,Sat,Matchweek 11,Away,W 2–1,Chelsea,Watford,N,"On matchday squad, but did not play",/en/matches/0b8b7f66/Watford-Chelsea-November-2-2019-Premier-League,,,,,,,,,,,,,,,,
9,2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,
10,2019-08-11,Sun,Matchweek 18,Away,W 2–0,Chelsea,Tottenham,Y,WB,90,83,71,11,0,0,0,3,11,0,0,0,0,70,1,1,/en/matches/a1a20337/Tottenham-Hotspur-Chelsea-December-22-2019-Premier-League
11,2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,
12,2019-08-11,Tue,Matchweek 24,Home,D 2–2,Chelsea,Arsenal,N,"On matchday squad, but did not play",/en/matches/38d058ad/North-West-London-Derby-Chelsea-Arsenal-January-21-2020-Premier-League,,,,,,,,,,,,,,,,
13,2019-08-11,Sat,Matchweek 25,Away,D 2–2,Chelsea,Leicester City,N,"On matchday squad, but did not play",/en/matches/270dc7ba/Leicester-City-Chelsea-February-1-2020-Premier-League,,,,,,,,,,,,,,,,
14,2019-08-11,Mon,Matchweek 26,Home,L 0–2,Chelsea,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/2619bcb9/Chelsea-Manchester-United-February-17-2020-Premier-League,,,,,,,,,,,,,,,,
15,2019-08-11,Sat,Matchweek 27,Home,W 2–1,Chelsea,Tottenham,Y,WB,90,52,43,9,0,1,0,1,9,0,0,0,0,39,0,1,/en/matches/fdd364a6/Chelsea-Tottenham-Hotspur-February-22-2020-Premier-League
16,2019-08-11,Sat,Matchweek 28,Away,D 2–2,Chelsea,Bournemouth,Y,"WB,LB",90,77,65,11,0,0,0,2,11,0,0,0,0,62,1,0,/en/matches/57d79762/Bournemouth-Chelsea-February-29-2020-Premier-League
17,2019-08-11,Sun,Matchweek 29,Home,W 4–0,Chelsea,Everton,Y,LB,90,74,68,6,1,0,0,2,5,0,0,0,0,65,0,0,/en/matches/c062bff0/Chelsea-Everton-March-8-2020-Premier-League
18,2019-08-11,Sun,Matchweek 30,Away,W 2–1,Chelsea,Aston Villa,Y,LB,90,82,68,14,1,0,0,6,13,0,0,0,0,65,0,2,/en/matches/827d4651/Aston-Villa-Chelsea-June-21-2020-Premier-League
19,2019-08-11,Thu,Matchweek 31,Home,W 2–1,Chelsea,Manchester City,Y,LB,90,33,29,4,0,0,0,2,4,0,0,0,0,26,0,1,/en/matches/bc237647/Chelsea-Manchester-City-June-25-2020-Premier-League
20,2019-08-11,Wed,Matchweek 32,Away,L 2–3,Chelsea,West Ham,Y,LB,90,75,66,9,0,0,0,11,9,0,0,0,0,61,0,4,/en/matches/5df18070/West-Ham-United-Chelsea-July-1-2020-Premier-League
21,2019-08-11,Sat,Matchweek 33,Home,W 3–0,Chelsea,Watford,N,"On matchday squad, but did not play",/en/matches/ee7944f1/Chelsea-Watford-July-4-2020-Premier-League,,,,,,,,,,,,,,,,
22,2019-08-11,Tue,Matchweek 34,Away,W 3–2,Chelsea,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/61407f3d/Crystal-Palace-Chelsea-July-7-2020-Premier-League,,,,,,,,,,,,,,,,
23,2019-08-11,Sat,Matchweek 35,Away,L 0–3,Chelsea,Sheffield Utd,N,"LM,LB",45,44,36,8,0,0,0,4,8,0,0,0,0,35,0,0,/en/matches/3f83499d/Sheffield-United-Chelsea-July-11-2020-Premier-League
24,2019-08-11,Tue,Matchweek 36,Home,W 1–0,Chelsea,Norwich City,Y,LB,79,62,55,7,1,0,0,6,6,0,0,0,0,52,0,4,/en/matches/88d08b7b/Chelsea-Norwich-City-July-14-2020-Premier-League
25,2019-08-11,Wed,Matchweek 37,Away,L 3–5,Chelsea,Liverpool,Y,WB,87,64,61,3,0,0,1,3,3,0,0,0,0,51,0,1,/en/matches/a80ba6fe/Liverpool-Chelsea-July-22-2020-Premier-League
26,2019-08-11,Sun,Matchweek 38,Home,W 2–0,Chelsea,Wolves,Y,LM,90,70,54,16,2,0,1,2,14,0,0,0,0,59,0,0,/en/matches/9cca4ba0/Chelsea-Wolverhampton-Wanderers-July-26-2020-Premier-League
