,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2020-09-05,Sat,UEFA Nations League,League A,Away,W 1–0,eng England,is Iceland,N,,13,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/4d475727/Iceland-England-September-5-2020-UEFA-Nations-League
1,2020-09-19,Sat,Premier League,Matchweek 2,Home,L 1–3,Manchester Utd,Crystal Palace,N,"RW,AM",45,0,0,0,0,3,0,0,0,28,0,0,0,0.3,0.3,0.0,1,0,20,23,87.0,2,18,3,0,0,/en/matches/97279323/Manchester-United-Crystal-Palace-September-19-2020-Premier-League
2,2020-09-22,Tue,EFL Cup,Third round,Away,W 3–0,Manchester Utd,Luton Town,N,,13,1,1,0,0,2,2,0,0,,,0,,,,,,,,,,,,,,,/en/matches/8b6d5b78/Luton-Town-Manchester-United-September-22-2020-EFL-Cup
3,2020-09-26,Sat,Premier League,Matchweek 3,Away,W 3–2,Manchester Utd,Brighton,Y,RW,82,0,0,0,0,1,0,0,0,39,1,1,1,0.1,0.1,0.1,1,0,21,25,84.0,4,27,2,5,3,/en/matches/21495573/Brighton-and-Hove-Albion-Manchester-United-September-26-2020-Premier-League
4,2020-10-04,Sun,Premier League,Matchweek 4,Home,L 1–6,Manchester Utd,Tottenham,Y,RW,67,0,0,0,0,3,1,0,0,28,0,1,0,0.1,0.1,0.0,0,0,15,20,75.0,1,20,1,3,2,/en/matches/cded7e69/Manchester-United-Tottenham-Hotspur-October-4-2020-Premier-League
5,2020-10-24,Sat,Premier League,Matchweek 6,Home,D 0–0,Manchester Utd,Chelsea,N,DM,8,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.1,1,0,7,8,87.5,0,9,1,4,2,/en/matches/3aaf7c62/Manchester-United-Chelsea-October-24-2020-Premier-League
6,2020-10-28,Wed,Champions Lg,Group stage,Home,W 5–0,eng Manchester Utd,de RB Leipzig,Y,FW,62,1,0,0,0,2,2,0,0,22,0,0,1,0.4,0.4,0.0,1,0,15,17,88.2,1,14,1,0,0,/en/matches/057b1ad9/Manchester-United-RB-Leipzig-October-28-2020-Champions-League
7,2020-11-01,Sun,Premier League,Matchweek 7,Home,L 0–1,Manchester Utd,Arsenal,Y,FW,74,0,0,0,0,1,1,1,0,34,0,0,0,0.1,0.1,0.0,1,0,21,28,75.0,0,25,1,1,1,/en/matches/75dd1359/Manchester-United-Arsenal-November-1-2020-Premier-League
8,2020-11-04,Wed,Champions Lg,Group stage,Away,L 1–2,eng Manchester Utd,tr Başakşehir,N,"RW,LW",15,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,4,0,0,0,/en/matches/4efb3cb4/Istanbul-Basaksehir-Manchester-United-November-4-2020-Champions-League
9,2020-11-24,Tue,Champions Lg,Group stage,Home,W 4–1,eng Manchester Utd,tr Başakşehir,N,RW,32,0,1,0,0,3,1,0,0,21,0,0,0,0.2,0.2,0.4,3,1,14,15,93.3,2,12,2,1,1,/en/matches/22a1280b/Manchester-United-Istanbul-Basaksehir-November-24-2020-Champions-League
10,2020-11-29,Sun,Premier League,Matchweek 10,Away,W 3–2,Manchester Utd,Southampton,Y,FW,45,0,0,0,0,2,1,0,0,17,1,0,0,0.3,0.3,0.0,1,0,6,8,75.0,0,7,1,0,0,/en/matches/e0a84e7e/Southampton-Manchester-United-November-29-2020-Premier-League
11,2020-12-02,Wed,Champions Lg,Group stage,Home,L 1–3,eng Manchester Utd,fr Paris S-G,N,RM,12,0,0,0,0,0,0,0,0,11,0,1,0,0.0,0.0,0.0,1,0,7,10,70.0,1,6,1,1,1,/en/matches/9b0bc4ea/Manchester-United-Paris-Saint-Germain-December-2-2020-Champions-League
12,2020-12-05,Sat,Premier League,Matchweek 11,Away,W 3–1,Manchester Utd,West Ham,Y,"RW,FW",90,1,0,0,0,5,1,0,0,45,1,0,1,0.4,0.4,0.0,3,0,28,35,80.0,1,26,2,3,2,/en/matches/c2206b97/West-Ham-United-Manchester-United-December-5-2020-Premier-League
13,2020-12-08,Tue,Champions Lg,Group stage,Away,L 2–3,eng Manchester Utd,de RB Leipzig,Y,"RW,FW",90,0,0,0,0,5,2,0,0,39,0,0,0,0.6,0.6,0.0,4,1,24,29,82.8,3,28,3,5,3,/en/matches/cdcc523b/RB-Leipzig-Manchester-United-December-8-2020-Champions-League
14,2020-12-12,Sat,Premier League,Matchweek 12,Home,D 0–0,Manchester Utd,Manchester City,Y,RW,73,0,0,0,0,2,0,0,0,30,4,0,1,0.1,0.1,0.0,1,0,21,23,91.3,0,18,1,0,0,/en/matches/85cc70bb/Manchester-Derby-Manchester-United-Manchester-City-December-12-2020-Premier-League
15,2020-12-17,Thu,Premier League,Matchweek 13,Away,W 3–2,Manchester Utd,Sheffield Utd,Y,RW,73,0,0,0,0,2,1,0,0,32,0,0,0,0.1,0.1,0.0,1,0,22,24,91.7,1,25,2,2,0,/en/matches/3b3cc5f6/Sheffield-United-Manchester-United-December-17-2020-Premier-League
16,2020-12-23,Wed,EFL Cup,Quarter-finals,Away,W 2–0,Manchester Utd,Everton,Y,AM,66,0,0,0,0,2,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/6b313389/Everton-Manchester-United-December-23-2020-EFL-Cup
17,2020-12-29,Tue,Premier League,Matchweek 16,Home,W 1–0,Manchester Utd,Wolves,Y,RW,63,0,0,0,0,0,0,0,0,34,1,1,1,0.0,0.0,0.5,2,0,25,30,83.3,1,23,3,1,0,/en/matches/a8d659e4/Manchester-United-Wolverhampton-Wanderers-December-29-2020-Premier-League
18,2021-01-06,Wed,EFL Cup,Semi-finals,Home,L 0–2,Manchester Utd,Manchester City,N,,16,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/c1fd4e86/Manchester-Derby-Manchester-United-Manchester-City-January-6-2021-EFL-Cup
19,2021-01-09,Sat,FA Cup,Third round proper,Home,W 1–0,Manchester Utd,Watford,Y,FW,68,0,0,0,0,3,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/2cccbd68/Manchester-United-Watford-January-9-2021-FA-Cup
20,2021-01-12,Tue,Premier League,Matchweek 1,Away,W 1–0,Manchester Utd,Burnley,N,RW,11,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,1,3,0,0,0,/en/matches/2c8aa556/Burnley-Manchester-United-January-12-2021-Premier-League
21,2021-01-17,Sun,Premier League,Matchweek 19,Away,D 0–0,Manchester Utd,Liverpool,N,"RW,AM",2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,/en/matches/7e1384ef/North-West-Derby-Liverpool-Manchester-United-January-17-2021-Premier-League
22,2021-01-20,Wed,Premier League,Matchweek 18,Away,W 2–1,Manchester Utd,Fulham,Y,RW,84,0,0,0,0,1,0,0,0,46,0,0,0,0.1,0.1,0.0,2,0,30,38,78.9,2,40,3,3,2,/en/matches/2a3855db/Fulham-Manchester-United-January-20-2021-Premier-League
23,2021-01-24,Sun,FA Cup,Fourth round proper,Home,W 3–2,Manchester Utd,Liverpool,Y,AM,65,1,1,0,0,3,2,0,0,,,0,,,,,,,,,,,,,,,/en/matches/4b27e418/North-West-Derby-Manchester-United-Liverpool-January-24-2021-FA-Cup
24,2021-01-27,Wed,Premier League,Matchweek 20,Home,L 1–2,Manchester Utd,Sheffield Utd,Y,RW,65,0,0,0,0,4,1,0,0,33,0,0,0,0.4,0.4,0.0,1,0,23,27,85.2,2,25,1,2,2,/en/matches/6e963555/Manchester-United-Sheffield-United-January-27-2021-Premier-League
25,2021-01-30,Sat,Premier League,Matchweek 21,Away,D 0–0,Manchester Utd,Arsenal,N,RW,11,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,2,4,0,1,0,/en/matches/0fcaaa5f/Arsenal-Manchester-United-January-30-2021-Premier-League
26,2021-02-02,Tue,Premier League,Matchweek 22,Home,W 9–0,Manchester Utd,Southampton,Y,RW,90,0,1,0,0,3,2,0,0,42,1,0,0,0.2,0.2,0.4,5,3,31,34,91.2,6,29,1,5,3,/en/matches/37a9f2fd/Manchester-United-Southampton-February-2-2021-Premier-League
27,2021-02-06,Sat,Premier League,Matchweek 23,Home,D 3–3,Manchester Utd,Everton,Y,RW,89,0,0,0,0,1,0,0,0,55,2,1,0,0.1,0.1,0.0,2,0,39,48,81.3,3,45,3,3,3,/en/matches/6504b158/Manchester-United-Everton-February-6-2021-Premier-League
28,2021-02-09,Tue,FA Cup,Fifth round proper,Home,W 1–0,Manchester Utd,West Ham,Y,AM,85,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/286eff41/Manchester-United-West-Ham-United-February-9-2021-FA-Cup
29,2021-02-14,Sun,Premier League,Matchweek 24,Away,D 1–1,Manchester Utd,West Brom,N,RW,25,0,0,0,0,1,1,0,0,25,0,0,1,0.1,0.1,0.0,3,0,18,20,90.0,2,20,5,5,3,/en/matches/80124feb/West-Bromwich-Albion-Manchester-United-February-14-2021-Premier-League
30,2021-02-18,Thu,Europa Lg,Round of 32,Neutral,W 4–0,eng Manchester Utd,es Real Sociedad,Y,FW,82,0,0,0,0,2,0,0,0,21,0,0,0,0.1,0.1,0.0,2,0,11,15,73.3,0,16,2,1,1,/en/matches/905b5745/Real-Sociedad-Manchester-United-February-18-2021-Europa-League
31,2021-02-21,Sun,Premier League,Matchweek 25,Home,W 3–1,Manchester Utd,Newcastle Utd,N,FW,21,0,0,0,0,2,0,0,0,13,0,0,0,0.1,0.1,0.0,1,0,6,8,75.0,1,5,1,0,0,/en/matches/401e0d48/Manchester-United-Newcastle-United-February-21-2021-Premier-League
32,2021-02-25,Thu,Europa Lg,Round of 32,Neutral,D 0–0,eng Manchester Utd,es Real Sociedad,Y,"RW,AM",75,0,0,0,0,2,1,0,0,26,1,0,0,0.1,0.1,0.0,1,0,13,19,68.4,1,18,3,2,1,/en/matches/be78aee3/Manchester-United-Real-Sociedad-February-25-2021-Europa-League
33,2021-02-28,Sun,Premier League,Matchweek 26,Away,D 0–0,Manchester Utd,Chelsea,Y,FW,78,0,0,0,0,2,0,0,0,36,0,0,1,0.1,0.1,0.0,3,0,24,29,82.8,4,28,1,1,1,/en/matches/9ba4df6a/Chelsea-Manchester-United-February-28-2021-Premier-League
34,2021-03-03,Wed,Premier League,Matchweek 29,Away,D 0–0,Manchester Utd,Crystal Palace,Y,"RW,FW",90,0,0,0,0,2,0,0,0,47,1,0,0,0.1,0.1,0.0,0,0,26,33,78.8,1,36,3,6,3,/en/matches/aecb46ac/Crystal-Palace-Manchester-United-March-3-2021-Premier-League
35,2021-03-07,Sun,Premier League,Matchweek 27,Away,W 2–0,Manchester Utd,Manchester City,N,"RW,FW",18,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,2,0,0,0,/en/matches/28ebbc70/Manchester-Derby-Manchester-City-Manchester-United-March-7-2021-Premier-League
36,2021-03-11,Thu,Europa Lg,Round of 16,Home,D 1–1,eng Manchester Utd,it Milan,Y,"FW,RW",90,0,0,0,0,0,0,0,0,47,1,0,1,0.0,0.0,0.4,2,0,27,36,75.0,1,35,4,5,3,/en/matches/277f9a5b/Manchester-United-Milan-March-11-2021-Europa-League
37,2021-03-14,Sun,Premier League,Matchweek 28,Home,W 1–0,Manchester Utd,West Ham,Y,FW,90,0,0,0,0,5,1,0,0,51,0,0,0,0.4,0.4,0.4,4,0,36,40,90.0,3,34,9,2,1,/en/matches/05c95367/Manchester-United-West-Ham-United-March-14-2021-Premier-League
38,2021-03-18,Thu,Europa Lg,Round of 16,Away,W 1–0,eng Manchester Utd,it Milan,Y,FW,90,0,0,0,0,1,1,0,0,38,1,0,0,0.1,0.1,0.0,2,0,29,32,90.6,0,24,5,3,1,/en/matches/a4f15ace/Milan-Manchester-United-March-18-2021-Europa-League
39,2021-03-21,Sun,FA Cup,Quarter-finals,Away,L 1–3,Manchester Utd,Leicester City,Y,AM,90,1,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/b4711cf6/Leicester-City-Manchester-United-March-21-2021-FA-Cup
40,2021-04-04,Sun,Premier League,Matchweek 30,Home,W 2–1,Manchester Utd,Brighton,Y,RW,90,1,0,0,0,5,2,1,0,53,0,0,2,0.6,0.6,0.0,2,0,31,41,75.6,2,37,2,0,0,/en/matches/de17a70e/Manchester-United-Brighton-and-Hove-Albion-April-4-2021-Premier-League
41,2021-04-08,Thu,Europa Lg,Quarter-finals,Away,W 2–0,eng Manchester Utd,es Granada,Y,"FW,RW",84,0,0,0,0,0,0,0,0,42,0,0,2,0.0,0.0,0.0,1,0,24,30,80.0,5,31,3,3,1,/en/matches/60009c00/Granada-Manchester-United-April-8-2021-Europa-League
42,2021-04-11,Sun,Premier League,Matchweek 31,Away,W 3–1,Manchester Utd,Tottenham,N,RW,19,1,1,0,0,2,1,0,0,10,0,0,0,0.1,0.1,0.3,1,1,4,6,66.7,0,4,2,0,0,/en/matches/a51d567c/Tottenham-Hotspur-Manchester-United-April-11-2021-Premier-League
43,2021-04-15,Thu,Europa Lg,Quarter-finals,Home,W 2–0,eng Manchester Utd,es Granada,Y,"RW,FW",81,0,0,0,0,2,1,0,0,36,0,0,0,0.3,0.3,0.0,3,0,20,25,80.0,1,22,2,4,3,/en/matches/e0a56f66/Manchester-United-Granada-April-15-2021-Europa-League
44,2021-04-18,Sun,Premier League,Matchweek 32,Home,W 3–1,Manchester Utd,Burnley,Y,RW,90,2,0,0,0,5,3,0,0,53,0,0,1,0.8,0.8,0.3,3,0,36,45,80.0,1,29,6,1,1,/en/matches/3e00561f/Manchester-United-Burnley-April-18-2021-Premier-League
45,2021-04-25,Sun,Premier League,Matchweek 33,Away,D 0–0,Manchester Utd,Leeds United,Y,"FW,RW",90,0,0,0,0,4,3,0,0,63,0,0,0,0.2,0.2,0.0,4,0,37,47,78.7,4,47,4,7,2,/en/matches/8422804d/Leeds-United-Manchester-United-April-25-2021-Premier-League
46,2021-04-29,Thu,Europa Lg,Semi-finals,Home,W 6–2,eng Manchester Utd,it Roma,N,RW,15,1,0,0,0,1,1,0,0,11,0,0,0,0.1,0.1,0.0,1,0,5,7,71.4,0,9,1,0,0,/en/matches/8a8090f1/Manchester-United-Roma-April-29-2021-Europa-League
47,2021-05-06,Thu,Europa Lg,Semi-finals,Away,L 2–3,eng Manchester Utd,it Roma,Y,RW,90,0,0,0,0,2,0,0,0,46,1,0,1,0.4,0.4,0.0,1,1,29,34,85.3,1,20,1,2,1,/en/matches/8d7537d2/Roma-Manchester-United-May-6-2021-Europa-League
48,2021-05-09,Sun,Premier League,Matchweek 35,Away,W 3–1,Manchester Utd,Aston Villa,Y,RW,64,1,0,0,0,3,2,0,0,40,0,0,0,0.1,0.1,0.0,0,0,26,33,78.8,2,32,6,4,2,/en/matches/c80d17ca/Aston-Villa-Manchester-United-May-9-2021-Premier-League
49,2021-05-11,Tue,Premier League,Matchweek 36,Home,L 1–2,Manchester Utd,Leicester City,Y,FW,65,1,0,0,0,2,1,0,0,23,0,0,0,0.1,0.1,0.0,2,1,13,18,72.2,1,13,3,3,1,/en/matches/855994bf/Manchester-United-Leicester-City-May-11-2021-Premier-League
