,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2019-08-31,Sun,Matchweek 6,Away,L 0–2,Manchester Utd,West Ham,N,"On matchday squad, but did not play",/en/matches/fe3e2bec/West-Ham-United-Manchester-United-September-22-2019-Premier-League,,,,,,,,,,,,,,,
1,2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,
2,2019-08-31,Sun,Matchweek 8,Away,L 0–1,Manchester Utd,Newcastle Utd,N,LB,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/e4a80056/Newcastle-United-Manchester-United-October-6-2019-Premier-League
3,2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,
4,2019-08-31,Sat,Matchweek 22,Home,W 4–0,Manchester Utd,Norwich City,N,"On matchday squad, but did not play",/en/matches/db192bf5/Manchester-United-Norwich-City-January-11-2020-Premier-League,,,,,,,,,,,,,,,
5,2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,
6,2019-08-31,Sat,Matchweek 25,Home,D 0–0,Manchester Utd,Wolves,N,"On matchday squad, but did not play",/en/matches/88328013/Manchester-United-Wolverhampton-Wanderers-February-1-2020-Premier-League,,,,,,,,,,,,,,,
7,2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,
8,2019-08-31,Sun,Matchweek 27,Home,W 3–0,Manchester Utd,Watford,N,RW,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/835d0c36/Manchester-United-Watford-February-23-2020-Premier-League
