,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2023-02-04,Sun,Matchweek 23,Away,W 2–0,Manchester Utd,Leeds United,Y,DM,90,5,4,1,4,0,1,1,100.0,0,1,0,1,3,8,1,0,/en/matches/3386146f/Leeds-United-Manchester-United-February-12-2023-Premier-League
1,2023-02-04,Sun,Matchweek 24,Home,W 3–0,Manchester Utd,Leicester City,Y,DM,79,4,2,1,3,0,1,2,50.0,1,2,0,2,0,4,3,0,/en/matches/d6e88163/Manchester-United-Leicester-City-February-19-2023-Premier-League
2,2023-02-04,Sun,Matchweek 26,Away,L 0–7,Manchester Utd,Liverpool,N,DM,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/756e8036/North-West-Derby-Liverpool-Manchester-United-March-5-2023-Premier-League
3,2023-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-02-04,Sun,Matchweek 29,Away,L 0–2,Manchester Utd,Newcastle Utd,Y,"DM,AM",90,2,1,1,1,0,0,4,0.0,4,0,0,0,1,3,2,0,/en/matches/1ed948f6/Newcastle-United-Manchester-United-April-2-2023-Premier-League
5,2023-02-04,Wed,Matchweek 25,Home,W 1–0,Manchester Utd,Brentford,Y,AM,70,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,0,0,/en/matches/f3e6e475/Manchester-United-Brentford-April-5-2023-Premier-League
6,2023-02-04,Sat,Matchweek 30,Home,W 2–0,Manchester Utd,Everton,Y,AM,75,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,/en/matches/e217ed2c/Manchester-United-Everton-April-8-2023-Premier-League
7,2023-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-02-04,Thu,Matchweek 33,Away,D 2–2,Manchester Utd,Tottenham,N,"On matchday squad, but did not play",/en/matches/8c9a5c5c/Tottenham-Hotspur-Manchester-United-April-27-2023-Premier-League,,,,,,,,,,,,,,,,,
9,2023-02-04,Sun,Matchweek 34,Home,W 1–0,Manchester Utd,Aston Villa,Y,CM,85,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,/en/matches/08607696/Manchester-United-Aston-Villa-April-30-2023-Premier-League
10,2023-02-04,Thu,Matchweek 28,Away,L 0–1,Manchester Utd,Brighton,N,RM,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/16209587/Brighton-and-Hove-Albion-Manchester-United-May-4-2023-Premier-League
11,2023-02-04,Sun,Matchweek 35,Away,L 0–1,Manchester Utd,West Ham,N,DM,17,1,1,0,0,1,0,0,,0,0,0,0,1,2,0,0,/en/matches/98f0c145/West-Ham-United-Manchester-United-May-7-2023-Premier-League
