,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-24,Wed,EFL Cup,Second round,Home,W 3–1,Leeds United,Barnsley,Y*,CB,45,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/4103c177/Leeds-United-Barnsley-August-24-2022-EFL-Cup,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-09-16,Fri,PL2 — Div. 2,Matchweek 6,Home,W 6–2,Leeds United,Southampton,Y*,CB,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/f71b0504/Leeds-United-U21-Southampton-U21-September-16-2022-Premier-League-2----Division-2,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2022-10-02,Sun,Premier League,Matchweek 9,Home,D 0–0,Leeds United,Aston Villa,Y*,CB,90,0,0,0,0,1.0,0.0,0,0,61.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,39.0,49.0,79.6,2.0,28.0,0.0,0.0,0.0,/en/matches/627d2279/Leeds-United-Aston-Villa-October-2-2022-Premier-League,0.5,0.5,0.5476190476190477
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2022-10-09,Sun,Premier League,Matchweek 10,Away,L 1–2,Leeds United,Crystal Palace,Y*,CB,90,0,0,0,0,0.0,0.0,0,0,44.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,36.0,52.8,0.0,19.0,0.0,0.0,0.0,/en/matches/f9563020/Crystal-Palace-Leeds-United-October-9-2022-Premier-League,0.0,0.8333333333333334,0.4111111111111111
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2022-10-16,Sun,Premier League,Matchweek 11,Home,L 0–1,Leeds United,Arsenal,Y*,CB,90,0,0,0,0,0.0,0.0,0,0,59.0,1.0,4.0,1.0,0.0,0.0,0.2,1.0,0.0,41.0,51.0,80.4,3.0,36.0,0.0,0.0,0.0,/en/matches/92885cfc/Leeds-United-Arsenal-October-16-2022-Premier-League,0.0,0.5,1.0
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2022-10-20,Thu,Premier League,Matchweek 12,Away,L 0–2,Leeds United,Leicester City,N,CB,45,0,0,0,0,2.0,1.0,0,0,52.0,2.0,3.0,2.0,0.1,0.1,0.1,2.0,0.0,36.0,42.0,85.7,2.0,24.0,0.0,0.0,0.0,/en/matches/6356af5a/Leicester-City-Leeds-United-October-20-2022-Premier-League,0.0,0.1666666666666666,0.4666666666666667
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2022-10-23,Sun,Premier League,Matchweek 13,Home,L 2–3,Leeds United,Fulham,Y*,CB,90,0,0,0,0,1.0,0.0,1,0,83.0,3.0,3.0,0.0,0.1,0.1,0.1,0.0,0.0,58.0,73.0,79.5,3.0,52.0,0.0,0.0,0.0,/en/matches/d7b30e2b/Leeds-United-Fulham-October-23-2022-Premier-League,0.0,0.0,0.4999999999999999
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2022-10-29,Sat,Premier League,Matchweek 14,Away,W 2–1,Leeds United,Liverpool,Y*,CB,90,0,0,0,0,0.0,0.0,0,0,35.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,20.0,60.0,4.0,4.0,0.0,0.0,0.0,/en/matches/b5b1e744/Liverpool-Leeds-United-October-29-2022-Premier-League,1.0,0.0,0.7142857142857143
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2022-11-05,Sat,Premier League,Matchweek 15,Home,W 4–3,Leeds United,Bournemouth,Y*,CB,90,1,0,0,0,2.0,1.0,0,0,69.0,0.0,2.0,0.0,0.2,0.2,0.0,1.0,1.0,50.0,59.0,84.7,1.0,38.0,0.0,0.0,0.0,/en/matches/63975c3e/Leeds-United-Bournemouth-November-5-2022-Premier-League,1.0,0.3333333333333333,0.1071428571428571
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2022-11-12,Sat,Premier League,Matchweek 16,Away,L 3–4,Leeds United,Tottenham,Y*,CB,90,0,0,0,0,0.0,0.0,0,0,54.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,36.0,44.0,81.8,2.0,23.0,1.0,0.0,0.0,/en/matches/0030e686/Tottenham-Hotspur-Leeds-United-November-12-2022-Premier-League,0.0,0.6666666666666666,0.4222222222222222
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2022-12-28,Wed,Premier League,Matchweek 17,Home,L 1–3,Leeds United,Manchester City,Y*,CB,71,0,0,0,0,0.0,0.0,0,0,31.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,82.1,0.0,12.0,0.0,1.0,0.0,/en/matches/a85ef749/Leeds-United-Manchester-City-December-28-2022-Premier-League,0.0,0.6666666666666666,0.6547619047619049
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2022-12-31,Sat,Premier League,Matchweek 18,Away,D 0–0,Leeds United,Newcastle Utd,Y*,CB,90,0,0,0,0,0.0,0.0,0,0,46.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,29.0,62.1,0.0,16.0,0.0,0.0,0.0,/en/matches/0facecde/Newcastle-United-Leeds-United-December-31-2022-Premier-League,0.5,0.3333333333333333,0.9166666666666669
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2023-01-04,Wed,Premier League,Matchweek 19,Home,D 2–2,Leeds United,West Ham,Y*,CB,90,0,0,0,0,3.0,0.0,1,0,63.0,5.0,4.0,1.0,0.6,0.6,0.1,3.0,0.0,41.0,47.0,87.2,0.0,29.0,0.0,0.0,0.0,/en/matches/068406dc/Leeds-United-West-Ham-United-January-4-2023-Premier-League,0.5,0.1666666666666666,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2023-01-13,Fri,Premier League,Matchweek 20,Away,L 1–2,Leeds United,Aston Villa,Y*,CB,90,0,0,0,0,0.0,0.0,0,0,59.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,49.0,75.5,5.0,21.0,0.0,0.0,0.0,/en/matches/ea58bf24/Aston-Villa-Leeds-United-January-13-2023-Premier-League,0.0,0.3333333333333333,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2023-02-05,Sun,Premier League,Matchweek 22,Away,L 0–1,Leeds United,Nott'ham Forest,Y*,CB,90,0,0,0,0,0.0,0.0,0,0,87.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,82.0,85.4,4.0,54.0,0.0,2.0,1.0,/en/matches/7c47cb5e/Nottingham-Forest-Leeds-United-February-5-2023-Premier-League,0.0,0.3333333333333333,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2023-03-28,Tue,Euro Qualifying,Group stage,Home,W 2–0,sct Scotland,es Spain,N,,16,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/1a041b62/Scotland-Spain-March-28-2023-Euro-Qualifying,1.0,0.1666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2023-04-01,Sat,Premier League,Matchweek 29,Away,L 1–4,Leeds United,Arsenal,N,CB,17,0,0,0,0,0.0,0.0,0,0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,0.0,5.0,0.0,0.0,0.0,/en/matches/2e4383ca/Arsenal-Leeds-United-April-1-2023-Premier-League,0.0,0.3333333333333333,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2023-04-22,Sat,Premier League,Matchweek 32,Away,L 1–2,Leeds United,Fulham,Y*,CB,90,0,0,0,0,1.0,0.0,1,0,73.0,6.0,3.0,3.0,0.0,0.0,0.2,3.0,0.0,45.0,54.0,83.3,9.0,39.0,1.0,0.0,0.0,/en/matches/f2d8700d/Fulham-Leeds-United-April-22-2023-Premier-League,0.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2023-04-25,Tue,Premier League,Matchweek 33,Home,D 1–1,Leeds United,Leicester City,Y*,CB,90,0,0,0,0,0.0,0.0,1,0,45.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,33.0,54.5,2.0,22.0,0.0,1.0,0.0,/en/matches/56c70cf7/Leeds-United-Leicester-City-April-25-2023-Premier-League,0.5,0.3333333333333333,0.5
